Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas12m_0_V-M	k141_1466_6	110	577	0.01	12.1	3294	3623	k141_1466	6	0.32727272727272727	0.0658578856152513	-1
Cas13b_0_VIB1	k141_921_168	285	1097	0.037	9.7	177133	177987	k141_921	168	0.3719298245614035	0.0902461257976299	-1
Cas13b_1_CAS-VI-B	k141_921_168	285	1101	0.019	10.6	177133	177987	k141_921	168	0.3719298245614035	0.08991825613079019	-1
Cas3HD_0_CAS-I	k141_3002_68	404	203	0.0048	14.5	68830	70041	k141_3002	68	0.08663366336633663	0.21182266009852216	-1
Cas3_0_CAS-I	k141_2321_572	591	353	4.2e-08	30.4	641692	643464	k141_2321	572	0.4179357021996616	0.6883852691218131	1
Cas3_0_CAS-I	k141_2876_261	571	353	3e-06	24.3	264606	266318	k141_2876	261	0.3380035026269702	0.5524079320113314	-1
Cas3_0_CAS-I	k141_3002_138	695	353	4.4e-06	23.8	148271	150355	k141_3002	138	0.17985611510791366	0.3597733711048159	-1
Cas3_0_CAS-I	k141_3002_140	1167	353	3.3e-05	20.9	150789	154289	k141_3002	140	0.16966580976863754	0.56657223796034	1
Cas3_0_I	k141_2321_572	591	358	1.8e-07	28.3	641692	643464	k141_2321	572	0.3993231810490694	0.6564245810055865	1
Cas3_0_I	k141_2710_22	1165	358	0.0014	15.5	20104	23598	k141_2710	22	0.13991416309012875	0.5	1
Cas3_0_I	k141_2876_261	571	358	3.5e-05	20.8	264606	266318	k141_2876	261	0.3345008756567426	0.547486033519553	-1
Cas3_0_I	k141_2876_921	824	358	0.0047	13.8	979101	981572	k141_2876	921	0.12742718446601942	0.29329608938547486	-1
Cas3_0_I	k141_3002_138	695	358	1.8e-05	21.8	148271	150355	k141_3002	138	0.17697841726618704	0.35195530726256985	-1
Cas3_0_I	k141_921_46	418	358	2.4e-06	24.6	47367	48620	k141_921	46	0.6052631578947368	0.7178770949720671	-1
Cas3_0_ID	k141_2321_228	784	357	0.001	15.9	260102	262453	k141_2321	228	0.08545918367346939	0.1876750700280112	1
Cas3_0_ID	k141_2876_276	966	357	0.0032	14.3	285112	288009	k141_2876	276	0.16563146997929606	0.28291316526610644	1
Cas3_0_ID	k141_921_46	418	357	0.008	13.0	47367	48620	k141_921	46	0.36363636363636365	0.38095238095238093	-1
Cas3_1_CAS-I	k141_2321_572	591	745	0.0028	13.8	641692	643464	k141_2321	572	0.21996615905245348	0.1704697986577181	1
Cas3_1_CAS-I	k141_2876_921	824	745	0.043	9.8	979101	981572	k141_2876	921	0.05825242718446602	0.06442953020134229	-1
Cas3_1_CAS-I	k141_3002_138	695	745	0.00023	17.4	148271	150355	k141_3002	138	0.2014388489208633	0.17986577181208055	-1
Cas3_1_CAS-I	k141_921_46	418	745	5.7e-06	22.6	47367	48620	k141_921	46	0.5885167464114832	0.363758389261745	-1
Cas3_1_CAS-I-D	k141_2321_228	784	353	0.0045	13.8	260102	262453	k141_2321	228	0.08163265306122448	0.1813031161473088	1
Cas3_1_CAS-I-D	k141_2321_5	622	353	0.022	11.6	4746	6611	k141_2321	5	0.24437299035369775	0.41076487252124644	1
Cas3_1_CAS-I-D	k141_921_46	418	353	0.012	12.4	47367	48620	k141_921	46	0.3708133971291866	0.3937677053824363	-1
Cas3_2_CAS-I	k141_2876_261	571	967	0.0014	14.5	264606	266318	k141_2876	261	0.329246935201401	0.18407445708376421	-1
Cas3_2_CAS-I	k141_3002_138	695	967	3.4e-07	26.5	148271	150355	k141_3002	138	0.22014388489208633	0.15511892450879008	-1
Cas3_2_CAS-I	k141_3002_140	1167	967	0.00042	16.2	150789	154289	k141_3002	140	0.061696658097686374	0.0703205791106515	1
Cas3_2_CAS-I	k141_921_46	418	967	1.2e-06	24.6	47367	48620	k141_921	46	0.5287081339712919	0.22750775594622544	-1
Cas3d_1_CAS-I-D	k141_2321_5	622	627	0.00015	17.9	4746	6611	k141_2321	5	0.21061093247588425	0.20414673046251994	1
Cas4_0_CAS-I-II-III-IV-V-VI	k141_2876_527	1141	179	0.011	13.7	561504	564926	k141_2876	527	0.06573181419807186	0.39664804469273746	1
Cas4_0_I-II-V	k141_2876_527	1141	177	0.0066	14.3	561504	564926	k141_2876	527	0.05696757230499562	0.3333333333333333	1
Cas5_0_IA	k141_921_361	280	173	0.1	10.3	375772	376611	k141_921	361	0.30357142857142855	0.30057803468208094	-1
Cas6_11_CAS-I-II-III-IV-V-VI	k141_2876_74	218	316	0.067	10.2	73444	74097	k141_2876	74	0.11467889908256881	0.07911392405063292	-1
Cas6_7_IV	k141_2876_658	197	262	0.037	11.4	682404	682994	k141_2876	658	0.29949238578680204	0.22137404580152673	-1
Cas6_8_IVD	k141_3002_125	314	255	0.036	11.0	134724	135665	k141_3002	125	0.20063694267515925	0.24313725490196078	-1
Cas8a3_0_CAS-I-A	k141_2876_318	191	383	0.039	10.7	335681	336253	k141_2876	318	0.2670157068062827	0.1174934725848564	1
Cas9_0_II-C2	k141_2876_645	191	967	6e-09	32.3	671597	672169	k141_2876	645	0.2670157068062827	0.055842812823164424	1
Cas9_0_II-D	k141_2876_645	191	853	1.3e-16	57.9	671597	672169	k141_2876	645	0.3769633507853403	0.08792497069167643	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_1038_35	174	198	3.4e-06	24.6	41183	41704	k141_1038	35	0.3218390804597701	0.2828282828282828	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_1466_144	139	198	0.00014	19.3	157801	158217	k141_1466	144	0.3381294964028777	0.24242424242424243	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_1466_163	823	198	0.0034	14.8	186192	188660	k141_1466	163	0.05103280680437424	0.2222222222222222	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_1466_201	122	198	3e-05	21.5	231679	232044	k141_1466	201	0.4344262295081967	0.26262626262626265	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_1466_222	159	198	0.036	11.4	257603	258079	k141_1466	222	0.4779874213836478	0.2777777777777778	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_1466_262	231	198	0.028	11.8	297107	297799	k141_1466	262	0.22077922077922077	0.25252525252525254	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_212_10	120	198	0.0051	14.2	6622	6981	k141_212	10	0.36666666666666664	0.22727272727272727	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_212_5	98	198	0.00041	17.8	2610	2903	k141_212	5	0.3469387755102041	0.16666666666666666	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_127	142	198	2.9e-05	21.5	156932	157357	k141_2321	127	0.323943661971831	0.23232323232323232	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_227	150	198	0.028	11.8	259592	260041	k141_2321	227	0.62	0.36363636363636365	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_255	150	198	0.00055	17.3	287977	288426	k141_2321	255	0.38	0.2777777777777778	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_316	130	198	2.9e-05	21.5	369812	370201	k141_2321	316	0.45384615384615384	0.29797979797979796	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_36	245	198	0.045	11.1	48756	49490	k141_2321	36	0.1306122448979592	0.16161616161616163	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_401	160	198	0.0014	16.0	464165	464644	k141_2321	401	0.3	0.24242424242424243	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_455	112	198	3.9e-07	27.6	522844	523179	k141_2321	455	0.5	0.2828282828282828	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_459	183	198	0.001	16.4	525512	526060	k141_2321	459	0.31693989071038253	0.2878787878787879	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_55	110	198	0.028	11.8	69384	69713	k141_2321	55	0.5545454545454546	0.3181818181818182	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_581	126	198	9.1e-06	23.2	654391	654768	k141_2321	581	0.5079365079365079	0.30303030303030304	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_630	110	198	0.00035	18.0	711242	711571	k141_2321	630	0.36363636363636365	0.19696969696969696	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_746	144	198	0.00058	17.3	825091	825522	k141_2321	746	0.5138888888888888	0.37373737373737376	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_767	105	198	0.019	12.3	848641	848955	k141_2321	767	0.45714285714285713	0.24242424242424243	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2321_769	174	198	0.038	11.3	850395	850916	k141_2321	769	0.1839080459770115	0.16161616161616163	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2876_101	114	198	5e-08	30.5	105076	105417	k141_2876	101	0.5789473684210527	0.32323232323232326	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2876_126	103	198	0.0033	14.8	132616	132924	k141_2876	126	0.6116504854368932	0.25252525252525254	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2876_468	162	198	0.026	11.9	501395	501880	k141_2876	468	0.21604938271604937	0.17676767676767677	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2876_510	160	198	3.9e-05	21.1	542594	543073	k141_2876	510	0.325	0.26262626262626265	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2876_552	261	198	0.0038	14.6	586785	587567	k141_2876	552	0.20689655172413793	0.2828282828282828	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2876_697	116	198	2.9e-06	24.8	715642	715989	k141_2876	697	0.4224137931034483	0.2474747474747475	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2876_963	174	198	7.7e-05	20.1	1021787	1022308	k141_2876	963	0.2471264367816092	0.21717171717171718	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_3434_271	197	198	0.0019	15.6	326802	327392	k141_3434	271	0.29949238578680204	0.29797979797979796	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_3434_61	159	198	0.00022	18.6	73640	74116	k141_3434	61	0.3270440251572327	0.26262626262626265	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_921_195	220	198	0.00078	16.9	195115	195774	k141_921	195	0.14545454545454545	0.16161616161616163	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_921_29	212	198	0.0027	15.1	27143	27778	k141_921	29	0.2028301886792453	0.21717171717171718	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_921_417	158	198	6.3e-06	23.7	441228	441701	k141_921	417	0.3227848101265823	0.25757575757575757	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_1038_35	174	218	1.7e-05	21.8	41183	41704	k141_1038	35	0.3160919540229885	0.25229357798165136	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_1466_144	139	218	4.5e-05	20.5	157801	158217	k141_1466	144	0.3237410071942446	0.21100917431192662	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_1466_163	823	218	0.00068	16.6	186192	188660	k141_1466	163	0.05103280680437424	0.2018348623853211	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_1466_201	122	218	0.00015	18.8	231679	232044	k141_1466	201	0.4344262295081967	0.24770642201834864	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_1466_222	159	218	0.011	12.7	257603	258079	k141_1466	222	0.3333333333333333	0.23394495412844038	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_1466_262	231	218	0.018	12.0	297107	297799	k141_1466	262	0.20346320346320346	0.22018348623853212	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_212_10	120	218	0.017	12.1	6622	6981	k141_212	10	0.3	0.1743119266055046	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_212_5	98	218	0.00056	16.9	2610	2903	k141_212	5	0.30612244897959184	0.14678899082568808	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_127	142	218	2.5e-05	21.3	156932	157357	k141_2321	127	0.4154929577464789	0.2706422018348624	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_227	150	218	0.00087	16.3	259592	260041	k141_2321	227	0.56	0.30275229357798167	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_255	150	218	0.0003	17.8	287977	288426	k141_2321	255	0.3933333333333333	0.26146788990825687	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_316	130	218	2e-05	21.6	369812	370201	k141_2321	316	0.4461538461538462	0.26605504587155965	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_387	151	218	0.0064	13.4	448353	448805	k141_2321	387	0.37748344370860926	0.26146788990825687	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_401	160	218	0.00089	16.2	464165	464644	k141_2321	401	0.2875	0.21100917431192662	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_411	311	218	0.043	10.7	473918	474850	k141_2321	411	0.15112540192926044	0.21559633027522937	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_428	270	218	0.029	11.3	493664	494473	k141_2321	428	0.1814814814814815	0.22018348623853212	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_455	112	218	1.6e-07	28.5	522844	523179	k141_2321	455	0.4107142857142857	0.22018348623853212	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_459	183	218	0.00054	17.0	525512	526060	k141_2321	459	0.3005464480874317	0.25229357798165136	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_581	126	218	9.8e-05	19.4	654391	654768	k141_2321	581	0.47619047619047616	0.26605504587155965	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_630	110	218	9.3e-05	19.4	711242	711571	k141_2321	630	0.509090909090909	0.24311926605504589	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_746	144	218	0.0002	18.4	825091	825522	k141_2321	746	0.375	0.24770642201834864	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_767	105	218	0.017	12.0	848641	848955	k141_2321	767	0.42857142857142855	0.20642201834862386	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2321_769	174	218	0.0083	13.1	850395	850916	k141_2321	769	0.20689655172413793	0.1651376146788991	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2876_101	114	218	1.1e-07	29.0	105076	105417	k141_2876	101	0.4298245614035088	0.22935779816513763	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2876_126	103	218	0.00068	16.6	132616	132924	k141_2876	126	0.6213592233009708	0.22935779816513763	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2876_468	162	218	0.028	11.4	501395	501880	k141_2876	468	0.2222222222222222	0.1651376146788991	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2876_470	318	218	0.015	12.2	502886	503839	k141_2876	470	0.18238993710691823	0.25229357798165136	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2876_510	160	218	1e-05	22.6	542594	543073	k141_2876	510	0.325	0.23853211009174313	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2876_552	261	218	0.0028	14.6	586785	587567	k141_2876	552	0.18773946360153257	0.23394495412844038	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2876_697	116	218	2.7e-06	24.5	715642	715989	k141_2876	697	0.3706896551724138	0.20642201834862386	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2876_963	174	218	1.5e-05	22.0	1021787	1022308	k141_2876	963	0.23563218390804597	0.18807339449541285	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_3434_271	197	218	0.00065	16.7	326802	327392	k141_3434	271	0.45685279187817257	0.39908256880733944	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_3434_310	310	218	0.015	12.2	365327	366256	k141_3434	310	0.15483870967741936	0.22477064220183487	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_3434_61	159	218	0.00017	18.6	73640	74116	k141_3434	61	0.33962264150943394	0.24770642201834864	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_921_195	220	218	0.00014	18.8	195115	195774	k141_921	195	0.15	0.1559633027522936	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_921_29	212	218	0.0016	15.4	27143	27778	k141_921	29	0.19811320754716982	0.1926605504587156	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_921_417	158	218	1.1e-05	22.5	441228	441701	k141_921	417	0.47468354430379744	0.3440366972477064	1
Cmr3gr5_0_CAS-III-B-III-C	k141_921_432	307	373	0.02	11.4	459710	460630	k141_921	432	0.16286644951140064	0.1260053619302949	-1
Cmr5gr11_1_CAS-III-C	k141_2321_393	705	180	0.12	10.0	455829	457943	k141_2321	393	0.2297872340425532	0.5277777777777778	1
Cmr5gr11_1_CAS-III-C	k141_3434_279	421	180	0.26	8.8	337223	338485	k141_3434	279	0.25653206650831356	0.4722222222222222	1
Cmr5gr11_7_CAS-III-B	k141_921_455	274	134	0.011	13.6	484264	485085	k141_921	455	0.29927007299270075	0.6044776119402985	1
CorA_0_CAS-III-B-III-D	k141_2876_559	320	551	1.2e-05	22.0	593752	594711	k141_2876	559	0.184375	0.1088929219600726	-1
CorA_1_CAS-III-B	k141_2321_217	66	125	0.01	13.5	251724	251921	k141_2321	217	0.8333333333333334	0.504	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_1466_144	139	118	8.7e-15	52.9	157801	158217	k141_1466	144	0.5827338129496403	0.7627118644067796	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_1466_201	122	118	0.014	13.5	231679	232044	k141_1466	201	0.5737704918032787	0.6101694915254238	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_1466_262	231	118	3.6e-13	47.7	297107	297799	k141_1466	262	0.38961038961038963	0.8305084745762712	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_1779_74	481	118	0.029	12.5	73813	75255	k141_1779	74	0.1787941787941788	0.3474576271186441	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_212_5	98	118	1.3e-05	23.3	2610	2903	k141_212	5	0.6428571428571429	0.576271186440678	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2321_316	130	118	4.5e-13	47.4	369812	370201	k141_2321	316	0.5615384615384615	0.6186440677966102	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2321_373	100	118	0.01	14.0	434490	434789	k141_2321	373	0.54	0.4576271186440678	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2321_391	175	118	0.0075	14.4	453604	454128	k141_2321	391	0.29714285714285715	0.4406779661016949	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2321_455	112	118	2.8e-14	51.2	522844	523179	k141_2321	455	0.8303571428571429	0.8728813559322034	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2321_459	183	118	0.0041	15.3	525512	526060	k141_2321	459	0.3224043715846995	0.5338983050847458	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2321_55	110	118	4.2e-07	28.1	69384	69713	k141_2321	55	0.6454545454545455	0.6610169491525424	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2321_581	126	118	0.0025	16.0	654391	654768	k141_2321	581	0.5555555555555556	0.5677966101694916	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2321_630	110	118	1.5e-12	45.7	711242	711571	k141_2321	630	0.7909090909090909	0.6864406779661016	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2321_767	105	118	1.6e-14	52.0	848641	848955	k141_2321	767	0.9619047619047619	0.8050847457627118	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2876_101	114	118	5.6e-19	66.4	105076	105417	k141_2876	101	0.8421052631578947	0.864406779661017	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2876_126	103	118	8.7e-06	23.9	132616	132924	k141_2876	126	0.5242718446601942	0.5084745762711864	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2876_451	140	118	0.0002	19.5	481812	482231	k141_2876	451	0.5071428571428571	0.4915254237288136	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2876_470	318	118	0.00096	17.3	502886	503839	k141_2876	470	0.42452830188679247	0.6271186440677966	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2876_547	150	118	0.019	13.1	583535	583984	k141_2876	547	0.30666666666666664	0.2966101694915254	-1
