Contig	Start	End	Strand	Pos
k63_1173367	1919	2308	-1	3
k63_1526285	135	1148	-1	1
k63_1526285	1282	2574	-1	2
k63_1526285	2633	3271	-1	3
k63_1526285	3416	4291	-1	4
k63_826073	1	498	-1	1
k63_826073	565	762	1	2
k63_826073	783	1049	1	3
k63_826073	1203	2459	-1	4
k63_826073	2527	3903	-1	5
k63_826073	3919	4872	-1	6
k63_826073	5132	5578	1	7
k63_826073	5605	6279	1	8
k63_826073	6339	7262	-1	9
k63_826073	7474	8418	1	10
k63_826073	8799	9896	1	11
k63_826073	10053	10247	1	12
k63_590348	57	923	-1	1
k63_590348	1280	2623	1	2
k63_590348	2696	3118	1	3
k63_590348	3105	3470	1	4
k63_590348	3520	4353	1	5
k63_590348	4515	5324	1	6
k63_590348	5425	6180	1	7
k63_590348	6435	8051	1	8
k63_590348	8149	9165	1	9
k63_590348	9206	9964	1	10
k63_590348	9954	11297	1	11
k63_590348	11582	12673	1	12
k63_590348	12680	13348	1	13
k63_590348	13400	14173	-1	14
k63_590348	14529	15800	1	15
k63_590348	15934	17316	1	16
k63_590348	17337	18209	1	17
k63_590348	18558	18914	-1	18
k63_590348	19602	19844	1	19
k63_590348	20019	20516	1	20
k63_475172	2	604	1	1
k63_475172	746	2236	1	2
k63_1643262	155	1279	-1	1
k63_1643262	1658	2047	1	2
k63_238019	3	842	-1	1
k63_238019	1460	1942	1	2
k63_1526418	3	851	1	1
k63_1526418	1129	2187	1	2
k63_1526418	2358	2999	-1	3
k63_1526418	3113	3919	-1	4
k63_942319	1	231	1	1
k63_942319	288	572	1	2
k63_942319	696	1736	-1	3
k63_942319	2445	3116	1	4
k63_942319	3152	3487	1	5
k63_826246	2	1372	1	1
k63_826246	1551	2339	1	2
k63_826246	2481	2669	1	3
k63_826246	2816	3022	1	4
k63_1526574	268	444	-1	1
k63_1526574	718	1224	-1	2
k63_1526574	1879	3216	1	3
k63_1643524	2	835	1	1
k63_1643524	973	2301	1	2
k63_1643524	2454	2621	-1	3
k63_122341	95	811	-1	1
k63_122341	942	1589	-1	2
k63_122341	1774	2553	-1	3
k63_122341	2550	3665	-1	4
k63_5699	1	1185	-1	1
k63_5699	1178	1858	-1	2
k63_5699	1967	2101	-1	3
k63_1407422	146	1387	-1	1
k63_1407422	1384	2628	-1	2
k63_1407422	2724	4985	-1	3
k63_1407422	5116	5811	-1	4
k63_1407422	5856	6305	-1	5
k63_1407422	6565	6969	1	6
k63_1407422	7313	8563	-1	7
k63_1407422	8570	9799	-1	8
k63_1407422	9832	11073	-1	9
k63_1407422	11125	12330	-1	10
k63_1407422	12698	12832	1	11
k63_1407422	12851	13210	1	12
k63_1407422	13236	14174	1	13
k63_1407422	14199	14753	1	14
k63_1407422	14797	15117	1	15
k63_1407422	15157	15915	-1	16
k63_1407422	15975	17225	-1	17
k63_1407422	17243	17422	-1	18
k63_475616	1	624	-1	1
k63_475616	849	2087	1	2
k63_475616	2164	3420	1	3
k63_475616	3486	4142	1	4
k63_1643691	2	388	1	1
k63_1643691	670	963	1	2
k63_1643691	1239	1400	1	3
k63_1643691	1658	3223	1	4
k63_1643691	3618	4682	1	5
k63_1643691	4855	5679	-1	6
k63_1643691	6004	6540	-1	7
k63_1643691	6660	6791	-1	8
k63_1643691	7234	8448	1	9
k63_1643691	8524	9468	1	10
k63_1292809	3	896	-1	1
k63_1292809	997	1323	-1	2
k63_1292809	2692	3102	1	3
k63_122759	198	332	1	1
k63_122759	346	591	1	2
k63_122759	519	677	-1	3
k63_122759	983	1300	1	4
k63_122759	1322	1534	1	5
k63_122759	1605	1874	1	6
k63_122789	2	193	1	1
k63_122789	286	876	1	2
k63_122789	905	1660	1	3
k63_826845	3	1388	1	1
k63_826845	1551	1934	-1	2
k63_826845	1931	2578	-1	3
k63_826845	2756	3061	-1	4
k63_826845	3345	3932	-1	5
k63_826845	4012	4698	-1	6
k63_1643919	493	882	1	1
k63_1643919	1117	3006	-1	2
k63_1643919	3198	3350	-1	3
k63_1643919	3437	3763	-1	4
k63_1643919	3805	4035	-1	5
k63_1643919	4234	4398	1	6
k63_1643919	4515	4997	-1	7
k63_1643919	4994	5476	-1	8
k63_1293073	2	400	1	1
k63_1293073	561	3365	1	2
k63_1293073	3517	4131	1	3
k63_1293073	4315	5169	1	4
k63_1293073	5170	6351	1	5
k63_476005	1	183	-1	1
k63_476005	173	1573	-1	2
k63_476005	1606	1842	-1	3
k63_476005	2139	2963	-1	4
k63_476005	3227	3568	1	5
k63_476005	3788	4921	1	6
k63_476080	165	815	1	1
k63_476080	1384	1959	1	2
k63_358237	323	1531	-1	1
k63_358237	1685	1864	-1	2
k63_358237	2181	2435	1	3
k63_358237	2467	2721	1	4
k63_1644162	567	917	-1	1
k63_1644162	1401	1556	1	2
k63_1644162	1573	2640	1	3
k63_6379	2	1519	1	1
k63_6379	1531	2358	1	2
k63_6379	2622	3164	1	3
k63_943321	141	449	1	1
k63_943321	504	1376	-1	2
k63_943321	1603	2352	-1	3
k63_943321	2673	4091	1	4
k63_943321	4095	5066	-1	5
k63_943321	5053	6000	-1	6
k63_943321	6012	7736	-1	7
k63_123141	264	1685	1	1
k63_123141	1745	2881	1	2
k63_123141	2990	3997	1	3
k63_123141	4160	4501	-1	4
k63_123141	4558	5049	-1	5
k63_123141	5247	5582	1	6
k63_123141	5626	6165	1	7
k63_123141	6178	6459	1	8
k63_123141	6527	7303	1	9
k63_123141	7373	8230	1	10
k63_827255	2	862	1	1
k63_827255	1071	1499	-1	2
k63_827255	1526	2119	-1	3
k63_827255	2135	2407	-1	4
k63_827255	2644	3165	1	5
k63_827255	3354	5384	1	6
k63_1059610	181	477	1	1
k63_1059610	514	1548	-1	2
k63_1059610	1608	1841	1	3
k63_1644387	191	925	1	1
k63_1644387	1101	1463	-1	2
k63_1293507	2	1123	-1	1
k63_1293507	1274	2161	-1	2
k63_1293507	2267	3181	-1	3
k63_1293507	3387	3821	-1	4
k63_1293507	3973	4272	-1	5
k63_1293507	4314	4826	-1	6
k63_1293507	4898	6607	-1	7
k63_1293507	6654	6839	-1	8
k63_476401	164	1831	1	1
k63_1407957	131	526	1	1
k63_1407957	533	1192	1	2
k63_1407957	1195	2028	1	3
k63_1407957	2284	2526	-1	4
k63_1407957	2510	2863	-1	5
k63_1407957	2857	7545	-1	6
k63_1407957	7586	7786	-1	7
k63_1407957	7946	8665	-1	8
k63_1293585	2	289	1	1
k63_1293585	409	1248	1	2
k63_1293585	1478	1708	1	3
k63_708624	56	1216	-1	1
k63_708624	1568	2701	1	2
k63_708624	2765	3043	1	3
k63_708624	3586	3825	1	4
k63_708624	4030	5682	1	5
k63_708624	6080	7924	1	6
k63_708644	3	578	1	1
k63_708644	800	1942	1	2
k63_708644	2162	2875	-1	3
k63_708725	3	68	-1	1
k63_708725	248	1135	1	2
k63_708725	1208	3439	-1	3
k63_1408207	410	1021	1	1
k63_1408207	1094	1603	-1	2
k63_1408207	1885	2181	1	3
k63_708851	104	253	1	1
k63_708851	367	1455	1	2
k63_708851	1487	2350	1	3
k63_708851	2395	3978	1	4
k63_708851	4078	4554	1	5
k63_708851	4756	5436	-1	6
k63_708851	5536	7026	-1	7
k63_708851	6980	8701	-1	8
k63_708851	8735	9445	-1	9
k63_708851	9534	10052	-1	10
k63_1060095	3	425	-1	1
k63_1060095	535	825	-1	2
k63_1060095	924	1112	-1	3
k63_1060095	1199	1777	-1	4
k63_1060095	1781	2302	-1	5
k63_1060095	2452	3216	-1	6
k63_1060095	3512	4027	-1	7
k63_1060095	4119	4346	-1	8
k63_1060095	4391	4699	-1	9
k63_123785	2	1684	-1	1
k63_123785	1799	1897	-1	2
k63_944044	2	1807	-1	1
k63_944044	1950	2870	-1	2
k63_944142	3	2033	1	1
k63_708975	478	990	1	1
k63_708975	1124	2023	1	2
k63_708975	2090	2740	-1	3
k63_708975	2822	3208	-1	4
k63_827996	1	624	1	1
k63_827996	615	833	1	2
k63_827996	849	2120	1	3
k63_827996	2184	3143	-1	4
k63_709001	2	1354	1	1
k63_709001	1356	1664	1	2
k63_709001	1978	2226	1	3
k63_709053	469	1767	1	1
k63_709053	1858	3048	1	2
k63_1528264	1115	2749	-1	1
k63_477271	3	563	1	1
k63_477271	586	1164	-1	2
k63_477271	1196	1654	-1	3
k63_477271	1729	2187	-1	4
k63_1060571	3	1529	-1	1
k63_1060571	1647	2402	-1	2
k63_1060571	2734	2847	-1	3
k63_477320	172	414	-1	1
k63_477320	445	780	-1	2
k63_477320	777	920	-1	3
k63_477320	1272	2198	-1	4
k63_1528336	3	542	-1	1
k63_1528336	542	1666	-1	2
k63_1528336	1703	2524	-1	3
k63_1528336	2527	3282	-1	4
k63_1528336	3287	3877	-1	5
k63_1528336	3880	4281	-1	6
k63_709171	292	864	1	1
k63_709171	821	1507	1	2
k63_709171	1585	2358	-1	3
k63_709211	415	2130	1	1
k63_709211	2127	2396	1	2
k63_1528605	105	1283	1	1
k63_1528605	1354	2049	-1	2
k63_1528605	2223	2756	-1	3
k63_1528605	2781	3641	1	4
k63_1528605	3697	4329	1	5
k63_1528605	4361	5047	-1	6
k63_1528605	5383	5784	1	7
k63_1528605	5994	7703	1	8
k63_1528605	8091	9944	1	9
k63_1528605	9945	11870	1	10
k63_1528605	11966	12466	-1	11
k63_1528605	12453	13343	-1	12
k63_1528605	13524	13823	1	13
k63_1528605	14123	14800	1	14
k63_359995	3	251	1	1
k63_359995	524	865	1	2
k63_359995	805	1170	1	3
k63_359995	1376	1618	-1	4
k63_359995	1747	1890	1	5
k63_1294866	1	180	-1	1
k63_1294866	311	1537	-1	2
k63_360012	2	187	-1	1
k63_360012	576	761	-1	2
k63_360012	776	1879	-1	3
k63_360012	2347	2952	1	4
k63_360012	4076	4777	1	5
k63_360012	5028	5207	1	6
k63_360012	5204	5449	1	7
k63_360012	5853	6311	1	8
k63_360012	6430	6582	1	9
k63_592162	3	86	-1	1
k63_592162	188	1105	-1	2
k63_592162	1216	1515	1	3
k63_592162	1570	3189	1	4
k63_239757	108	941	1	1
k63_239757	1001	1411	1	2
k63_239757	1525	1953	1	3
k63_239757	1974	2087	-1	4
k63_478146	114	1409	-1	1
k63_478146	1434	2180	-1	2
k63_360649	2	2362	1	1
k63_360649	2355	3809	1	2
k63_360649	3916	5352	-1	3
k63_360649	5692	6750	-1	4
k63_829595	1	249	-1	1
k63_829595	532	816	1	2
k63_829595	755	964	1	3
k63_829595	1211	2545	1	4
k63_829595	2613	2825	1	5
k63_478301	123	1307	-1	1
k63_478301	1341	3908	-1	2
k63_478301	3905	4675	-1	3
k63_478301	4934	5347	-1	4
k63_1529401	333	2198	1	1
k63_1529401	2619	3584	1	2
k63_1529401	3624	4526	1	3
k63_1529401	4652	6058	-1	4
k63_1529401	6562	7887	1	5
k63_1529401	7894	8130	1	6
k63_1175740	744	1919	-1	1
k63_239910	39	845	1	1
k63_239910	1037	2560	-1	2
k63_239910	2728	3585	-1	3
k63_239910	3854	5215	1	4
k63_592550	89	1003	-1	1
k63_592550	1038	1970	-1	2
k63_592550	2111	4048	-1	3
k63_361013	2	1390	1	1
k63_361013	1393	2601	1	2
k63_361013	2717	3100	-1	3
k63_945931	81	572	1	1
k63_945931	580	1398	1	2
k63_945931	2246	2953	1	3
k63_945931	2938	3954	1	4
k63_945931	3969	5186	1	5
k63_945931	5238	5351	1	6
k63_945931	5372	5617	1	7
k63_945931	5614	6252	1	8
k63_945931	6249	7256	1	9
k63_945931	7259	7900	1	10
k63_478502	9	1025	-1	1
k63_478502	1205	1513	-1	2
k63_1646946	2	121	1	1
k63_1646946	89	1351	-1	2
k63_1646946	1348	2676	-1	3
k63_1646946	2837	3391	-1	4
k63_1646946	3849	4292	1	5
k63_1646946	4876	6807	1	6
k63_1646946	6917	7174	1	7
k63_1646946	7503	8153	1	8
k63_1646946	8283	8579	1	9
k63_1646946	8472	8828	-1	10
k63_1646946	9068	9208	-1	11
k63_1646946	9524	10483	-1	12
k63_1646946	10514	10945	-1	13
k63_1646946	10999	12828	-1	14
k63_1646946	12828	13154	-1	15
k63_1646946	13184	14410	-1	16
k63_1529571	1	801	-1	1
k63_1529571	1578	1835	-1	2
k63_1529571	2131	3174	-1	3
k63_1529571	3131	3919	-1	4
k63_1529571	4473	5762	-1	5
k63_8894	3	1421	1	1
k63_8894	1496	2581	1	2
k63_8894	2633	3442	1	3
k63_8894	3443	3832	1	4
k63_8894	3863	5707	1	5
k63_8894	6183	8324	-1	6
k63_240127	496	1980	-1	1
k63_240127	1983	3218	-1	2
k63_946149	453	2006	1	1
k63_946203	82	885	-1	1
k63_946203	912	2366	-1	2
k63_946203	2647	3630	-1	3
k63_946203	4145	4435	1	4
k63_946203	4588	5376	1	5
k63_946203	5539	6894	1	6
k63_946203	6933	8003	-1	7
k63_946203	8176	8277	1	8
k63_946203	8290	8511	1	9
k63_946203	8567	8656	1	10
k63_946203	8626	9351	-1	11
k63_1062418	107	784	-1	1
k63_1062418	1223	1390	1	2
k63_1062418	1456	2232	-1	3
k63_1062418	2339	2899	-1	4
k63_1062418	2902	3603	-1	5
k63_1062418	3638	3829	-1	6
k63_1062418	4271	4480	-1	7
k63_9107	1	282	-1	1
k63_9107	288	1511	-1	2
k63_9107	1511	2662	-1	3
k63_9107	2757	3566	-1	4
k63_9107	4040	5728	1	5
k63_9107	5763	6107	1	6
k63_9107	6115	6375	-1	7
k63_9107	6639	7628	1	8
k63_9107	7674	7745	1	9
k63_1062450	458	1285	-1	1
k63_1062450	1290	1490	-1	2
k63_1062450	2182	2748	1	3
k63_1176034	51	2729	1	1
k63_478878	32	604	-1	1
k63_478878	854	1495	-1	2
k63_478878	1584	2495	-1	3
k63_126150	1	2328	1	1
k63_126259	487	1560	1	1
k63_126259	1557	2270	1	2
k63_1647695	1	831	1	1
k63_1647695	1017	1949	1	2
k63_1647695	2140	2439	1	3
k63_946708	509	1534	1	1
k63_946708	1612	2655	1	2
k63_946708	2848	3960	1	3
k63_9611	123	683	-1	1
k63_9611	680	1744	-1	2
k63_9611	1854	2429	-1	3
k63_9611	2582	3691	-1	4
k63_1297059	2	1018	1	1
k63_1297059	999	2732	1	2
k63_1297059	2760	2819	1	3
k63_240642	2	298	1	1
k63_240642	767	2065	1	2
k63_240642	2129	2455	-1	3
k63_240642	2413	2571	-1	4
k63_240642	2848	3129	1	5
k63_1530695	111	1061	-1	1
k63_1530695	1352	2686	-1	2
k63_1297114	587	1990	1	1
k63_1297114	2705	3004	1	2
k63_1410327	370	1677	1	1
k63_1410327	1862	2758	1	2
k63_1410327	2844	3521	1	3
k63_1648265	3	1388	-1	1
k63_1648265	1959	2486	-1	2
k63_1648265	2822	3895	1	3
k63_1648265	4011	4448	1	4
k63_1648299	136	1134	-1	1
k63_1648299	1374	2105	-1	2
k63_1176804	193	387	-1	1
k63_1176804	502	714	1	2
k63_1176804	1109	2353	-1	3
k63_1176804	2478	3656	1	4
k63_1176804	3862	4293	1	5
k63_1176804	4764	5705	-1	6
k63_1176804	6009	7157	1	7
k63_1176804	7442	8407	1	8
k63_1176804	8471	9436	1	9
k63_1176804	9519	10448	-1	10
k63_1176804	10737	11969	1	11
k63_1176804	12067	13113	-1	12
k63_1176804	13260	14663	-1	13
k63_1176804	14987	16129	-1	14
k63_1176804	16187	17593	-1	15
k63_1176804	18036	18896	1	16
k63_1410405	1	678	-1	1
k63_1410405	823	1410	-1	2
k63_1410405	1410	2978	-1	3
k63_127207	1	303	-1	1
k63_127207	324	869	-1	2
k63_127207	836	1225	-1	3
k63_127207	1489	2526	-1	4
k63_1297349	3	92	-1	1
k63_1297349	368	850	1	2
k63_1297349	1174	1917	1	3
k63_1297349	1956	2057	1	4
k63_1297349	2063	3148	1	5
k63_1297349	3728	4639	1	6
k63_240841	1	210	-1	1
k63_240841	289	1563	-1	2
k63_593512	2	88	1	1
k63_593512	271	579	1	2
k63_593512	525	860	1	3
k63_593512	936	1628	-1	4
k63_593512	1712	2233	1	5
k63_240862	3	95	-1	1
k63_240862	337	573	1	2
k63_240862	616	1791	1	3
k63_240862	1877	2233	1	4
k63_240862	2322	2651	-1	5
k63_240862	2833	3612	1	6
k63_240862	3632	3952	-1	7
k63_1648568	3	434	-1	1
k63_1648568	431	1582	-1	2
k63_947771	2	61	-1	1
k63_947771	266	1471	-1	2
k63_480247	158	370	-1	1
k63_480247	632	1243	1	2
k63_480247	1964	2671	-1	3
k63_1297748	3	854	-1	1
k63_1297748	858	1328	-1	2
k63_1297748	1538	2254	1	3
k63_362991	2	982	1	1
k63_362991	1144	1950	1	2
k63_362991	2195	2773	1	3
k63_947923	380	1435	1	1
k63_947923	1849	2574	1	2
k63_947923	2786	5101	-1	3
k63_947923	5313	6236	-1	4
k63_947923	6369	6881	-1	5
k63_947923	7041	8057	-1	6
k63_947923	8375	10120	1	7
k63_1064461	2	331	-1	1
k63_1064461	597	2720	-1	2
k63_1064461	2820	4631	-1	3
k63_1064461	4801	8166	-1	4
k63_1064461	8426	11977	-1	5
k63_1064461	12401	14017	-1	6
k63_1064461	14419	15489	-1	7
k63_363230	2	241	1	1
k63_363230	256	1680	-1	2
k63_10812	1	2772	-1	1
k63_10812	2833	4122	-1	2
k63_948319	115	1596	-1	1
k63_948319	1596	2180	-1	2
k63_1177671	392	1726	-1	1
k63_1649410	88	846	-1	1
k63_1649410	912	2291	-1	2
k63_1649410	2479	2688	1	3
k63_948577	2	118	1	1
k63_948577	115	912	1	2
k63_948577	1096	2106	1	3
k63_128418	489	1166	1	1
k63_128418	1166	1366	1	2
k63_128418	1445	1933	-1	3
k63_128418	2255	2704	-1	4
k63_128418	2975	4135	-1	5
k63_128418	4158	4643	-1	6
k63_11290	2	94	1	1
k63_11290	131	487	-1	2
k63_11290	514	963	-1	3
k63_11290	1133	2308	-1	4
k63_11290	2449	3549	-1	5
k63_11290	3611	4693	-1	6
k63_11290	4735	6570	-1	7
k63_11290	6958	7719	1	8
k63_11290	7911	8198	1	9
k63_11290	8445	9188	-1	10
k63_11290	9392	9541	1	11
k63_1532353	1	120	-1	1
k63_1532353	247	1827	-1	2
k63_1532353	2038	2826	1	3
k63_1532353	2877	3914	-1	4
k63_948845	233	1249	1	1
k63_948845	1286	1534	1	2
k63_948845	1937	2791	1	3
k63_948875	87	2021	-1	1
k63_1532400	1	87	-1	1
k63_1532400	622	1017	1	2
k63_1532400	1077	1727	1	3
