Contig	Start	End	Strand	Pos
k83_39117	847	1635	-1	2
k83_41352	2	1264	-1	1
k83_41352	1264	2445	-1	2
k83_41352	2670	3641	-1	3
k83_44678	1	585	-1	1
k83_44678	655	1209	-1	2
k83_44678	1330	2394	-1	3
k83_45444	1	870	1	1
k83_45444	870	1661	1	2
k83_45444	1678	2067	1	3
k83_45853	1	1221	1	1
k83_45853	1232	1612	1	2
k83_46074	3	137	-1	1
k83_46074	247	1560	1	2
k83_46074	1572	2039	1	3
k83_50501	161	1213	1	1
k83_50501	1222	1587	-1	2
k83_50501	1609	2283	-1	3
k83_50501	2280	3707	-1	4
k83_50501	3713	4177	-1	5
k83_52742	1	171	-1	1
k83_52742	245	1606	1	2
k83_53310	1	192	-1	1
k83_53310	267	770	1	2
k83_53310	773	2662	1	3
k83_53310	2747	2959	1	4
k83_54909	3	977	1	1
k83_54909	983	2506	1	2
k83_54909	2503	3948	1	3
k83_54909	4069	4485	1	4
k83_54909	4488	5141	1	5
k83_54909	5242	6459	1	6
k83_54909	6557	7591	1	7
k83_54909	7588	8493	1	8
k83_54909	8490	9323	1	9
k83_54909	9325	10512	1	10
k83_54909	10561	10860	-1	11
k83_55341	2	1810	-1	1
k83_55341	1844	2374	1	2
k83_55341	2371	2652	-1	3
k83_55341	2654	4087	-1	4
k83_55341	4084	5268	-1	5
k83_55341	5265	6806	-1	6
k83_55341	6803	7108	-1	7
k83_55341	7118	7396	-1	8
k83_56996	3	449	-1	1
k83_56996	467	1507	-1	2
k83_56996	1517	2803	-1	3
k83_56996	2803	3147	-1	4
k83_58452	3	287	-1	1
k83_58452	343	1287	-1	2
k83_58452	1284	1736	-1	3
k83_58452	1789	2871	1	4
k83_58452	2959	3180	1	5
k83_58452	3241	3411	1	6
k83_59901	3	164	-1	1
k83_59901	173	814	-1	2
k83_59901	811	1590	-1	3
k83_60485	1	1803	-1	1
k83_60485	1805	2347	-1	2
k83_60485	2344	2640	-1	3
k83_61168	1	2418	-1	1
k83_61168	2415	2876	-1	2
k83_61934	52	810	1	1
k83_61934	794	1264	-1	2
k83_61934	1275	1685	-1	3
k83_61934	1776	2030	1	4
k83_61934	2027	2224	-1	5
k83_62370	3	1313	-1	1
k83_62370	1310	2449	-1	2
k83_62370	2446	3021	-1	3
k83_62370	3018	3611	-1	4
k83_62370	3631	4041	-1	5
k83_63794	1	1272	1	1
k83_63794	1286	1561	-1	2
k83_67435	3	1337	-1	1
k83_67435	1483	1902	-1	2
k83_67500	90	1547	1	1
k83_67500	1614	2216	1	2
k83_70180	3	1040	-1	1
k83_70180	1043	1594	-1	2
k83_70180	1594	2265	-1	3
k83_70180	2262	2618	-1	4
k83_70180	2691	3434	-1	5
k83_70331	3	581	1	1
k83_70331	519	872	-1	2
k83_70331	883	1311	-1	3
k83_70331	1345	2787	1	4
k83_70331	2804	3322	1	5
k83_71660	1	516	1	1
k83_71660	516	1370	1	2
k83_71660	1393	1965	1	3
k83_73695	3	797	1	1
k83_73695	797	1609	1	2
k83_73695	1606	2943	1	3
k83_73695	2940	4349	-1	4
k83_73695	4430	5143	-1	5
k83_73695	5140	5811	-1	6
k83_73695	5801	6580	-1	7
k83_73695	6583	7773	-1	8
k83_73695	7795	8367	-1	9
k83_73695	8364	9209	-1	10
k83_74779	1	333	1	1
k83_74779	880	1308	1	2
k83_74779	1308	1943	1	3
k83_74939	3	713	-1	1
k83_74939	710	1936	-1	2
k83_74939	1939	2346	-1	3
k83_74939	2367	2711	-1	4
k83_76074	1	792	-1	1
k83_76074	820	1308	-1	2
k83_76074	1305	2555	-1	3
k83_77742	1	468	1	1
k83_77742	477	1718	1	2
k83_78290	3	536	1	1
k83_78290	533	1855	1	2
k83_78290	1865	1930	1	3
k83_82947	3	215	-1	1
k83_82947	239	3139	-1	2
k83_82947	3411	3866	-1	3
k83_82947	3891	4844	-1	4
k83_82947	4844	5161	-1	5
k83_82947	5158	6156	-1	6
k83_84332	1	738	1	1
k83_84332	731	1069	1	2
k83_84332	1160	2323	1	3
k83_84869	1	912	-1	1
k83_84869	994	1413	-1	2
k83_84869	1417	2232	-1	3
k83_86153	3	1241	-1	1
k83_86153	1263	1682	-1	2
k83_86153	1679	2110	-1	3
k83_86153	2120	2515	-1	4
k83_86247	2	667	1	1
k83_86247	793	2781	1	2
k83_88951	1	306	-1	1
k83_88951	324	962	-1	2
k83_88951	989	1864	-1	3
k83_89565	30	821	1	1
k83_89565	884	1582	-1	2
k83_89565	1664	2227	-1	3
k83_89565	2227	2910	-1	4
k83_89565	2913	3410	-1	5
k83_90027	248	526	-1	1
k83_90027	523	1032	-1	2
k83_90027	1029	2720	-1	3
k83_90027	2727	4016	-1	4
k83_90027	4013	4906	-1	5
k83_90027	4903	6279	-1	6
k83_90027	6283	7341	-1	7
k83_90027	7945	8082	1	8
k83_90131	77	1228	-1	1
k83_90131	1225	3042	-1	2
k83_93129	2	91	-1	1
k83_93129	164	1492	-1	2
k83_93129	1623	2420	1	3
k83_93129	2431	3606	1	4
k83_93129	3611	4720	1	5
k83_93129	4759	5535	1	6
k83_94301	1	480	1	1
k83_94301	477	2732	1	2
k83_94301	2729	3997	1	3
k83_94301	4010	4882	1	4
k83_95717	1	372	1	1
k83_95717	385	1122	1	2
k83_95717	1267	2193	1	3
k83_99154	2	1429	1	1
k83_99154	1472	1669	-1	2
k83_99517	3	626	1	1
k83_99517	640	1587	-1	2
k83_100142	1	1449	1	1
k83_100142	1446	2744	1	2
k83_100142	2741	3310	1	3
k83_100142	3346	3600	-1	4
k83_100875	3	416	-1	1
k83_100875	429	1121	-1	2
k83_100875	1122	1364	-1	3
k83_100875	1474	2787	-1	4
k83_100875	2784	4094	-1	5
k83_100875	4117	4392	-1	6
k83_100875	4439	4858	1	7
k83_103117	3	2138	-1	1
k83_103117	2135	2524	-1	2
k83_103117	2617	3486	-1	3
k83_106690	3	152	-1	1
k83_106690	290	1132	-1	2
k83_106690	1143	1616	-1	3
k83_106690	1613	1981	-1	4
k83_107361	1	399	1	1
k83_107361	396	1487	1	2
k83_107361	1541	2041	-1	3
k83_107713	1	276	1	1
k83_107713	281	1600	1	2
k83_107713	1603	2655	1	3
k83_107713	2730	3020	1	4
k83_107713	3017	3976	1	5
k83_107713	4048	4260	1	6
k83_107713	4288	4854	1	7
k83_107713	4857	5105	1	8
k83_108919	1	654	1	1
k83_108919	651	1238	1	2
k83_108919	1241	1753	1	3
k83_112794	1	282	-1	1
k83_112794	338	1378	-1	2
k83_112794	1391	1747	-1	3
k83_112794	1837	2175	1	4
k83_112794	2356	2709	1	5
k83_112794	2731	3597	1	6
k83_112794	3650	4171	-1	7
k83_112794	4181	6025	1	8
k83_112794	6345	7037	1	9
k83_112794	7082	7315	1	10
k83_112794	7308	7535	1	11
k83_112794	7509	8510	-1	12
k83_113067	1	1560	1	1
k83_113067	1567	1959	1	2
k83_113097	1	1638	1	1
k83_113097	1635	2666	1	2
k83_113097	2663	2968	1	3
k83_113626	3	752	1	1
k83_113626	790	2238	1	2
k83_113626	2261	2761	1	3
k83_113626	2808	3416	1	4
k83_115579	110	1513	-1	1
k83_115579	1733	2311	-1	2
k83_115722	3	266	-1	1
k83_115722	291	1400	-1	2
k83_115722	1431	2366	-1	3
k83_115722	2472	2843	1	4
k83_115722	2856	4196	-1	5
k83_118095	3	164	1	1
k83_118095	182	1186	1	2
k83_118095	1345	2499	1	3
k83_118095	2502	3599	1	4
k83_119532	1	261	1	1
k83_119532	375	1175	1	2
k83_119532	1181	2572	1	3
k83_119532	2652	3896	-1	4
k83_119532	3901	4071	-1	5
k83_119568	3	1127	-1	1
k83_119568	1131	2096	-1	2
k83_119568	2096	3760	-1	3
k83_121982	2	991	-1	1
k83_121982	1013	1462	1	2
k83_121982	1574	2419	1	3
k83_125172	3	557	-1	1
k83_125172	566	1561	-1	2
k83_125172	1664	2116	1	3
k83_126777	1	783	1	1
k83_126777	797	1528	1	2
k83_130223	3	80	-1	1
k83_130223	77	1405	-1	2
k83_130223	1402	2244	-1	3
k83_130223	2286	2768	1	4
k83_130223	2708	4144	1	5
k83_130223	4141	4605	1	6
k83_130223	4645	5640	-1	7
k83_130513	1	771	1	1
k83_130513	754	1371	-1	2
k83_130513	1384	3471	-1	3
k83_130513	3468	3599	-1	4
k83_131939	1	312	1	1
k83_131939	370	1275	-1	2
k83_131939	1272	1754	-1	3
k83_131939	1861	2073	1	4
k83_131939	2070	2801	-1	5
k83_133248	2	2155	1	1
k83_133616	3	896	-1	1
k83_133616	1018	2652	-1	2
k83_138320	1	1614	1	1
k83_138320	1616	2083	1	2
k83_138320	2080	3837	1	3
k83_138320	3912	4811	1	4
k83_138320	4808	5065	1	5
k83_139391	1	771	1	1
k83_139391	889	2505	-1	2
k83_140375	35	433	-1	1
k83_140375	450	827	-1	2
k83_140375	832	945	-1	3
k83_140375	962	1180	-1	4
k83_140375	1327	1986	-1	5
k83_143518	3	389	-1	1
k83_143518	605	994	-1	2
k83_143518	1008	2264	-1	3
k83_143518	2261	3124	-1	4
k83_153734	3	542	-1	1
k83_153734	603	1349	-1	2
k83_153734	1480	3153	1	3
k83_153734	3259	3624	1	4
k83_157692	3	1604	1	1
k83_157692	1601	2575	1	2
k83_157692	2572	4194	1	3
k83_157692	4191	5519	1	4
k83_157692	5482	6528	1	5
k83_157692	6532	7476	1	6
k83_157692	7473	8615	1	7
k83_157692	8612	9676	1	8
k83_157692	9794	10300	1	9
k83_158924	1	780	-1	1
k83_158924	791	2590	-1	2
k83_158924	2548	3462	-1	3
k83_158924	3551	3976	-1	4
k83_158924	4028	4654	-1	5
k83_160886	130	510	-1	1
k83_160886	615	1163	-1	2
k83_160886	1173	1811	1	3
k83_160886	1808	2548	-1	4
k83_160886	2706	3551	-1	5
k83_160923	7	1599	-1	1
k83_160923	1701	1805	1	2
k83_161864	3	656	-1	1
k83_161864	720	1256	-1	2
k83_161864	1432	2493	-1	3
k83_161864	2611	3648	1	4
k83_161864	3645	3764	1	5
k83_162208	3	179	-1	1
k83_162208	245	1492	1	2
k83_162208	1524	2231	-1	3
k83_165163	3	1973	-1	1
k83_167553	1	216	1	1
k83_167553	213	1184	1	2
k83_167553	1194	1595	1	3
k83_167559	3	1121	-1	1
k83_167559	1118	1510	-1	2
k83_167559	1592	2749	-1	3
k83_169216	1	687	-1	1
k83_169216	775	1929	1	2
k83_170944	1	801	1	1
k83_170944	801	2027	1	2
k83_170944	2024	2671	1	3
k83_170944	2684	2878	-1	4
k83_170944	3114	4808	1	5
k83_170944	4805	6961	1	6
k83_170944	6983	7597	1	7
k83_170944	7594	7710	1	8
k83_173831	3	794	-1	1
k83_173831	806	1771	-1	2
k83_175006	3	224	-1	1
k83_175006	275	1579	-1	2
k83_175006	1576	2589	-1	3
k83_175006	2600	3871	-1	4
k83_175006	3984	4058	-1	5
k83_178065	1	780	1	1
k83_178065	890	1969	1	2
k83_178065	1969	2814	1	3
k83_181577	1	186	1	1
k83_181577	200	868	1	2
k83_181577	869	1900	1	3
k83_181577	1900	3423	1	4
k83_181577	3510	4157	1	5
k83_181577	4246	4920	1	6
k83_181763	3	1097	-1	1
k83_181763	1129	1986	1	2
k83_181763	1976	3070	1	3
k83_181763	3134	3844	-1	4
k83_181809	2	616	-1	1
k83_181809	636	1121	-1	2
k83_181809	1227	1784	-1	3
k83_182208	3	254	-1	1
k83_182208	383	2266	-1	2
k83_183580	1	168	1	1
k83_183580	237	1703	1	2
k83_187509	142	1143	1	1
k83_187509	1153	1728	1	2
k83_187509	1705	2160	-1	3
k83_188802	3	458	1	1
k83_188802	463	1083	1	2
k83_188802	1118	1978	-1	3
k83_188802	1982	2575	-1	4
k83_188802	2572	3078	-1	5
k83_192796	2	1759	1	1
k83_192796	1752	2768	1	2
k83_192796	2765	3904	1	3
k83_193336	3	239	-1	1
k83_193336	408	1604	-1	2
k83_193336	1854	2258	-1	3
k83_193730	50	1579	-1	1
k83_193730	1576	1704	-1	2
k83_195404	1	1398	1	1
k83_195404	1398	2030	1	2
k83_195404	2027	2185	1	3
k83_198397	2	703	1	1
k83_198397	700	1536	1	2
k83_198397	1528	1971	-1	3
k83_198821	1	2169	1	1
k83_201087	88	1062	1	1
k83_201087	1095	1229	-1	2
k83_201087	1250	1912	1	3
k83_202314	3	359	-1	1
k83_202314	374	1231	-1	2
k83_202314	1264	2205	-1	3
k83_202314	2202	2762	-1	4
k83_207344	1	408	1	1
k83_207344	457	1797	-1	2
k83_210307	1	456	1	1
k83_210307	464	1201	-1	2
k83_210307	1226	1618	-1	3
k83_217100	1	1434	1	1
k83_217100	1431	2663	1	2
k83_217100	2635	3486	-1	3
k83_233343	1	213	1	1
k83_233343	352	2097	1	2
k83_233343	2222	3127	1	3
k83_234218	3	629	-1	1
k83_234218	637	1239	-1	2
k83_234218	1271	1552	-1	3
k83_239286	34	624	1	1
k83_239286	644	1132	1	2
k83_239286	1142	2740	1	3
k83_239286	2767	3213	1	4
k83_239610	3	143	1	1
k83_239610	140	673	1	2
k83_239610	670	1404	1	3
k83_239610	1401	2606	1	4
k83_241411	1	141	1	1
k83_241411	138	887	1	2
k83_241411	887	1735	1	3
k83_241411	1735	2859	1	4
k83_241411	2887	3984	1	5
k83_241411	3981	5249	1	6
k83_242189	1	474	1	1
k83_242189	471	1244	1	2
k83_242189	1247	2365	1	3
k83_245228	84	980	-1	1
k83_245228	980	1879	-1	2
k83_250993	1	1062	1	1
k83_250993	1059	1526	-1	2
k83_251170	2	1666	1	1
k83_251170	1663	2517	1	2
k83_252546	1	894	1	1
k83_252546	924	1715	1	2
k83_252546	1712	2716	1	3
k83_252546	2719	3255	-1	4
k83_252546	3298	5160	1	5
k83_252546	5167	5997	1	6
k83_255154	1	303	1	1
k83_255154	300	1217	1	2
k83_255154	1284	2117	1	3
k83_256242	2	124	-1	1
k83_256242	208	612	1	2
k83_256242	616	2136	-1	3
k83_256242	2196	3764	1	4
k83_256242	3764	4735	1	5
k83_256242	4785	5720	-1	6
k83_256242	5772	6761	1	7
k83_258104	2	211	-1	1
k83_258104	310	1014	-1	2
k83_258104	1076	1501	-1	3
k83_258104	1526	2116	-1	4
k83_258104	2142	2327	-1	5
k83_259660	2	1591	-1	1
k83_260314	2	805	1	1
k83_260314	821	1669	1	2
k83_260314	1724	1789	-1	3
k83_262813	3	401	-1	1
k83_262813	524	1483	1	2
k83_262813	1480	2589	-1	3
k83_265178	1	234	1	1
k83_265178	263	697	-1	2
k83_265178	810	3926	1	3
k83_265178	4006	5409	1	4
k83_265178	5406	6161	1	5
k83_265549	1	447	-1	1
k83_265549	444	1403	-1	2
k83_265549	1400	1729	-1	3
k83_265549	1726	2457	-1	4
k83_265549	2454	2627	-1	5
k83_266952	1	393	-1	1
k83_266952	722	1279	-1	2
k83_266952	1276	1584	-1	3
k83_267280	1	807	-1	1
k83_267280	830	1255	-1	2
k83_267280	1362	1832	1	3
k83_269260	1	267	1	1
k83_269260	264	1106	1	2
k83_269260	1103	1876	1	3
k83_269260	1884	2552	1	4
k83_269720	3	215	-1	1
k83_269720	249	899	1	2
k83_269720	1033	1686	1	3
k83_269720	1683	2237	1	4
k83_269720	2230	2940	1	5
k83_271014	3	251	-1	1
k83_271014	408	695	-1	2
k83_271014	742	1950	-1	3
k83_275537	1	963	1	1
k83_275537	980	1537	1	2
k83_276053	1	528	-1	1
k83_276053	525	1715	-1	2
k83_276365	1	204	-1	1
k83_276365	201	1022	-1	2
k83_276365	1032	1973	-1	3
k83_279618	81	671	1	1
k83_279618	712	1050	-1	2
k83_279618	1151	1558	1	3
k83_279618	1542	2465	1	4
k83_280699	1	663	1	1
k83_280699	673	999	1	2
k83_280699	1072	1851	1	3
k83_284173	3	308	-1	1
k83_284173	312	1289	-1	2
k83_284173	1299	2150	-1	3
k83_284173	2199	2258	1	4
k83_286137	2	415	1	1
k83_286137	416	1270	1	2
k83_286137	1317	2249	1	3
k83_286137	2295	3176	-1	4
k83_289367	1	915	1	1
k83_289367	912	2489	1	2
k83_298645	3	284	-1	1
k83_298645	407	1135	-1	2
k83_298645	1179	1745	1	3
k83_307184	2	274	1	1
k83_307184	271	2268	1	2
k83_307184	2340	2444	1	3
k83_310062	3	1676	-1	1
k83_310062	1736	1858	-1	2
k83_310319	3	917	-1	1
k83_310319	922	1905	-1	2
k83_313211	3	1055	-1	1
k83_313211	1085	2020	1	2
k83_315692	24	1241	-1	1
k83_315692	1252	1599	-1	2
k83_320262	17	952	1	1
k83_320262	949	2190	-1	2
k83_320262	2278	2340	1	3
k83_328826	3	623	-1	1
k83_328826	620	1909	-1	2
k83_328826	1963	2535	-1	3
k83_328826	2532	2810	-1	4
k83_328826	2803	3333	-1	5
k83_328826	3346	3711	-1	6
k83_328826	3708	4256	-1	7
k83_328826	4270	4668	-1	8
k83_328826	4673	4858	-1	9
k83_328826	4870	5412	-1	10
k83_328826	5409	5786	-1	11
k83_328826	5786	6154	-1	12
k83_328826	6151	6426	-1	13
k83_328826	6423	6638	-1	14
k83_328826	6635	7195	-1	15
k83_328826	7198	7872	-1	16
k83_328826	7874	8218	-1	17
k83_328826	8215	8520	-1	18
k83_328826	8533	9360	-1	19
k83_328826	9362	9664	-1	20
k83_328826	9661	10275	-1	21
k83_328826	10275	10898	-1	22
k83_328826	10908	11063	-1	23
k83_330491	2	1489	-1	1
k83_330491	1502	1969	-1	2
k83_330491	1973	2401	-1	3
k83_330491	2543	7039	-1	4
k83_330491	7067	9700	-1	5
k83_332886	1	468	1	1
k83_332886	468	1475	1	2
k83_332886	1575	2159	-1	3
k83_341578	3	803	-1	1
k83_341578	803	1675	-1	2
k83_341578	1695	1865	-1	3
k83_343018	3	473	-1	1
k83_343018	470	1879	-1	2
k83_343018	1937	2488	1	3
k83_348434	1	447	1	1
k83_348434	444	1538	1	2
k83_348434	1542	1997	-1	3
k83_348434	2031	3317	1	4
k83_348434	3475	3720	1	5
k83_354056	1	2565	1	1
k83_354056	2586	3425	1	2
k83_354056	3437	3610	1	3
k83_354056	3623	4270	-1	4
k83_354056	4328	5752	1	5
k83_354056	5752	6537	1	6
k83_372519	1	960	-1	1
k83_372519	1086	2006	1	2
k83_372519	2122	2946	1	3
k83_380104	1	558	-1	1
k83_380104	705	1103	1	2
k83_380104	1100	1852	-1	3
k83_380104	1898	2893	1	4
k83_381912	1	783	1	1
k83_381912	797	1849	1	2
k83_383640	86	568	1	1
k83_383640	587	1246	-1	2
k83_383640	1251	2117	-1	3
k83_383640	2117	2992	-1	4
k83_398406	2	1108	1	1
k83_398406	1246	1788	1	2
k83_398406	1790	1990	1	3
k83_398406	2015	2365	1	4
k83_398406	2383	3396	1	5
k83_398406	3393	5879	1	6
k83_398406	5876	6427	1	7
k83_398406	6434	8167	1	8
k83_398612	1	597	-1	1
k83_398612	650	2083	-1	2
k83_405560	1	180	-1	1
k83_405560	177	395	-1	2
k83_405560	392	727	-1	3
k83_405560	763	897	-1	4
k83_405560	1238	1996	1	5
k83_411177	3	194	-1	1
k83_411177	213	491	-1	2
k83_411177	493	975	-1	3
k83_411177	998	1618	1	4
k83_412157	1	252	1	1
k83_412157	249	1154	1	2
k83_412157	1151	1909	1	3
k83_413893	3	260	-1	1
k83_413893	373	1455	1	2
k83_413893	1471	2487	-1	3
k83_413893	2521	3138	-1	4
k83_415170	2	661	-1	1
k83_415170	658	1953	-1	2
k83_415170	1969	2412	-1	3
k83_420965	2	685	1	1
k83_420965	685	1530	1	2
k83_420965	1538	2713	-1	3
k83_420965	2771	3544	-1	4
k83_424662	3	569	1	1
k83_424662	584	3214	1	2
k83_424662	3216	3518	1	3
k83_424906	1	81	-1	1
k83_424906	102	653	-1	2
k83_424906	791	1408	1	3
k83_424906	1408	1605	1	4
k83_425960	103	1764	-1	1
k83_425960	1813	2034	-1	2
k83_425960	2105	3649	-1	3
k83_425960	3646	4440	-1	4
k83_425960	4448	5254	-1	5
k83_425960	5251	6171	-1	6
k83_425960	6270	6770	-1	7
k83_432179	3	521	-1	1
k83_432179	589	1704	-1	2
k83_432179	2005	2397	-1	3
k83_432917	1	1404	1	1
k83_432917	1412	1555	1	2
k83_433344	2	154	-1	1
k83_433344	189	1835	-1	2
k83_433344	1825	1896	-1	3
k83_439563	3	872	1	1
k83_439563	869	1537	1	2
k83_439563	1581	3059	1	3
k83_439563	3059	4057	1	4
k83_439563	4054	4860	1	5
k83_439997	3	1436	1	1
k83_439997	1445	2140	1	2
k83_439997	2147	2227	1	3
k83_442923	114	788	1	1
k83_442923	788	1141	1	2
k83_442923	1104	1925	-1	3
k83_445205	3	473	-1	1
k83_445205	473	1327	-1	2
k83_445205	1403	1828	1	3
k83_450052	1	288	1	1
k83_450052	360	1952	1	2
k83_456541	3	398	-1	1
k83_456541	479	1360	1	2
k83_456541	1360	1572	1	3
k83_462514	21	350	1	1
k83_462514	403	1638	1	2
k83_462514	1649	2893	1	3
k83_462514	2890	4113	1	4
k83_462514	4126	5400	-1	5
k83_462514	5431	6270	1	6
k83_462514	6281	7183	1	7
k83_462514	7183	7545	1	8
k83_464805	1	432	1	1
k83_464805	435	953	1	2
k83_464805	950	2341	1	3
k83_464805	2354	2851	1	4
k83_464805	2856	3605	1	5
k83_464805	3602	3739	1	6
k83_466481	3	782	-1	1
k83_466481	779	1774	-1	2
k83_466481	1777	2220	-1	3
k83_466481	2286	3065	1	4
k83_466481	3062	3694	1	5
k83_471379	3	1442	-1	1
k83_475508	1	1047	1	1
k83_475508	1044	2603	1	2
k83_481114	2	889	1	1
k83_481114	951	1508	1	2
k83_481114	1607	1885	1	3
k83_482380	2	202	-1	1
k83_482380	219	2138	-1	2
k83_482380	2182	3213	-1	3
k83_484696	1	819	1	1
k83_484696	819	2456	1	2
k83_485313	1	135	1	1
k83_485313	139	951	-1	2
k83_485313	1166	3085	1	3
k83_485313	3703	4251	1	4
k83_487595	2	190	-1	1
k83_487595	222	701	1	2
k83_487595	706	1281	-1	3
k83_487595	1351	2037	1	4
k83_496358	1	411	1	1
k83_496358	408	1769	1	2
k83_514694	3	794	1	1
k83_514694	795	1157	-1	2
k83_514694	1185	1616	-1	3
k83_514694	1628	1864	-1	4
k83_515044	3	242	-1	1
k83_515044	239	1231	-1	2
k83_515044	1492	1599	1	3
k83_516583	3	95	-1	1
k83_516583	105	974	-1	2
k83_516583	971	1579	-1	3
k83_516583	1610	2110	-1	4
k83_516583	2146	2463	-1	5
k83_516583	2640	3086	1	6
k83_516583	3152	3559	1	7
k83_519987	3	239	-1	1
k83_519987	232	501	-1	2
k83_519987	645	1991	1	3
k83_519987	1988	2620	-1	4
k83_521313	1	471	-1	1
k83_521313	468	1523	-1	2
k83_527165	1	444	-1	1
k83_527165	652	1476	1	2
k83_527165	1463	2272	1	3
k83_533102	1	1383	1	1
k83_533102	1380	1697	1	2
k83_534598	3	353	-1	1
k83_534598	350	1096	-1	2
k83_534598	1119	1511	1	3
k83_538351	3	1232	-1	1
k83_538351	1394	2185	-1	2
k83_541495	59	1060	1	1
k83_541495	1087	1698	1	2
k83_541495	1780	2292	1	3
k83_558610	1	1377	-1	1
k83_558610	1374	2114	-1	2
k83_558610	2157	2402	-1	3
k83_558610	2399	2719	-1	4
k83_564934	151	366	1	1
k83_564934	379	1404	-1	2
k83_564934	1457	3283	-1	3
k83_578699	2	829	1	1
k83_578699	826	1473	1	2
k83_578699	1445	3790	1	3
k83_578699	3792	6692	1	4
k83_580392	1	1287	1	1
k83_580392	1299	2003	-1	2
k83_589187	3	614	-1	1
k83_589187	707	1528	1	2
k83_589187	1525	1842	-1	3
k83_589187	1839	2513	-1	4
k83_590913	2	460	-1	1
k83_590913	581	1297	-1	2
k83_590913	1294	1716	-1	3
k83_590913	1856	2089	-1	4
k83_590913	2089	2559	-1	5
k83_590913	2679	4001	-1	6
k83_607778	2	313	1	1
k83_607778	310	867	1	2
k83_607778	864	1913	1	3
k83_607778	1910	2635	1	4
k83_615774	2	1807	-1	1
k83_618153	1	1587	1	1
k83_618578	3	920	-1	1
k83_618578	1106	3832	-1	2
k83_618578	3842	4075	-1	3
k83_618578	4078	5127	-1	4
k83_618578	5144	5845	-1	5
k83_626178	1	276	-1	1
