Contig	Start	End	Strand	Pos
k141_5374	43609	44142	-1	32
k141_5374	44182	45015	1	33
k141_5374	45080	46060	1	34
k141_5374	46065	46544	-1	35
k141_5374	46567	47019	-1	36
k141_5374	47103	48083	-1	37
k141_5374	48313	49524	1	38
k141_5374	49537	50958	-1	39
k141_5374	51055	52245	1	40
k141_5374	52245	52880	1	41
k141_5374	52899	53972	-1	42
k141_5374	54046	54606	1	43
k141_5374	54805	56010	1	44
k141_5374	56011	56388	-1	45
k141_5374	56622	57842	1	46
k141_5374	57839	58531	-1	47
k141_5374	58613	59470	-1	48
k141_5374	59551	60780	-1	49
k141_5374	60777	62162	-1	50
k141_5374	62181	63533	-1	51
k141_5374	63569	64897	-1	52
k141_5374	64884	66260	-1	53
k141_5374	66442	67110	1	54
k141_5374	67127	68275	1	55
k141_5374	68287	68976	1	56
k141_5374	68973	69683	1	57
k141_5374	69680	70348	1	58
k141_5374	70422	72971	1	59
k141_5374	73070	73384	1	60
k141_5374	73450	73980	1	61
k141_5374	74111	74410	1	62
k141_5374	74415	75323	-1	63
k141_5374	75320	76009	-1	64
k141_5374	76023	76853	-1	65
k141_5374	76902	78470	1	66
k141_5374	78764	79183	1	67
k141_5374	79216	79626	1	68
k141_5374	79821	81254	1	69
k141_5374	81336	82364	1	70
k141_5374	82429	83784	1	71
k141_5374	83837	84865	1	72
k141_5374	84862	85584	1	73
k141_5374	85753	86379	1	74
k141_5374	86379	86606	1	75
k141_5374	86677	88209	1	76
k141_5374	88502	88942	1	77
k141_5374	88989	91238	1	78
k141_5374	91235	91486	1	79
k141_5374	91546	92271	1	80
k141_5374	92387	92824	1	81
k141_5374	92904	94964	1	82
k141_5374	95184	95465	1	83
k141_5374	95559	95957	1	84
k141_5374	95964	96512	-1	85
k141_5374	96513	97283	-1	86
k141_5374	97287	98405	-1	87
k141_5374	98396	98962	-1	88
k141_5374	99001	99204	1	89
k141_5374	99201	101081	1	90
k141_5374	101087	101974	1	91
k141_5374	101984	102940	1	92
k141_5374	103033	104523	1	93
k141_5374	104647	104808	-1	94
k141_5374	104931	105113	-1	95
k141_5374	105226	105627	1	96
k141_5374	105819	106268	-1	97
k141_5374	106326	106817	1	98
k141_5374	106979	107593	1	99
k141_5374	107790	108269	-1	100
k141_5374	108423	109841	1	101
k141_5374	109959	112295	1	102
k141_5374	112292	112759	1	103
k141_5374	112756	113778	1	104
k141_5374	113775	114491	1	105
k141_5374	114484	117519	1	106
k141_5374	117516	121019	1	107
k141_5374	121071	121391	1	108
k141_5374	121414	122247	-1	109
k141_5374	122228	122662	-1	110
k141_5374	122680	123906	-1	111
k141_5374	124448	127204	1	112
k141_5374	127227	127841	-1	113
k141_5374	127906	128655	1	114
k141_5374	128663	129085	-1	115
k141_5374	129175	129330	-1	116
k141_5374	129870	130709	-1	117
k141_5374	130908	131786	1	118
k141_5374	131793	132704	-1	119
k141_5374	132760	136269	-1	120
k141_5374	136308	136502	-1	121
k141_5374	136754	138829	1	122
k141_5374	138832	139515	1	123
k141_5374	139512	139937	-1	124
k141_5374	140073	141887	1	125
k141_5374	141891	143255	-1	126
k141_5374	143338	143520	-1	127
k141_5374	143659	144432	-1	128
k141_5374	144510	144983	1	129
k141_5374	144987	146123	-1	130
k141_5374	146318	147829	-1	131
k141_5374	148046	151351	1	132
k141_5374	151467	152477	1	133
k141_5374	152452	153546	1	134
k141_5374	153548	154744	1	135
k141_5374	154871	157288	1	136
k141_5374	157396	158991	1	137
k141_5374	159239	160174	1	138
k141_5374	160262	161575	1	139
k141_5374	161572	162630	1	140
k141_5374	162637	163932	1	141
k141_5374	163968	164540	1	142
k141_5374	164602	164724	-1	143
k141_5374	164721	166193	-1	144
k141_5374	166313	166639	1	145
k141_5374	166636	167163	1	146
k141_5374	167160	167393	-1	147
k141_5374	167398	167976	-1	148
k141_5374	168248	168826	-1	149
k141_5374	168826	169053	-1	150
k141_5374	169312	171303	1	151
k141_5374	171330	172337	1	152
k141_5374	172351	173550	1	153
k141_5374	173502	173981	1	154
k141_5374	174009	174659	1	155
k141_5374	174659	175120	1	156
k141_5374	175211	176101	1	157
k141_5374	176108	176524	-1	158
k141_5374	176655	177296	1	159
k141_5374	177309	177407	1	160
k141_5374	177427	177831	-1	161
k141_5374	178023	178586	1	162
k141_5374	178593	179411	1	163
k141_5374	179563	180639	-1	164
k141_5374	180778	181338	1	165
k141_5374	181388	182212	1	166
k141_5374	182216	183298	-1	167
k141_5374	183383	185182	1	168
k141_5374	185389	186750	1	169
k141_5374	186823	186996	-1	170
k141_5374	187009	188607	-1	171
k141_5374	188762	190093	1	172
k141_5374	190239	191624	1	173
k141_5374	191624	193750	1	174
k141_5374	193747	195117	1	175
k141_5374	195110	196576	1	176
k141_5374	196615	197586	1	177
k141_5374	197571	198443	-1	178
k141_5374	198580	200010	1	179
k141_5374	200127	200996	1	180
k141_5374	201109	202506	1	181
k141_5374	202579	203157	-1	182
k141_5374	203370	204632	1	183
k141_5374	204632	206092	1	184
k141_5374	206094	209678	1	185
k141_5374	209681	210421	1	186
k141_5374	210426	211115	-1	187
k141_5374	211154	211822	-1	188
k141_5374	211822	212613	-1	189
k141_5374	212610	213875	-1	190
k141_5374	213868	215250	-1	191
k141_5374	215389	216654	-1	192
k141_5374	216943	218649	-1	193
k141_5374	218813	219295	1	194
k141_5374	219805	220227	1	195
k141_5374	220399	220773	1	196
k141_5374	220778	221782	-1	197
k141_5374	221834	222877	-1	198
k141_5374	223174	225174	1	199
k141_5374	225171	226841	-1	200
k141_5374	227034	227513	-1	201
k141_5374	227582	228730	-1	202
k141_5374	229022	229618	-1	203
k141_5374	229647	229997	-1	204
k141_5374	230038	231057	-1	205
k141_5374	231103	231618	-1	206
k141_5374	231615	231821	-1	207
k141_5374	231821	233545	-1	208
k141_5374	233836	234795	-1	209
k141_5374	234857	235681	1	210
k141_5374	235678	237567	1	211
k141_5374	237695	238522	1	212
k141_5374	238527	239213	-1	213
k141_5374	239361	240176	1	214
k141_5374	240184	240585	-1	215
k141_5374	240587	240925	-1	216
k141_5374	240910	243162	-1	217
k141_5374	243185	243853	-1	218
k141_5374	243884	244288	-1	219
k141_5374	244353	244622	1	220
k141_5374	244609	245538	1	221
k141_5374	245535	245900	1	222
k141_5374	245897	246409	1	223
k141_5374	246502	247230	1	224
k141_5374	247271	248308	1	225
k141_5374	248320	249267	1	226
k141_5374	249267	250034	1	227
k141_5374	250031	251152	1	228
k141_5374	251188	253206	1	229
k141_5374	253247	253549	1	230
k141_5374	253546	254181	-1	231
k141_5374	254290	254904	-1	232
k141_5374	255082	255369	-1	233
k141_5374	255450	256196	-1	234
k141_5374	256196	256669	-1	235
k141_5374	256685	257995	-1	236
k141_5374	257992	258507	-1	237
k141_5374	258639	259316	1	238
k141_5374	259330	260235	-1	239
k141_5374	260257	262278	-1	240
k141_5374	262386	264227	-1	241
k141_5374	264318	264770	-1	242
k141_5374	264915	266099	1	243
k141_5374	266099	266629	1	244
k141_5374	266629	269952	1	245
k141_5374	270087	270554	1	246
k141_5374	270556	271056	-1	247
k141_5374	271079	271309	-1	248
k141_5374	271397	271963	-1	249
k141_5374	271956	272309	-1	250
k141_5374	272306	272758	-1	251
k141_5374	272786	273373	-1	252
k141_5374	273558	274847	1	253
k141_5374	274962	275528	-1	254
k141_5374	275764	275988	-1	255
k141_5374	276131	276550	-1	256
k141_5374	276556	277806	-1	257
k141_5374	278044	278394	-1	258
k141_5374	278614	279324	1	259
k141_5374	279321	280442	-1	260
k141_5374	280439	282559	-1	261
k141_5374	282556	283116	-1	262
k141_5374	283113	284018	-1	263
k141_5374	284079	285122	-1	264
k141_5374	285304	287157	1	265
k141_5374	287166	288095	1	266
k141_5374	288127	288921	-1	267
k141_5374	288991	290091	-1	268
k141_5374	290164	291156	-1	269
k141_5374	291194	291838	-1	270
k141_5374	291835	292401	-1	271
k141_5374	292492	292905	1	272
k141_5374	292987	293676	-1	273
k141_5374	293948	294868	-1	274
k141_5374	294937	295560	-1	275
k141_5374	295547	295741	-1	276
k141_5374	295738	296223	-1	277
k141_5374	296220	296702	-1	278
k141_5374	296699	297088	-1	279
k141_5374	297136	297534	-1	280
k141_5374	297557	297688	-1	281
k141_5374	297792	298148	-1	282
k141_5374	298385	299338	1	283
k141_5374	299338	301542	1	284
k141_5374	301597	304260	1	285
k141_5374	304257	305012	-1	286
k141_5374	305069	305902	1	287
k141_5374	306197	306652	1	288
k141_5374	306685	307134	1	289
k141_5374	307213	309018	1	290
k141_5374	309126	309902	-1	291
k141_5374	310046	311386	-1	292
k141_5374	311434	312132	-1	293
k141_5374	312129	313046	-1	294
k141_5374	313048	314358	-1	295
k141_5374	314441	314779	-1	296
k141_5374	314898	316124	-1	297
k141_5374	316205	316723	1	298
k141_5374	316723	317931	1	299
k141_5374	317920	318369	-1	300
k141_5374	318366	318965	-1	301
k141_5374	319211	319696	-1	302
k141_5374	319776	320429	-1	303
k141_5374	320436	321620	-1	304
k141_5374	321875	323275	1	305
k141_5374	323300	324409	-1	306
k141_5374	324479	325345	-1	307
k141_5374	325439	326749	-1	308
k141_5374	326798	327373	-1	309
k141_5374	327370	327903	-1	310
k141_5374	327964	328344	-1	311
k141_5374	328337	330313	-1	312
k141_5374	330399	331577	-1	313
k141_5374	331604	332476	1	314
k141_5374	332473	332829	1	315
k141_5374	332838	333791	1	316
k141_5374	333784	334239	1	317
k141_5374	334236	335147	-1	318
k141_5374	335144	336295	-1	319
k141_5374	336338	336883	1	320
k141_5374	336880	337509	-1	321
k141_5374	337506	338219	-1	322
k141_5374	338314	339363	1	323
k141_5374	339382	339993	1	324
k141_5374	340129	340608	1	325
k141_5374	340704	341501	1	326
k141_5374	341514	342182	-1	327
k141_5374	342286	342858	-1	328
k141_5374	342855	343382	-1	329
k141_5374	343405	343896	-1	330
k141_5374	344076	346010	1	331
k141_5374	346085	347239	1	332
k141_5374	347298	348212	1	333
k141_5374	348232	350571	-1	334
k141_5374	350643	352010	1	335
k141_5374	352024	352551	1	336
k141_5374	352548	352982	1	337
k141_5374	353037	354671	1	338
k141_5374	354649	355695	1	339
k141_5374	355797	356390	1	340
k141_5374	356404	357948	1	341
k141_5374	357984	358592	1	342
k141_5374	358634	360043	1	343
k141_5374	360095	362422	1	344
k141_5374	362472	362987	1	345
k141_5374	363004	363456	-1	346
k141_5374	363613	365022	1	347
k141_5374	365019	365453	1	348
k141_5374	365456	365851	1	349
k141_5374	365844	366215	1	350
k141_5374	366392	367804	1	351
k141_5374	367804	368019	1	352
k141_5374	368012	368170	1	353
k141_5374	368182	369096	1	354
k141_5374	369093	369821	1	355
k141_5374	369891	370943	1	356
k141_5374	370963	372150	1	357
k141_5374	372147	372791	1	358
k141_5374	372788	373762	1	359
k141_5374	373749	375320	1	360
k141_5374	375320	376096	1	361
k141_5374	376105	376875	1	362
k141_5374	376872	377060	1	363
k141_5374	377119	377901	1	364
k141_5374	377910	379208	-1	365
k141_5374	379226	379825	-1	366
k141_5374	380001	381389	-1	367
k141_5374	381442	383706	-1	368
k141_5374	383777	385198	-1	369
k141_5374	385209	386300	-1	370
k141_5374	386315	387355	-1	371
k141_5374	387392	388597	1	372
k141_5374	388628	389164	1	373
k141_5374	389161	389673	1	374
k141_5374	389634	390095	-1	375
k141_5374	390095	391051	-1	376
k141_5374	391111	392097	1	377
k141_5374	392094	392405	1	378
k141_5374	392434	393084	1	379
k141_5374	393146	393874	1	380
k141_5374	393950	395332	-1	381
k141_5374	395678	398482	1	382
k141_5374	398479	399312	1	383
k141_5374	399328	399996	-1	384
k141_5374	400114	400950	1	385
k141_5374	401001	402371	1	386
k141_5374	402368	402832	-1	387
k141_5374	402883	403455	-1	388
k141_5374	403488	404873	-1	389
k141_5374	404877	405968	-1	390
k141_5374	406142	406441	-1	391
k141_5374	406585	407769	-1	392
k141_5374	407865	408728	1	393
k141_5374	408792	409703	1	394
k141_5374	409766	410908	1	395
k141_5374	411052	411522	-1	396
k141_5374	411532	412347	-1	397
k141_5374	412357	412620	-1	398
k141_5374	412798	413283	1	399
k141_5374	413753	415390	-1	400
k141_5374	415496	415870	-1	401
k141_5374	415956	416720	-1	402
k141_5374	416944	418878	1	403
k141_5374	418905	420443	1	404
k141_5374	420440	421282	1	405
k141_5374	421279	422250	1	406
k141_5374	422255	422857	1	407
k141_5374	422854	423846	1	408
k141_5374	423843	424631	1	409
k141_5374	424799	425275	1	410
k141_5374	425272	426459	1	411
k141_5374	426674	427363	1	412
k141_5374	427383	429644	-1	413
k141_5374	429710	431113	1	414
k141_5374	431169	432452	1	415
k141_5374	432484	433881	-1	416
k141_5374	433892	434860	-1	417
k141_5374	434902	436113	-1	418
k141_5374	436227	436550	-1	419
k141_5374	436622	439192	1	420
k141_5374	439200	439487	-1	421
k141_5374	439487	441154	-1	422
k141_5374	441164	441967	-1	423
k141_5374	441995	442720	-1	424
k141_5374	442717	444195	-1	425
k141_5374	444195	445733	-1	426
k141_5374	445749	447758	-1	427
k141_5374	447765	448070	-1	428
k141_5374	448067	448690	-1	429
k141_5374	448718	449206	-1	430
k141_5374	449221	450285	-1	431
k141_5374	450282	452324	-1	432
k141_5374	452293	452964	-1	433
k141_5374	452961	454253	-1	434
k141_5374	454243	454428	-1	435
k141_5374	454425	454604	-1	436
k141_5374	454604	455272	-1	437
k141_5374	455755	456966	-1	438
k141_5374	456963	457727	-1	439
k141_5374	457740	458345	-1	440
k141_5374	458342	458716	-1	441
k141_5374	458847	460091	-1	442
k141_5374	460088	461518	-1	443
k141_5374	461660	462856	1	444
k141_5374	462861	463361	-1	445
k141_5374	463443	464477	1	446
k141_5374	464469	465182	-1	447
k141_5374	465179	465634	-1	448
k141_5374	465637	466425	-1	449
k141_5374	466437	467666	-1	450
k141_5374	467676	468185	-1	451
k141_5374	468305	469021	-1	452
k141_5374	469021	470148	-1	453
k141_5374	470221	472728	-1	454
k141_5374	472803	473687	-1	455
k141_5374	474117	476861	1	456
k141_5374	476925	477560	-1	457
k141_5374	477715	478731	1	458
k141_5374	478816	479100	1	459
k141_5374	479104	479838	-1	460
k141_5374	480097	480879	1	461
k141_5374	480891	481352	1	462
k141_5374	481358	482464	1	463
k141_5374	482461	483384	-1	464
k141_5374	483612	485510	-1	465
k141_5374	485527	486567	-1	466
k141_5374	486557	487777	-1	467
k141_5374	487790	488851	-1	468
k141_5374	488851	489762	-1	469
k141_5374	489766	490941	-1	470
k141_5374	490965	492602	-1	471
k141_5374	492605	493567	-1	472
k141_5374	493578	495098	-1	473
k141_5374	495117	495758	-1	474
k141_5374	495944	497176	-1	475
k141_5374	497173	498720	-1	476
k141_5374	498751	499770	1	477
k141_5374	499839	500189	1	478
k141_5374	500214	500897	1	479
k141_5374	500894	501673	1	480
k141_5374	501670	502878	-1	481
k141_5374	502875	504263	-1	482
k141_5374	504256	504633	-1	483
k141_5374	504614	506329	-1	484
k141_5374	506372	507094	-1	485
k141_5374	507091	507900	-1	486
k141_5374	507897	508322	-1	487
k141_5374	508369	510015	-1	488
k141_5374	510109	510897	1	489
k141_5374	510876	512669	1	490
k141_5374	512682	513212	1	491
k141_5374	513380	514480	1	492
k141_5374	514492	515007	-1	493
k141_5374	515116	515550	-1	494
k141_5374	515554	517164	-1	495
k141_5374	517252	520752	-1	496
k141_5374	520832	521311	-1	497
k141_5374	521314	521847	-1	498
k141_5374	521941	522219	-1	499
k141_5374	522270	522944	-1	500
k141_5374	522937	524175	-1	501
k141_5374	524405	525907	1	502
k141_5374	525922	526647	1	503
k141_5374	526821	527168	1	504
k141_5374	527184	528371	-1	505
k141_5374	528401	529648	-1	506
k141_5374	529682	531070	-1	507
k141_5374	531085	532062	-1	508
k141_5374	532067	532453	-1	509
k141_5374	532554	533501	1	510
k141_5374	533498	533983	1	511
k141_5374	533980	534660	-1	512
k141_5374	534675	535169	-1	513
k141_5374	535225	536403	-1	514
k141_5374	536640	538094	-1	515
k141_5374	538194	539687	-1	516
k141_5374	539698	540465	-1	517
k141_5374	540589	541443	1	518
k141_5374	541455	542003	1	519
k141_5374	542097	543803	-1	520
k141_5374	543800	544255	-1	521
k141_5374	544321	545115	1	522
k141_5374	545112	546671	1	523
k141_5374	546675	547646	-1	524
k141_5374	547837	547995	1	525
k141_5374	548000	548743	-1	526
k141_5374	548744	550600	-1	527
k141_5374	550600	550986	-1	528
k141_5374	550986	551336	-1	529
k141_5374	551501	552211	1	530
k141_5374	552201	553214	1	531
k141_5374	553225	554127	1	532
k141_5374	554114	554812	1	533
k141_5374	554900	555571	1	534
k141_5374	555568	556065	-1	535
k141_5374	556065	558122	-1	536
k141_5374	558135	558608	-1	537
k141_5374	558608	560275	-1	538
k141_5374	560428	563397	1	539
k141_5374	563394	564050	-1	540
k141_5374	564059	564928	-1	541
k141_5374	565395	567041	-1	542
k141_5374	567223	567948	1	543
k141_5374	567988	569805	-1	544
k141_5374	569904	572075	-1	545
k141_5374	572243	574432	-1	546
k141_5374	574646	576343	1	547
k141_5374	576466	577320	1	548
k141_5374	577317	578219	-1	549
k141_5374	578304	580070	1	550
k141_5374	580067	580897	1	551
k141_5374	580894	581988	-1	552
k141_5374	582026	582676	-1	553
k141_5374	582684	583106	-1	554
k141_5374	583106	584233	-1	555
k141_5374	584409	585158	-1	556
k141_5374	585170	585640	-1	557
k141_5374	585585	587540	-1	558
k141_5374	587613	588548	-1	559
k141_5374	588576	589439	-1	560
k141_5374	589463	590887	1	561
k141_5374	590884	591168	1	562
k141_5374	591178	592743	1	563
k141_5374	592740	593381	-1	564
k141_5374	593381	594337	-1	565
k141_5374	594533	594898	1	566
k141_5374	594898	595122	1	567
k141_5374	595136	595822	1	568
k141_5374	595952	597406	1	569
k141_5374	597573	597719	1	570
k141_5374	597719	599224	1	571
k141_5374	599235	599777	-1	572
k141_5374	599858	600583	-1	573
k141_5374	600583	601488	-1	574
k141_5374	601485	601949	-1	575
k141_5374	601975	602997	-1	576
k141_5374	603095	604981	-1	577
k141_5374	605085	605852	-1	578
k141_5374	605840	606283	-1	579
k141_5374	606280	606930	-1	580
k141_5374	606950	607501	-1	581
k141_5374	607501	608526	-1	582
k141_5374	608605	609462	1	583
k141_5374	609464	611620	-1	584
k141_5374	611911	612279	-1	585
k141_5374	612276	613016	-1	586
k141_5374	613070	613360	-1	587
k141_5374	613350	614306	-1	588
k141_5374	614303	614593	-1	589
k141_5374	614666	615484	-1	590
k141_5374	615484	616056	-1	591
k141_5374	616065	616607	-1	592
k141_5374	616626	617210	-1	593
k141_5374	617260	618756	-1	594
k141_5374	619051	619395	-1	595
k141_5374	619549	620868	1	596
k141_5374	620900	621337	1	597
k141_5374	621342	621617	1	598
k141_5374	621614	622252	1	599
k141_5374	622259	622822	-1	600
k141_5374	623346	625055	1	601
k141_5374	625136	625906	1	602
k141_5374	625913	626893	1	603
k141_5374	626971	627486	-1	604
k141_5374	627479	627973	-1	605
k141_5374	628064	628291	-1	606
k141_5374	628342	629130	-1	607
k141_5374	629187	629519	-1	608
k141_5374	629540	630157	1	609
k141_5374	629967	630359	-1	610
k141_5374	630398	630658	-1	611
k141_5374	630655	633990	-1	612
k141_5374	634025	634768	1	613
k141_5374	634765	636972	-1	614
k141_5374	637044	638426	1	615
k141_5374	638524	638931	1	616
k141_5374	638928	639602	1	617
k141_5374	639612	640079	-1	618
k141_5374	640185	640811	1	619
k141_5374	640881	641330	-1	620
k141_5374	641560	642771	1	621
k141_5374	643343	644134	1	622
k141_5374	644131	644994	1	623
k141_5374	645014	646330	1	624
k141_5374	646327	648153	-1	625
k141_5374	648225	649388	1	626
k141_5374	649423	650202	1	627
k141_5374	650199	650753	1	628
k141_5374	650757	651152	-1	629
k141_5374	651442	651735	-1	630
k141_5374	651911	654214	1	631
k141_5374	654446	654973	1	632
k141_5374	654992	656437	-1	633
k141_5374	656581	657183	-1	634
k141_5374	657332	658780	1	635
k141_5374	658906	659703	1	636
k141_5374	659999	661153	-1	637
k141_5374	661241	661642	1	638
k141_5374	662225	664318	1	639
k141_5374	664290	665039	1	640
k141_5374	666106	666801	1	641
k141_5374	666932	668152	1	642
k141_5374	668253	669896	1	643
k141_5374	669960	671693	1	644
k141_5374	671757	671942	1	645
k141_5374	671946	674540	-1	646
k141_5374	674587	675732	1	647
k141_5374	675742	676236	1	648
k141_5374	676422	677486	-1	649
k141_5374	677646	679265	-1	650
k141_5374	679282	680814	-1	651
k141_5374	680925	683369	-1	652
k141_5374	683481	684086	-1	653
k141_5374	684252	684734	-1	654
k141_5374	684822	685880	1	655
k141_5374	685877	686758	-1	656
k141_5374	686865	688829	1	657
k141_5374	688839	689321	1	658
k141_5374	689314	689790	1	659
k141_5374	689790	690179	1	660
k141_5374	690240	691481	1	661
k141_5374	691556	692530	1	662
k141_5374	692595	693179	1	663
k141_5374	693193	693891	1	664
k141_5374	693896	694501	1	665
k141_5374	694666	695337	1	666
k141_5374	695451	695984	1	667
k141_5374	696098	696874	1	668
k141_5374	696871	697563	1	669
k141_5374	697556	698305	1	670
k141_5374	698316	698756	-1	671
k141_5374	698845	700176	1	672
k141_5374	700180	701529	-1	673
k141_5374	701678	702901	1	674
k141_5374	703914	704522	1	675
k141_5374	704611	705465	1	676
k141_5374	705462	705914	-1	677
k141_5374	705908	706909	-1	678
k141_5374	707117	708262	1	679
k141_5374	708252	708776	1	680
k141_5374	708805	708975	-1	681
k141_5374	709149	710273	1	682
k141_5374	710266	710685	1	683
k141_5374	710724	713645	-1	684
k141_5374	713748	716393	-1	685
k141_5374	716655	717008	1	686
k141_5374	717408	718250	1	687
k141_5374	718654	719400	-1	688
k141_5374	719400	720359	-1	689
k141_5374	720356	721159	-1	690
k141_5374	721350	722573	1	691
k141_5374	722798	723133	1	692
k141_5374	723234	725219	1	693
k141_5374	725517	726479	1	694
k141_5374	726565	726948	1	695
k141_5374	726979	727869	1	696
k141_5374	727913	730759	1	697
k141_5374	730811	732049	1	698
k141_5374	732089	732628	1	699
k141_5374	732621	734039	1	700
k141_5374	734108	735466	1	701
k141_5374	735471	736163	1	702
k141_5374	736160	736813	1	703
k141_5374	736823	737629	-1	704
k141_5374	737802	738353	-1	705
k141_5374	738504	739916	-1	706
k141_5374	740038	740466	-1	707
k141_5374	740547	741602	-1	708
k141_5374	741729	742118	-1	709
k141_5374	742180	742548	-1	710
k141_5374	742921	743265	1	711
k141_5374	743262	743702	1	712
k141_5374	743716	744468	-1	713
k141_5374	744535	745182	-1	714
k141_5374	745257	746621	-1	715
k141_5374	746774	747259	-1	716
k141_5374	747332	747508	-1	717
k141_5374	747515	748318	-1	718
k141_5374	748321	748665	-1	719
k141_5374	748667	749200	-1	720
k141_5374	749200	749595	-1	721
k141_5374	749607	749912	-1	722
k141_5374	749956	750534	-1	723
k141_5374	750527	750847	-1	724
k141_5374	750850	751218	-1	725
k141_5374	751276	751578	-1	726
k141_5374	751589	751795	-1	727
k141_5374	751795	752229	-1	728
k141_5374	752241	752936	-1	729
k141_5374	752940	753317	-1	730
k141_5374	753317	753592	-1	731
k141_5374	753599	754435	-1	732
k141_5374	754435	754746	-1	733
k141_5374	754739	755362	-1	734
k141_5374	755366	756193	-1	735
k141_5374	756451	756762	-1	736
k141_5374	757077	758252	-1	737
k141_5374	758344	760476	-1	738
k141_5374	760590	761060	-1	739
k141_5374	761203	761574	-1	740
k141_5374	762078	762677	1	741
k141_5374	762840	764273	-1	742
k141_5374	764482	764637	-1	743
k141_5374	764854	765084	1	744
k141_5374	765509	766198	1	745
k141_5374	766178	766693	-1	746
k141_5374	766686	767489	-1	747
k141_5374	767570	767983	-1	748
k141_5374	768082	768705	-1	749
k141_5374	768702	769220	-1	750
k141_5374	769243	770169	1	751
k141_5374	770244	771464	1	752
k141_5374	771531	772616	-1	753
k141_5374	772613	773671	-1	754
k141_5374	773679	774299	-1	755
k141_5374	774374	776206	-1	756
k141_5374	776271	777794	-1	757
k141_5374	778528	779745	-1	758
k141_5374	779757	780329	-1	759
k141_5374	780407	780814	1	760
k141_5374	780857	782182	1	761
k141_5374	782179	783270	-1	762
k141_5374	783307	784371	-1	763
k141_5374	784385	784984	-1	764
k141_5374	784995	786989	-1	765
k141_5374	787089	787337	-1	766
k141_5374	787371	787919	-1	767
k141_5374	788165	788791	1	768
k141_5374	788739	789491	-1	769
k141_5374	789526	790095	1	770
k141_5374	790721	791797	1	771
k141_5374	791797	792159	1	772
k141_5374	792204	793139	1	773
k141_5374	793132	793794	1	774
k141_5374	793834	794265	1	775
k141_5374	794376	795089	1	776
k141_5374	794936	796087	-1	777
k141_5374	796127	798196	-1	778
k141_5374	798257	799267	-1	779
