Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	k141_6950_226	333	284	0.00023	18.2	239794	240792	k141_6950	226	0.24924924924924924	0.27816901408450706	1
AbiEii_0_CAS-III	k141_6950_291	252	284	0.0014	15.7	301989	302744	k141_6950	291	0.21031746031746032	0.18309859154929578	-1
AbiEii_0_CAS-III	k141_6950_586	272	284	0.013	12.4	579117	579932	k141_6950	586	0.16544117647058823	0.15492957746478872	-1
AbiEii_0_CAS-III	k141_6950_601	773	284	6.9e-05	19.9	595491	597809	k141_6950	601	0.111254851228978	0.22887323943661972	1
AbiEii_0_CAS-III	k141_6950_88	315	284	3.4e-10	37.3	88240	89184	k141_6950	88	0.2984126984126984	0.31690140845070425	-1
AbiEii_0_CAS-III	k141_8257_202	207	284	0.0099	12.9	231801	232421	k141_8257	202	0.19806763285024154	0.1443661971830986	-1
AbiEii_0_CAS-III	k141_8257_249	440	284	0.00041	17.4	281180	282499	k141_8257	249	0.05909090909090909	0.09154929577464789	-1
AbiEii_0_CAS-III	k141_8257_476	558	284	3.3e-07	27.5	497170	498843	k141_8257	476	0.2132616487455197	0.36619718309859156	-1
AbiEii_0_CAS-III	k141_8257_505	581	284	1.4e-06	25.5	528981	530723	k141_8257	505	0.2117039586919105	0.35563380281690143	-1
AbiEii_0_CAS-III	k141_8257_93	421	284	0.021	11.8	109791	111053	k141_8257	93	0.1496437054631829	0.22183098591549297	1
AbiEii_1_CAS-III-A	k141_13406_132	250	335	0.0067	13.0	145718	146467	k141_13406	132	0.368	0.2746268656716418	-1
AbiEii_1_CAS-III-A	k141_13406_44	304	335	0.027	11.0	51228	52139	k141_13406	44	0.3651315789473684	0.3283582089552239	-1
AbiEii_1_CAS-III-A	k141_5374_189	264	335	1.1e-05	22.2	211822	212613	k141_5374	189	0.32954545454545453	0.2656716417910448	-1
AbiEii_1_CAS-III-A	k141_5374_305	467	335	0.0017	15.0	321875	323275	k141_5374	305	0.33190578158458245	0.3074626865671642	1
AbiEii_2_CAS-III-C	k141_5374_904	363	440	6.1e-05	19.8	915669	916757	k141_5374	904	0.12121212121212122	0.1	1
Cas10_0_CAS-III	k141_8257_478	393	511	0.038	10.2	500405	501583	k141_8257	478	0.15521628498727735	0.11741682974559686	1
Cas10_0_IIIA	k141_5374_623	288	650	0.035	10.2	644131	644994	k141_5374	623	0.125	0.055384615384615386	1
Cas10_1_CAS-III	k141_5374_623	288	654	0.0022	14.0	644131	644994	k141_5374	623	0.2569444444444444	0.11773700305810397	1
Cas11b_1_CAS-I-B	k141_8257_24	479	162	0.012	12.9	29315	30751	k141_8257	24	0.15866388308977036	0.47530864197530864	-1
Cas12b_0_VB	k141_8257_289	533	1130	0.0015	13.9	317120	318718	k141_8257	289	0.6566604127579737	0.16991150442477876	-1
Cas12f2_1_CAS-V-F	k141_5374_595	115	422	2.8e-06	24.1	619051	619395	k141_5374	595	0.3130434782608696	0.08767772511848342	-1
Cas12f2_1_CAS-V-F	k141_5374_823	61	422	0.017	11.6	841927	842109	k141_5374	823	0.6065573770491803	0.1018957345971564	-1
Cas12m_0_V-M	k141_5374_595	115	577	0.0002	17.4	619051	619395	k141_5374	595	0.3217391304347826	0.06759098786828423	-1
Cas1_0_I-II-III	k141_5374_5	82	327	0.07	9.6	2133	2378	k141_5374	5	0.9146341463414634	0.23853211009174313	1
Cas3HD_0_CAS-I	k141_8257_329	345	203	0.0017	15.6	357039	358073	k141_8257	329	0.11884057971014493	0.2413793103448276	1
Cas3_0_CAS-I	k141_5374_120	1170	353	3e-07	27.3	132760	136269	k141_5374	120	0.14188034188034188	0.47875354107648727	-1
Cas3_0_CAS-I	k141_5374_122	692	353	6.2e-08	29.5	136754	138829	k141_5374	122	0.2384393063583815	0.32294617563739375	1
Cas3_0_CAS-I	k141_5374_633	482	353	1.6e-06	24.8	654992	656437	k141_5374	633	0.5352697095435685	0.7365439093484419	-1
Cas3_0_CAS-I	k141_5374_69	478	353	2.2e-09	34.3	79821	81254	k141_5374	69	0.41631799163179917	0.5552407932011332	1
Cas3_0_CAS-I	k141_5374_756	611	353	2.9e-08	30.6	774374	776206	k141_5374	756	0.36661211129296234	0.6373937677053825	-1
Cas3_0_CAS-I	k141_5374_841	722	353	0.02	11.4	858246	860411	k141_5374	841	0.10803324099722991	0.23796033994334279	1
Cas3_0_CAS-I	k141_6950_506	828	353	4.8e-07	26.6	503249	505732	k141_6950	506	0.31280193236714976	0.6657223796033994	1
Cas3_0_CAS-I	k141_8257_514	792	353	8.2e-08	29.1	537816	540191	k141_8257	514	0.30808080808080807	0.7025495750708215	1
Cas3_0_CAS-I-D	k141_5374_122	692	626	5.3e-05	19.0	136754	138829	k141_5374	122	0.20664739884393063	0.2220447284345048	1
Cas3_0_CAS-I-D	k141_5374_69	478	626	1.3e-05	21.0	79821	81254	k141_5374	69	0.3263598326359833	0.2539936102236422	1
Cas3_0_CAS-I-D	k141_6950_506	828	626	0.0068	12.0	503249	505732	k141_6950	506	0.13647342995169082	0.17891373801916932	1
Cas3_0_I	k141_5374_120	1170	358	3.7e-06	23.6	132760	136269	k141_5374	120	0.17606837606837608	0.6033519553072626	-1
Cas3_0_I	k141_5374_122	692	358	7.1e-08	29.3	136754	138829	k141_5374	122	0.2384393063583815	0.31843575418994413	1
Cas3_0_I	k141_5374_633	482	358	6.3e-06	22.9	654992	656437	k141_5374	633	0.42738589211618255	0.5893854748603352	-1
Cas3_0_I	k141_5374_69	478	358	2e-10	37.7	79821	81254	k141_5374	69	0.4121338912133891	0.5502793296089385	1
Cas3_0_I	k141_5374_756	611	358	9.8e-08	28.8	774374	776206	k141_5374	756	0.3502454991816694	0.6089385474860335	-1
Cas3_0_I	k141_5374_841	722	358	0.047	10.1	858246	860411	k141_5374	841	0.13850415512465375	0.2709497206703911	1
Cas3_0_I	k141_6950_362	918	358	0.0013	15.3	362733	365486	k141_6950	362	0.1895424836601307	0.5	-1
Cas3_0_I	k141_6950_506	828	358	5.3e-07	26.4	503249	505732	k141_6950	506	0.3079710144927536	0.6564245810055865	1
Cas3_0_I	k141_8257_514	792	358	1.9e-07	27.9	537816	540191	k141_8257	514	0.3106060606060606	0.6983240223463687	1
Cas3_0_ID	k141_5374_1430	593	357	0.01	12.3	1489959	1491737	k141_5374	1430	0.07419898819561552	0.12324929971988796	-1
Cas3_0_ID	k141_5374_633	482	357	0.016	11.7	654992	656437	k141_5374	633	0.3360995850622407	0.4061624649859944	-1
Cas3_0_ID	k141_5374_841	722	357	0.0098	12.4	858246	860411	k141_5374	841	0.11357340720221606	0.22969187675070027	1
Cas3_0_ID	k141_6950_362	918	357	0.04	10.4	362733	365486	k141_6950	362	0.11546840958605664	0.2857142857142857	-1
Cas3_0_ID	k141_6950_506	828	357	0.00022	17.8	503249	505732	k141_6950	506	0.17632850241545894	0.37254901960784315	1
Cas3_1_CAS-I	k141_5374_122	692	745	7.5e-06	21.9	136754	138829	k141_5374	122	0.15895953757225434	0.15033557046979865	1
Cas3_1_CAS-I	k141_5374_69	478	745	7.4e-09	31.9	79821	81254	k141_5374	69	0.5815899581589958	0.37986577181208053	1
Cas3_1_CAS-I	k141_8257_514	792	745	0.032	9.9	537816	540191	k141_8257	514	0.19318181818181818	0.20671140939597316	1
Cas3_1_CAS-I-D	k141_5374_1036	142	353	0.0049	13.4	1083011	1083436	k141_5374	1036	0.6126760563380281	0.24362606232294617	-1
Cas3_1_CAS-I-D	k141_5374_1430	593	353	0.00037	17.1	1489959	1491737	k141_5374	1430	0.07419898819561552	0.12464589235127478	-1
Cas3_1_CAS-I-D	k141_5374_633	482	353	0.021	11.3	654992	656437	k141_5374	633	0.34024896265560167	0.4164305949008499	-1
Cas3_1_CAS-I-D	k141_5374_841	722	353	0.018	11.5	858246	860411	k141_5374	841	0.13850415512465375	0.2747875354107649	1
Cas3_1_CAS-I-D	k141_6950_506	828	353	3.3e-05	20.5	503249	505732	k141_6950	506	0.1606280193236715	0.34844192634560905	1
Cas3_2_CAS-I	k141_5374_120	1170	967	3.8e-05	19.3	132760	136269	k141_5374	120	0.10854700854700855	0.125129265770424	-1
Cas3_2_CAS-I	k141_5374_122	692	967	4.5e-06	22.4	136754	138829	k141_5374	122	0.28901734104046245	0.21302998965873837	1
Cas3_2_CAS-I	k141_5374_633	482	967	1.3e-05	20.8	654992	656437	k141_5374	633	0.42738589211618255	0.20268872802481902	-1
Cas3_2_CAS-I	k141_5374_69	478	967	0.0013	14.2	79821	81254	k141_5374	69	0.48326359832635984	0.23888314374353672	1
Cas3_2_CAS-I	k141_5374_756	611	967	0.0094	11.4	774374	776206	k141_5374	756	0.27986906710310966	0.16752843846949328	-1
Cas3_2_CAS-I	k141_6950_506	828	967	1e-07	27.9	503249	505732	k141_6950	506	0.14130434782608695	0.11789038262668046	1
Cas3d_0_CAS-I-D	k141_5374_756	611	639	0.0022	13.9	774374	776206	k141_5374	756	0.15057283142389524	0.13771517996870108	-1
Cas3d_0_CAS-I-D	k141_6950_506	828	639	0.041	9.6	503249	505732	k141_6950	506	0.10024154589371981	0.12050078247261346	1
Cas4_0_CAS-I-II-III-IV-V-VI	k141_5374_107	1168	179	0.0003	18.4	117516	121019	k141_5374	107	0.06335616438356165	0.39106145251396646	1
Cas4_0_I-II	k141_5374_107	1168	180	0.00089	16.5	117516	121019	k141_5374	107	0.06164383561643835	0.36666666666666664	1
Cas4_0_I-II-V	k141_5374_107	1168	177	0.0044	14.5	117516	121019	k141_5374	107	0.0625	0.3785310734463277	1
Cas5_1_CAS-I-B	k141_5374_1062	167	276	0.0074	13.0	1098035	1098535	k141_5374	1062	0.47305389221556887	0.3079710144927536	-1
Cas7_1_IC	k141_8257_55	736	292	0.012	12.4	61099	63306	k141_8257	55	0.06521739130434782	0.1643835616438356	1
Cas7b_0_CAS-I-B	k141_8257_55	736	292	0.015	12.1	61099	63306	k141_8257	55	0.06521739130434782	0.1643835616438356	1
Cas8b_0_IB	k141_6950_525	120	395	0.021	11.5	520574	520933	k141_6950	525	0.35833333333333334	0.10886075949367088	1
Cas9_0_II-C2	k141_6950_571	215	967	7.6e-10	35.0	563767	564411	k141_6950	571	0.23255813953488372	0.05480868665977249	-1
Cas9_0_II-D	k141_6950_571	215	853	8.6e-16	54.9	563767	564411	k141_6950	571	0.30697674418604654	0.07971864009378664	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_12942_4	110	198	3.8e-06	24.1	3058	3387	k141_12942	4	0.5818181818181818	0.32323232323232326	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_4117_55	158	198	1.1e-05	22.6	52195	52668	k141_4117	55	0.4050632911392405	0.32323232323232326	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_5374_1323	200	198	0.006	13.6	1384220	1384819	k141_5374	1323	0.22	0.23232323232323232	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_5374_145	109	198	4.4e-05	20.6	166313	166639	k141_5374	145	0.5045871559633027	0.2777777777777778	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_5374_165	187	198	2.2e-08	31.4	180778	181338	k141_5374	165	0.28342245989304815	0.2676767676767677	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_5374_711	115	198	0.0053	13.8	742921	743265	k141_5374	711	0.30434782608695654	0.18181818181818182	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_5374_919	181	198	0.0099	12.9	933849	934391	k141_5374	919	0.19337016574585636	0.18686868686868688	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_5374_968	161	198	0.0013	15.8	997762	998244	k141_5374	968	0.36024844720496896	0.29292929292929293	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_6950_47	160	198	0.017	12.1	48694	49173	k141_6950	47	0.30625	0.2474747474747475	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_8257_292	109	198	0.024	11.7	321490	321816	k141_8257	292	0.5045871559633027	0.18181818181818182	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_8257_373	148	198	9.6e-05	19.5	407994	408437	k141_8257	373	0.2905405405405405	0.21717171717171718	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_8257_433	231	198	0.00041	17.4	456586	457278	k141_8257	433	0.14285714285714285	0.16666666666666666	-1
CasR_0_CAS-III-B	k141_8257_519	799	480	0.019	11.1	543503	545899	k141_8257	519	0.07008760951188986	0.1125	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_12942_4	110	218	3.6e-06	23.7	3058	3387	k141_12942	4	0.5181818181818182	0.26605504587155965	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_4117_55	158	218	3.9e-07	26.9	52195	52668	k141_4117	55	0.3860759493670886	0.2798165137614679	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_5374_1292	332	218	0.022	11.3	1354885	1355880	k141_5374	1292	0.12048192771084337	0.18807339449541285	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_5374_1323	200	218	0.00021	17.9	1384220	1384819	k141_5374	1323	0.225	0.21559633027522937	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_5374_145	109	218	4.8e-05	20.0	166313	166639	k141_5374	145	0.44954128440366975	0.23394495412844038	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_5374_165	187	218	1.7e-08	31.3	180778	181338	k141_5374	165	0.28342245989304815	0.24311926605504589	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_5374_711	115	218	0.0086	12.7	742921	743265	k141_5374	711	0.3217391304347826	0.1743119266055046	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_5374_919	181	218	0.0016	15.1	933849	934391	k141_5374	919	0.19337016574585636	0.16972477064220184	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_5374_968	161	218	0.0002	18.0	997762	998244	k141_5374	968	0.36024844720496896	0.26605504587155965	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_8257_373	148	218	3.8e-05	20.4	407994	408437	k141_8257	373	0.28378378378378377	0.1926605504587156	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_8257_433	231	218	0.00014	18.5	456586	457278	k141_8257	433	0.14285714285714285	0.15137614678899083	-1
Cmr5gr11_12_CAS-III-B	k141_5374_574	302	141	0.023	11.9	600583	601488	k141_5374	574	0.18874172185430463	0.425531914893617	-1
Cmr5gr11_13_CAS-III-B	k141_6950_52	359	170	0.012	13.1	54560	55636	k141_6950	52	0.22284122562674094	0.4588235294117647	1
CorA_0_CAS-III-B-III-D	k141_5374_1368	335	551	0.0046	13.1	1426732	1427736	k141_5374	1368	0.1373134328358209	0.08348457350272233	-1
CorA_0_CAS-III-B-III-D	k141_5374_834	179	551	0.036	10.2	851826	852362	k141_5374	834	0.3407821229050279	0.11433756805807622	1
CorA_0_CAS-III-B-III-D	k141_8257_48	261	551	0.073	9.2	54568	55350	k141_8257	48	0.38697318007662834	0.10344827586206896	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_12942_4	110	118	4.5e-15	53.4	3058	3387	k141_12942	4	0.7545454545454545	0.7796610169491526	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_4117_10	299	118	0.016	13.0	9476	10372	k141_4117	10	0.19063545150501673	0.5169491525423728	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_4117_55	158	118	0.0032	15.3	52195	52668	k141_4117	55	0.24050632911392406	0.3135593220338983	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_5374_1292	332	118	8.2e-16	55.8	1354885	1355880	k141_5374	1292	0.23493975903614459	0.711864406779661	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_5374_1432	184	118	0.011	13.6	1492104	1492655	k141_5374	1432	0.5597826086956522	0.7457627118644068	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_5374_145	109	118	2.4e-13	47.9	166313	166639	k141_5374	145	0.8532110091743119	0.8050847457627118	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_5374_165	187	118	5.5e-09	33.8	180778	181338	k141_5374	165	0.44385026737967914	0.576271186440678	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_5374_711	115	118	3.8e-13	47.2	742921	743265	k141_5374	711	0.7739130434782608	0.8050847457627118	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_8257_433	231	118	0.0014	16.4	456586	457278	k141_8257	433	0.2857142857142857	0.4406779661016949	-1
Csa5gr11_9_CAS-I-A	k141_5374_110	145	115	0.0089	13.2	122228	122662	k141_5374	110	0.5103448275862069	0.6086956521739131	-1
Cse2gr11_6_CAS-I-E	k141_6950_108	213	183	0.016	12.1	107587	108225	k141_6950	108	0.15023474178403756	0.17486338797814208	-1
Csf4_0_IVA	k141_5374_1430	593	666	0.0052	12.8	1489959	1491737	k141_5374	1430	0.20067453625632378	0.1831831831831832	-1
Csf4_0_IVA	k141_5374_633	482	666	0.02	10.9	654992	656437	k141_5374	633	0.11410788381742738	0.08558558558558559	-1
Csf4_0_IVA	k141_5374_69	478	666	0.0049	12.9	79821	81254	k141_5374	69	0.14644351464435146	0.09759759759759759	1
Csf4_0_IVA	k141_6950_506	828	666	0.0084	12.1	503249	505732	k141_6950	506	0.057971014492753624	0.07957957957957958	1
Csf4_0_IVA	k141_8257_466	927	666	5.2e-29	98.7	486956	489736	k141_8257	466	0.31715210355987056	0.43093093093093093	-1
Csf4_1_IVA1	k141_8257_466	927	802	2.3e-06	23.5	486956	489736	k141_8257	466	0.1488673139158576	0.16708229426433915	-1
Csm2gr11_3_CAS-III-D	k141_5374_230	101	130	0.018	12.3	253247	253549	k141_5374	230	0.27722772277227725	0.2153846153846154	1
Csm3gr7_6_CAS-III-A-III-D	k141_6950_639	299	548	0.021	10.7	639270	640166	k141_6950	639	0.2709030100334448	0.145985401459854	-1
Csm6_2_CAS-III	k141_5485_1	138	184	0.032	11.0	2	415	k141_5485	1	0.15217391304347827	0.11413043478260869	-1
Csm6_2_CAS-III	k141_8257_279	199	184	0.027	11.2	310220	310816	k141_8257	279	0.271356783919598	0.2717391304347826	1
Csn2_8_CAS-II-A	k141_13406_44	304	335	0.0081	12.7	51228	52139	k141_13406	44	0.20723684210526316	0.1880597014925373	-1
Csx16_1_CAS-I-III	k141_6950_537	321	76	0.015	13.0	535921	536883	k141_6950	537	0.13707165109034267	0.39473684210526316	-1
Csx1_15_CAS-III	k141_5374_1073	920	474	0.071	9.4	1105274	1108033	k141_5374	1073	0.13043478260869565	0.16666666666666666	-1
Csx21_0_CAS-III-A	k141_5374_601	570	210	0.0035	14.2	623346	625055	k141_5374	601	0.3263157894736842	0.29523809523809524	1
Csx21_0_CAS-III-A-III-D	k141_5374_601	570	210	0.00036	17.4	623346	625055	k141_5374	601	0.34210526315789475	0.3142857142857143	1
Csx3_2_CAS-I-III	k141_5374_63	303	277	0.0073	12.9	74415	75323	k141_5374	63	0.0924092409240924	0.10108303249097472	-1
Csx3_2_CAS-I-III	k141_6950_340	422	277	0.0005	16.7	343418	344683	k141_6950	340	0.10900473933649289	0.17328519855595667	1
Csx3_2_CAS-I-III	k141_6950_345	408	277	2.1e-05	21.2	346706	347929	k141_6950	345	0.07107843137254902	0.10469314079422383	1
Csx3_2_CAS-I-III	k141_8257_87	476	277	2.8e-05	20.8	101156	102583	k141_8257	87	0.10714285714285714	0.10108303249097472	-1
CysH_0_IVB	k141_6950_499	304	249	1.5e-18	64.8	496792	497703	k141_6950	499	0.5493421052631579	0.6586345381526104	-1
CysH_0_IVB	k141_6950_546	229	249	0.00012	19.2	544147	544833	k141_6950	546	0.1615720524017467	0.14859437751004015	1
CysH_0_IVB	k141_6950_99	525	249	0.0019	15.3	96478	98052	k141_6950	99	0.10857142857142857	0.23694779116465864	-1
CysH_0_IVB	k141_8257_236	253	249	1.4e-15	55.0	268651	269409	k141_8257	236	0.6205533596837944	0.6224899598393574	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	k141_6950_184	212	160	0.0011	16.6	192877	193512	k141_6950	184	0.3915094339622642	0.54375	1
DEDDh_0_CAS-I-II-III-IV-V-VI	k141_6950_333	234	160	3.1e-41	138.6	337765	338466	k141_6950	333	0.6837606837606838	0.99375	-1
RecD_0_IVD	k141_3585_1	545	763	1.4e-17	60.5	3	1637	k141_3585	1	0.3339449541284404	0.23328964613368283	1
RecD_0_IVD	k141_4117_19	305	763	3.7e-05	19.4	19211	20125	k141_4117	19	0.32131147540983607	0.1258191349934469	1
RecD_0_IVD	k141_5374_1450	246	763	0.016	10.7	1508311	1509048	k141_5374	1450	0.15040650406504066	0.04849279161205767	1
RecD_0_IVD	k141_5374_470	392	763	0.04	9.4	489766	490941	k141_5374	470	0.08928571428571429	0.045871559633027525	-1
RecD_0_IVD	k141_5374_800	348	763	0.014	10.9	819727	820770	k141_5374	800	0.19540229885057472	0.0891218872870249	-1
RecD_0_IVD	k141_8257_528	962	763	2e-27	93.1	558609	561494	k141_8257	528	0.3866943866943867	0.5150720838794234	-1
SSgr11_0_CAS-III-F	k141_5374_304	395	197	0.035	11.2	320436	321620	k141_5374	304	0.2430379746835443	0.38578680203045684	-1
TPR_1_CAS-III-B	k141_6950_221	283	537	0.0095	12.1	230668	231516	k141_6950	221	0.5300353356890459	0.27001862197392923	1
htpX_0_CAS-III-B	k141_5374_93	497	343	0.019	11.6	103033	104523	k141_5374	93	0.13078470824949698	0.1924198250728863	1
