Contig	Start	End	Strand	Pos
k141_16731	2542	3054	-1	4
k141_17901	3	1082	1	1
k141_17901	1104	1595	-1	2
k141_17901	1592	2173	-1	3
k141_20250	1	294	1	1
k141_20250	279	1007	-1	2
k141_20250	1195	1557	1	3
k141_20250	1561	1806	1	4
k141_21525	3	296	-1	1
k141_21525	299	1963	-1	2
k141_21525	1960	2784	-1	3
k141_21525	2823	3923	1	4
k141_21525	3920	4612	-1	5
k141_21525	4609	5595	-1	6
k141_21525	5667	6014	-1	7
k141_21525	6083	7186	-1	8
k141_21525	7223	8329	1	9
k141_24059	14	700	-1	1
k141_24059	697	1266	-1	2
k141_24059	1263	2174	-1	3
k141_24059	2171	3214	-1	4
k141_24059	3207	4370	-1	5
k141_25641	1	795	1	1
k141_25641	802	2283	1	2
k141_25641	2280	3659	1	3
k141_27172	2	913	-1	1
k141_27172	906	2192	-1	2
k141_27172	2225	2398	-1	3
k141_27346	1	72	1	1
k141_27346	94	792	1	2
k141_27346	789	1586	1	3
k141_27346	1680	2750	1	4
k141_29708	2	838	-1	1
k141_29708	847	2103	-1	2
k141_29708	2179	3168	-1	3
k141_29708	3171	3344	-1	4
k141_30178	1	375	-1	1
k141_30178	372	917	-1	2
k141_30178	917	2272	-1	3
k141_30178	2295	3140	-1	4
k141_30178	3150	5549	-1	5
k141_30178	5610	7289	-1	6
k141_30178	7286	8473	-1	7
k141_31972	2	388	-1	1
k141_31972	385	1755	-1	2
k141_31972	1797	3563	1	3
k141_31972	3560	4450	1	4
k141_31972	4510	4941	1	5
k141_31972	4958	5530	1	6
k141_31972	5623	7218	1	7
k141_32817	3	440	-1	1
k141_32817	577	2007	-1	2
k141_32817	2345	3319	1	3
k141_32817	3374	4519	-1	4
k141_32817	4535	5917	-1	5
k141_32817	6124	6192	1	6
k141_35192	2	352	1	1
k141_35192	447	734	1	2
k141_35192	763	2130	1	3
k141_35192	2130	2264	1	4
k141_35192	2266	3390	1	5
k141_35192	3387	4301	1	6
k141_35192	4375	4869	1	7
k141_37089	1	1692	-1	1
k141_37089	1655	1906	-1	2
k141_38550	3	530	-1	1
k141_38550	527	1564	-1	2
k141_38550	1566	2525	-1	3
k141_38550	2525	3196	-1	4
k141_38550	3359	4042	1	5
k141_38550	4039	5019	-1	6
k141_38550	5022	5411	-1	7
k141_38550	5408	6115	-1	8
k141_38587	171	2870	1	1
k141_40230	23	361	-1	1
k141_40230	364	1692	-1	2
k141_40230	1868	2806	-1	3
k141_42907	1	432	1	1
k141_42907	432	1025	1	2
k141_42907	1029	1682	1	3
k141_42907	1694	2521	-1	4
k141_42963	2	193	1	1
k141_42963	283	2667	-1	2
k141_44203	3	71	-1	1
k141_44203	74	868	-1	2
k141_44203	922	2052	1	3
k141_45980	3	1334	1	1
k141_45980	1331	2215	1	2
k141_46949	3	1148	1	1
k141_46949	1145	1717	1	2
k141_46949	1680	2198	1	3
k141_46949	2195	2716	1	4
k141_46949	2861	3346	1	5
k141_46949	3348	3521	1	6
k141_46949	3527	4222	1	7
k141_46949	4206	5069	1	8
k141_46949	5121	7679	1	9
k141_47407	3	749	-1	1
k141_47407	746	1300	-1	2
k141_47407	1297	1938	-1	3
k141_47407	1964	3241	-1	4
k141_48076	1	81	-1	1
k141_48076	100	750	-1	2
k141_48076	856	2859	1	3
k141_48076	2859	4976	1	4
k141_48458	1	1464	1	1
k141_48458	1467	2045	1	2
k141_50067	2	103	-1	1
k141_50067	113	1324	-1	2
k141_50067	1329	2219	-1	3
k141_50067	2221	3396	-1	4
k141_50067	3530	5182	1	5
k141_50067	5285	6469	1	6
k141_50416	2	265	-1	1
k141_50416	275	982	-1	2
k141_50416	1044	1313	1	3
k141_50416	1363	2013	-1	4
k141_50416	2154	2666	-1	5
k141_50416	2680	3354	-1	6
k141_50416	3461	3583	-1	7
k141_50416	3739	4107	-1	8
k141_50416	4111	6615	-1	9
k141_50416	6623	8566	-1	10
k141_50416	8756	9223	-1	11
k141_50416	9225	9617	1	12
k141_51867	125	484	-1	1
k141_51867	609	1598	-1	2
k141_51867	1624	1929	1	3
k141_54728	1	828	-1	1
k141_54728	913	2619	1	2
k141_54728	2677	2883	1	3
k141_56866	3	764	-1	1
k141_56866	761	1873	-1	2
k141_56866	2154	2255	1	3
k141_59755	1	828	1	1
k141_59755	825	1646	-1	2
k141_62252	3	473	1	1
k141_62252	553	723	1	2
k141_62252	764	1429	-1	3
k141_62252	1477	2472	1	4
k141_62267	1	393	1	1
k141_62267	394	1773	-1	2
k141_62267	1778	2134	-1	3
k141_62267	2134	3369	-1	4
k141_62267	3397	4749	-1	5
k141_62267	4746	5537	-1	6
k141_62267	5565	5891	1	7
k141_62593	3	692	-1	1
k141_62593	689	1546	-1	2
k141_62593	1543	2391	-1	3
k141_62593	2454	3638	-1	4
k141_62593	3684	4535	1	5
k141_62593	4535	5323	1	6
k141_62593	5380	6039	-1	7
k141_62593	6199	6879	1	8
k141_62593	6881	7456	1	9
k141_63386	1	699	1	1
k141_63386	696	1457	1	2
k141_63386	1543	2094	1	3
k141_63386	2096	3079	1	4
k141_63386	3103	3402	1	5
k141_63386	3475	3813	1	6
k141_63464	1	66	-1	1
k141_63464	147	665	1	2
k141_63464	666	1481	-1	3
k141_63464	1562	2431	1	4
k141_63464	2432	3076	-1	5
k141_63464	3104	3949	-1	6
k141_63871	3	62	-1	1
k141_63871	96	527	1	2
k141_63871	611	1279	-1	3
k141_63871	1272	1964	-1	4
k141_68411	2	928	-1	1
k141_68411	933	2198	-1	2
k141_68411	2240	2332	-1	3
k141_69253	2	112	-1	1
k141_69253	160	801	1	2
k141_69253	813	2996	1	3
k141_69303	222	1319	-1	1
k141_69303	1361	3175	1	2
k141_69736	1	1725	1	1
k141_71185	2	367	1	1
k141_71185	367	882	1	2
k141_71185	883	2292	1	3
k141_71185	2305	3591	1	4
k141_71748	1	729	1	1
k141_71748	746	1456	-1	2
k141_71748	1647	2357	1	3
k141_73440	1	939	-1	1
k141_73440	936	1592	-1	2
k141_73440	1658	2125	1	3
k141_73726	2	247	-1	1
k141_73726	247	918	-1	2
k141_73726	930	1886	-1	3
k141_73726	1883	2425	-1	4
k141_75728	58	1197	1	1
k141_75728	1251	1961	1	2
k141_76300	3	449	1	1
k141_76300	585	1997	1	2
k141_76300	2009	3058	1	3
k141_78678	2	175	-1	1
k141_78678	393	1343	1	2
k141_78678	1360	2067	1	3
k141_78678	2064	2615	1	4
k141_80122	3	389	1	1
k141_80122	389	727	1	2
k141_80122	784	2913	1	3
k141_80122	2923	3645	1	4
k141_80122	3629	3976	-1	5
k141_80122	4008	4544	1	6
k141_80122	4570	5934	-1	7
k141_80122	5937	6284	-1	8
k141_80122	6366	7322	1	9
k141_80122	7334	7690	1	10
k141_82852	2	934	-1	1
k141_82852	977	2194	1	2
k141_82852	2238	2696	-1	3
k141_82852	2715	3338	1	4
k141_82852	3348	4571	1	5
k141_82852	4658	5071	-1	6
k141_83803	3	839	-1	1
k141_83803	880	2388	-1	2
k141_83803	2385	3557	-1	3
k141_83803	3557	5215	-1	4
k141_83803	5341	6216	1	5
k141_83803	6314	6823	1	6
k141_83803	6937	7044	1	7
k141_84628	1	396	-1	1
k141_84628	525	1793	1	2
k141_84628	1807	2835	-1	3
k141_84628	2940	4202	1	4
k141_86911	2	97	1	1
k141_86911	94	1209	1	2
k141_86911	1211	2470	1	3
k141_86911	2505	2639	1	4
k141_86911	2642	3502	1	5
k141_86999	2	2614	-1	1
k141_87673	1	312	1	1
k141_87673	302	721	1	2
k141_87673	744	1013	1	3
k141_87673	1010	1798	1	4
k141_87673	1840	2073	1	5
k141_87673	2087	2638	1	6
k141_87673	2638	3330	1	7
k141_87726	3	284	1	1
k141_87726	287	859	1	2
k141_87726	856	1152	-1	3
k141_87726	1166	1825	-1	4
k141_89218	1	867	-1	1
k141_89218	872	2374	-1	2
k141_89951	2	409	1	1
k141_89951	406	1284	1	2
k141_89951	1318	3024	1	3
k141_92615	2	346	-1	1
k141_92615	390	2195	1	2
k141_94621	85	873	1	1
k141_94621	933	1676	1	2
k141_94621	1873	2670	-1	3
k141_97309	1	1476	1	1
k141_97309	1476	1646	1	2
k141_97421	3	344	-1	1
k141_97421	357	719	-1	2
k141_97421	733	930	-1	3
k141_97421	943	1455	-1	4
k141_97421	1796	2146	1	5
k141_97421	2139	2555	-1	6
k141_97421	2552	3205	-1	7
k141_98114	1	1311	-1	1
k141_98114	1321	1797	-1	2
k141_98114	1794	2477	-1	3
k141_98114	2487	2969	-1	4
k141_98114	3144	3827	-1	5
k141_98114	3824	4888	-1	6
k141_98114	4953	6005	1	7
k141_98797	2	856	-1	1
k141_98797	853	1695	-1	2
k141_98797	1716	2792	-1	3
k141_98797	2821	3621	1	4
k141_98797	3732	4013	1	5
k141_98797	4010	4741	-1	6
k141_99044	1	255	1	1
k141_99044	252	803	-1	2
k141_99044	800	1606	-1	3
k141_99044	1606	3129	-1	4
k141_99044	3126	3557	-1	5
k141_100302	1	198	-1	1
k141_100302	188	964	-1	2
k141_100302	957	1979	-1	3
k141_100302	1979	2584	-1	4
k141_101319	69	2528	-1	1
k141_101319	2699	3340	-1	2
k141_102247	1	549	1	1
k141_102247	550	1551	1	2
k141_102247	1548	2309	1	3
k141_102247	2347	3237	1	4
k141_102247	3247	4464	1	5
k141_102247	4461	6158	-1	6
k141_102247	6287	6655	1	7
k141_102247	6749	7825	1	8
k141_106781	1	243	1	1
k141_106781	332	2788	1	2
k141_107835	2	2140	-1	1
k141_107835	2312	2785	1	2
k141_107835	2852	3313	1	3
k141_107835	3478	3783	-1	4
k141_107835	3944	4141	1	5
k141_108176	1	708	1	1
k141_108176	705	1061	1	2
k141_108176	1058	1486	1	3
k141_108176	1473	2474	1	4
k141_109644	2	550	-1	1
k141_109644	593	1786	-1	2
k141_109644	1788	2396	-1	3
k141_111201	1	690	-1	1
k141_111201	1009	2751	1	2
k141_111201	2754	3260	1	3
k141_111201	3341	4369	1	4
k141_111201	4417	4521	-1	5
k141_113007	2	556	1	1
k141_113007	553	1398	1	2
k141_113007	1576	2214	1	3
k141_113007	2258	4093	1	4
k141_113007	4090	4620	-1	5
k141_113007	4620	5372	-1	6
k141_113917	2	880	1	1
k141_113917	877	1881	1	2
k141_113917	1927	2088	-1	3
k141_115645	3	200	1	1
k141_115645	200	1168	1	2
k141_115645	1158	2462	-1	3
k141_115645	2485	3678	-1	4
k141_115920	2	253	1	1
k141_115920	409	2070	1	2
k141_115920	2195	2971	1	3
k141_115920	3042	3662	-1	4
k141_116060	3	644	1	1
k141_116060	660	1703	1	2
k141_116060	1700	1870	-1	3
k141_116743	3	293	-1	1
k141_116743	698	1279	-1	2
k141_116743	1280	1759	-1	3
k141_116743	1781	2443	-1	4
k141_117017	2	115	1	1
k141_117017	112	1032	-1	2
k141_117017	1142	1957	1	3
k141_117017	1957	2610	1	4
k141_117017	2607	3167	1	5
k141_117017	3164	3604	1	6
k141_117204	62	1099	-1	1
k141_117204	1264	2703	1	2
k141_117204	2696	3202	1	3
k141_117353	1	942	1	1
k141_117353	939	1751	1	2
k141_118988	3	68	-1	1
k141_118988	127	786	1	2
k141_118988	974	2998	1	3
k141_118988	2988	3704	1	4
k141_120751	1	837	-1	1
k141_120751	873	2186	-1	2
k141_120964	1	348	1	1
k141_120964	351	704	1	2
k141_120964	704	1264	1	3
k141_120964	1266	1451	1	4
k141_120964	1509	1907	1	5
k141_120964	1920	2279	1	6
k141_122089	2	517	1	1
k141_122089	514	810	1	2
k141_122089	992	1201	-1	3
k141_122089	1279	2709	1	4
k141_122089	2713	2970	-1	5
k141_122089	3189	3824	-1	6
k141_122611	3	1046	1	1
k141_122611	1069	2244	1	2
k141_124450	1	492	1	1
k141_124450	489	1277	1	2
k141_124450	1274	2143	1	3
k141_124450	2155	2319	1	4
k141_124450	2342	2668	1	5
k141_124450	2665	2877	1	6
k141_125929	3	899	1	1
k141_125929	887	1996	1	2
k141_127191	2	1303	1	1
k141_127191	1318	2544	1	2
k141_127191	2541	2834	1	3
k141_127191	2854	3150	1	4
k141_127191	3152	4030	1	5
k141_127191	4103	4336	1	6
k141_128062	2	739	-1	1
k141_128062	739	2640	-1	2
k141_128062	2643	5483	-1	3
k141_128062	5483	6421	-1	4
k141_128062	6421	6519	-1	5
k141_128643	3	2666	-1	1
k141_128643	2663	3292	-1	2
k141_134535	2	724	-1	1
k141_134535	721	1335	-1	2
k141_134535	1345	1602	-1	3
k141_135512	2	1123	-1	1
k141_135512	1239	1961	1	2
k141_135512	2066	3220	-1	3
k141_135512	3239	4837	-1	4
k141_135512	4994	5893	1	5
k141_135512	5954	7216	1	6
k141_135512	7300	7698	1	7
k141_136105	1	249	-1	1
k141_136105	344	1408	1	2
k141_136105	1408	2040	1	3
k141_136105	2050	2454	1	4
k141_136105	2451	2816	1	5
k141_136105	2803	3408	-1	6
k141_136105	3467	4690	1	7
k141_136105	4687	5289	1	8
k141_136105	5357	6157	1	9
k141_136105	6384	7676	-1	10
k141_138815	2	649	-1	1
k141_138815	716	991	1	2
k141_138815	988	2031	-1	3
k141_138815	2024	2458	-1	4
k141_138815	2455	2880	-1	5
k141_140730	1	456	1	1
k141_140730	449	1348	1	2
k141_140730	1379	1549	1	3
k141_140730	1553	2347	1	4
k141_140730	2344	2604	1	5
k141_141855	2	217	-1	1
k141_141855	214	1860	-1	2
k141_141855	1936	2235	-1	3
k141_142211	2	367	1	1
k141_142211	384	1613	1	2
k141_142211	1621	3237	1	3
k141_142211	3238	4092	-1	4
k141_142211	4089	4556	-1	5
k141_142357	3	773	-1	1
k141_142357	782	1936	-1	2
k141_142357	1933	2955	-1	3
k141_142357	2992	3540	-1	4
k141_142895	2	1156	-1	1
k141_142895	1206	1871	1	2
k141_143059	3	866	-1	1
k141_143059	923	1744	-1	2
k141_143059	1744	2322	-1	3
k141_143059	2410	2715	-1	4
k141_144274	3	680	-1	1
k141_144274	680	1531	-1	2
k141_144274	1531	2229	-1	3
k141_145208	52	1092	1	1
k141_145208	1108	1899	1	2
k141_146053	2	235	-1	1
k141_146053	383	1105	-1	2
k141_146053	1099	1797	-1	3
k141_146053	1856	2308	1	4
k141_146053	2368	2592	1	5
k141_148701	2	2323	1	1
k141_148701	2301	2597	1	2
k141_149105	3	1079	-1	1
k141_149105	1356	1784	-1	2
k141_150969	1	90	1	1
k141_150969	87	557	1	2
k141_150969	558	857	-1	3
k141_150969	859	1350	-1	4
k141_150969	1377	2066	-1	5
k141_150969	2057	2770	-1	6
k141_150969	2770	3243	-1	7
k141_151937	3	857	1	1
k141_151937	820	1425	1	2
k141_152740	2	793	-1	1
k141_152740	793	2295	-1	2
k141_152740	2292	2735	-1	3
k141_152740	2796	4463	-1	4
k141_152740	4491	5441	-1	5
k141_152740	5438	6196	-1	6
k141_152740	6199	8718	-1	7
k141_152740	8737	9405	-1	8
k141_152740	9470	9649	-1	9
k141_153348	108	1052	1	1
k141_153348	1091	2512	1	2
k141_153348	2591	3142	1	3
k141_153348	3139	3585	1	4
k141_154397	3	518	1	1
k141_154397	515	913	-1	2
k141_154397	979	1365	1	3
k141_154397	1382	1636	-1	4
k141_154784	1	597	1	1
k141_154784	571	1497	-1	2
k141_154784	1497	2075	-1	3
k141_154784	2119	2865	-1	4
k141_154784	3015	3482	1	5
k141_154784	3581	4513	1	6
k141_154784	4513	5229	1	7
k141_154784	5226	6392	-1	8
k141_154784	6406	7707	-1	9
k141_155511	1	1770	1	1
k141_156182	1	1245	1	1
k141_156182	1248	2573	1	2
k141_156182	2621	2863	1	3
k141_157370	1	879	-1	1
k141_157370	916	1191	1	2
k141_157370	1068	2270	-1	3
k141_157370	2708	3925	-1	4
k141_157370	3996	5156	1	5
k141_157370	5153	6103	1	6
k141_157370	6087	6278	1	7
k141_158054	1	1074	1	1
k141_158054	1068	1394	-1	2
k141_158054	1477	1851	-1	3
k141_159334	9	311	-1	1
k141_159334	311	1018	-1	2
k141_159334	1008	1199	-1	3
k141_159334	1217	1684	1	4
k141_159334	1710	2183	1	5
k141_159334	2177	2416	-1	6
k141_159963	1	447	1	1
k141_159963	447	893	1	2
k141_159963	890	1204	1	3
k141_159963	1308	2402	1	4
k141_159963	2540	2821	1	5
k141_160235	2	220	1	1
k141_160235	220	1791	1	2
k141_161279	1	153	-1	1
k141_161279	183	1202	1	2
k141_161279	1339	2697	1	3
k141_161279	2698	3408	-1	4
k141_161279	3405	3944	-1	5
k141_163341	2	295	1	1
k141_163341	325	777	1	2
k141_163341	851	2197	1	3
k141_163341	2207	4048	1	4
k141_163341	4049	4180	-1	5
k141_166543	3	626	-1	1
k141_166543	645	2288	-1	2
k141_167448	2	274	-1	1
k141_167448	277	1317	-1	2
k141_167448	1404	2666	-1	3
k141_167448	2808	3383	-1	4
k141_167448	3559	4437	-1	5
k141_167448	4457	4585	-1	6
k141_168568	2	1456	1	1
k141_168568	1535	3085	1	2
k141_168568	3086	3517	-1	3
k141_168568	3514	5013	-1	4
k141_168568	5060	6151	-1	5
k141_168568	6162	6947	-1	6
k141_168568	6935	7186	-1	7
k141_169154	2	343	-1	1
k141_169154	343	1425	-1	2
k141_169154	1422	2072	-1	3
k141_170736	2	91	1	1
k141_170736	95	1042	-1	2
k141_170736	1111	2835	1	3
k141_170736	2836	3813	-1	4
k141_170736	4022	4984	1	5
k141_170736	5055	6560	1	6
k141_170736	6581	7588	1	7
k141_170736	7609	8595	1	8
k141_172198	1	540	1	1
k141_172198	544	1449	1	2
k141_172198	1464	2126	1	3
k141_172928	3	491	1	1
k141_172928	488	1459	1	2
k141_172928	1469	1834	1	3
k141_173294	2	1378	1	1
k141_173294	1365	1544	1	2
k141_175134	3	530	1	1
k141_175134	587	1015	1	2
k141_175134	1107	1817	1	3
k141_175134	2055	2723	1	4
k141_175134	2804	3199	1	5
k141_175134	3569	5575	1	6
k141_175777	42	2429	1	1
k141_175777	2426	2992	1	2
k141_176628	1	804	1	1
k141_176628	804	1697	1	2
k141_176628	1694	2698	1	3
k141_176628	2749	2985	1	4
k141_176628	2982	3680	1	5
k141_176628	3677	5980	1	6
k141_176628	5980	6270	1	7
k141_176628	6340	7353	1	8
k141_176628	7389	8588	1	9
k141_176628	8555	9499	1	10
k141_176628	9496	10314	1	11
k141_176628	10346	10507	1	12
k141_179142	3	92	-1	1
k141_179142	183	740	-1	2
k141_179142	761	2059	-1	3
k141_179142	2121	2561	-1	4
k141_179142	2562	2747	-1	5
k141_179142	2932	3042	1	6
k141_179994	3	332	-1	1
k141_179994	435	1814	-1	2
k141_179994	1811	2551	-1	3
k141_184239	1	1932	-1	1
k141_185391	76	453	1	1
k141_185391	440	925	1	2
k141_185391	935	1351	1	3
k141_185391	1348	2334	1	4
k141_185391	2331	2570	-1	5
k141_185391	2570	3466	-1	6
k141_185391	3463	3741	-1	7
k141_188473	2	2419	-1	1
k141_188473	2545	2934	-1	2
k141_188473	3257	3613	-1	3
k141_188473	3820	4485	1	4
k141_188473	4568	5068	1	5
k141_189208	2	3391	1	1
k141_189208	3388	4062	-1	2
k141_189208	4093	5175	1	3
k141_189208	5338	5583	1	4
k141_189208	5629	6477	1	5
k141_189289	221	1459	-1	1
k141_189289	1497	2126	1	2
k141_189289	2123	2980	-1	3
k141_189289	2980	3906	-1	4
k141_189289	3947	5509	-1	5
k141_189289	5506	5835	-1	6
k141_189289	5840	5977	1	7
k141_191622	2	1639	1	1
k141_191622	1790	2209	-1	2
k141_191622	2277	2393	-1	3
k141_191622	2788	4134	1	4
k141_191622	4251	5120	1	5
k141_191622	5120	5941	1	6
k141_191622	5978	7597	1	7
k141_191622	7594	8898	1	8
k141_191639	2	781	1	1
k141_191639	774	2258	1	2
k141_191639	2294	3787	1	3
k141_191639	3808	5472	-1	4
k141_191639	5472	6092	-1	5
k141_192499	2	1177	-1	1
k141_192499	1188	2075	-1	2
k141_192499	2089	2982	1	3
k141_192499	2986	3240	1	4
k141_194526	2	679	-1	1
k141_194526	689	1693	-1	2
k141_194526	1693	2130	-1	3
k141_194526	2127	2654	-1	4
k141_194526	2654	2764	-1	5
k141_194526	2785	3204	-1	6
k141_194526	3282	3689	-1	7
k141_194526	3691	4500	-1	8
k141_194526	4500	6257	-1	9
k141_194526	6244	6882	-1	10
k141_194526	6935	7867	1	11
k141_194526	7883	8185	1	12
k141_196174	1	723	1	1
k141_196174	753	1508	1	2
k141_196629	2	1021	-1	1
k141_196629	1398	1559	-1	2
k141_196904	1	336	1	1
k141_196904	361	714	-1	2
k141_196904	1020	2030	1	3
k141_196904	2030	3151	1	4
k141_196904	3148	3897	1	5
k141_196904	3916	4248	1	6
k141_196904	4323	5909	1	7
k141_197100	3	812	1	1
k141_197100	914	2002	-1	2
k141_201164	2	625	-1	1
k141_201164	622	2022	-1	2
k141_202007	3	89	-1	1
k141_202007	155	730	-1	2
k141_202007	776	1534	-1	3
k141_206267	1	1059	-1	1
k141_206267	1062	1358	-1	2
k141_206267	1369	3462	-1	3
k141_206267	3464	3580	-1	4
k141_206931	2	406	-1	1
k141_206931	455	1531	1	2
k141_206931	1533	2459	1	3
k141_207874	1	672	1	1
k141_207874	665	1729	1	2
k141_208761	2	781	1	1
k141_208761	771	1688	-1	2
k141_208761	1756	2466	1	3
k141_208761	2566	2760	1	4
k141_210196	2	322	1	1
k141_210196	303	1163	-1	2
k141_210196	1160	1777	-1	3
k141_210196	1762	2517	-1	4
k141_210196	2508	3344	-1	5
k141_210196	3359	4255	-1	6
k141_210451	1	153	-1	1
k141_210451	185	1444	-1	2
k141_210451	1488	2138	-1	3
k141_210451	2135	2485	-1	4
k141_211350	2	493	1	1
k141_211350	588	1169	1	2
k141_211350	1171	1815	1	3
k141_211350	1883	3130	1	4
k141_211350	3173	3346	-1	5
k141_211667	1	942	-1	1
k141_211667	1078	2052	1	2
k141_211667	2056	3903	-1	3
k141_211667	3958	5130	-1	4
k141_211667	5210	6211	1	5
k141_211667	6221	8629	1	6
k141_211667	8626	9987	-1	7
k141_211667	10207	11532	1	8
k141_211667	11529	11843	1	9
k141_211668	1	1302	1	1
k141_211668	1312	2052	1	2
k141_211668	2049	2489	1	3
k141_211668	2486	2794	-1	4
k141_211668	2794	3498	-1	5
k141_211668	3508	3750	-1	6
k141_212020	1	687	-1	1
k141_212020	808	1458	-1	2
k141_212020	1455	2867	-1	3
k141_212020	2864	3928	-1	4
k141_212020	3925	5055	-1	5
k141_212020	5057	5248	-1	6
k141_212616	1	81	1	1
k141_212616	140	481	1	2
k141_212616	478	1410	-1	3
k141_212616	1422	2588	1	4
k141_212616	2585	3532	-1	5
k141_212616	3532	3939	-1	6
k141_216712	1	144	-1	1
k141_216712	349	1068	1	2
k141_216712	1087	1788	1	3
k141_217277	1	414	1	1
k141_217277	375	908	1	2
k141_217277	912	1091	-1	3
k141_217277	1144	1542	1	4
k141_217277	1668	2051	-1	5
k141_217277	2090	2308	1	6
k141_218020	3	3416	1	1
k141_218020	3413	3886	-1	2
k141_218020	3940	4296	1	3
k141_218302	3	701	-1	1
k141_218302	698	2131	-1	2
k141_218302	2131	2745	-1	3
k141_218849	25	1398	-1	1
k141_218849	1641	1775	1	2
k141_218849	1714	2412	1	3
k141_218849	2415	3317	1	4
k141_218849	3363	3833	1	5
k141_218849	3830	4429	1	6
k141_218849	4440	5249	1	7
k141_218849	5246	6151	1	8
k141_218849	6151	7026	1	9
k141_218849	7036	8139	1	10
k141_220972	2	403	1	1
k141_220972	460	1749	-1	2
k141_220972	1873	2301	-1	3
k141_223420	3	452	-1	1
k141_223420	511	954	1	2
k141_223420	965	1759	1	3
k141_223420	1759	2547	1	4
k141_225360	1	1008	1	1
k141_225360	1005	1616	1	2
k141_225360	1616	2464	1	3
k141_225360	2461	2820	1	4
k141_225360	2824	3312	1	5
k141_225360	3312	3827	1	6
k141_225360	3816	4598	-1	7
k141_225849	3	374	-1	1
k141_225849	379	1125	-1	2
k141_225849	1129	1365	-1	3
k141_225849	1636	1839	-1	4
k141_229091	1	1179	1	1
k141_229091	1293	1568	1	2
k141_230843	1	1131	-1	1
k141_230843	1255	1536	1	2
k141_230843	1547	2005	1	3
k141_230843	2334	2501	-1	4
k141_230843	2647	3099	1	5
k141_230843	3142	3348	-1	6
k141_232818	2	307	-1	1
k141_232818	304	1041	-1	2
k141_232818	1041	1679	-1	3
k141_232818	1679	1981	-1	4
k141_232818	1995	2657	-1	5
k141_232818	2694	3026	1	6
k141_232818	3023	3151	-1	7
k141_233273	2	2044	1	1
k141_235934	2	226	-1	1
k141_235934	223	1362	-1	2
k141_235934	1364	1780	-1	3
k141_236602	1	813	-1	1
k141_236602	818	1567	-1	2
k141_236602	1671	2231	-1	3
k141_237850	2	322	1	1
k141_237850	319	753	1	2
k141_237850	755	1045	1	3
k141_237850	1035	1652	1	4
k141_237850	1626	2084	-1	5
k141_237850	2127	2285	-1	6
k141_237850	2294	2950	-1	7
k141_237850	3006	3401	1	8
k141_238652	1	714	-1	1
k141_238652	726	2237	-1	2
k141_238652	2390	3982	-1	3
k141_240055	1	1569	1	1
k141_240055	1569	3239	1	2
k141_240055	3277	3504	1	3
k141_242606	3	722	1	1
k141_242606	719	1486	1	2
k141_242606	1538	1969	1	3
k141_243392	7	237	-1	1
k141_243392	286	996	-1	2
k141_243392	1028	2332	1	3
k141_243392	2329	3063	1	4
k141_243864	12	3080	-1	1
k141_243864	3085	4323	-1	2
