Contig	Start	End	Strand	Pos
k141_2485	113172	114257	1	117
k141_2485	114722	116275	1	118
k141_2485	116307	117170	-1	119
k141_2485	117360	118892	-1	120
k141_2485	118879	120192	-1	121
k141_2485	120916	121098	-1	122
k141_2485	121317	122783	1	123
k141_2485	122844	123380	-1	124
k141_2485	123493	124311	1	125
k141_2485	124383	125540	1	126
k141_2485	125584	126036	1	127
k141_2485	126167	127477	-1	128
k141_2485	127642	127896	-1	129
k141_2485	127942	128652	-1	130
k141_2485	128715	130859	-1	131
k141_2485	130930	131349	-1	132
k141_2485	131477	132100	1	133
k141_2485	132181	132432	1	134
k141_2485	132422	132727	1	135
k141_2485	132882	133844	1	136
k141_2485	133887	134114	-1	137
k141_2485	134145	134549	-1	138
k141_2485	134546	134869	-1	139
k141_2485	134996	135661	-1	140
k141_2485	135834	136625	-1	141
k141_2485	136748	137866	-1	142
k141_2485	138072	138557	1	143
k141_2485	138554	139126	-1	144
k141_2485	139155	142643	-1	145
k141_2485	142774	143235	1	146
k141_2485	143242	144408	-1	147
k141_2485	144448	146412	-1	148
k141_2485	146809	147435	-1	149
k141_2485	147550	148203	1	150
k141_2485	148304	149437	1	151
k141_2485	149434	152577	1	152
k141_2485	152605	153195	1	153
k141_2485	153212	154039	1	154
k141_2485	154047	154364	1	155
k141_2485	154361	154645	-1	156
k141_2485	154611	154904	-1	157
k141_2485	155074	155298	1	158
k141_2485	155295	156074	1	159
k141_2485	156253	157812	1	160
k141_2485	157812	158309	1	161
k141_2485	158486	160930	1	162
k141_2485	160927	161379	1	163
k141_2485	161376	162038	-1	164
k141_2485	162165	162929	-1	165
k141_2485	163218	163748	1	166
k141_2485	163779	164279	-1	167
k141_2485	164418	165041	-1	168
k141_2485	165099	165659	-1	169
k141_2485	165855	166745	1	170
k141_2551	2	127	1	1
k141_2551	208	1611	-1	2
k141_2551	1754	2389	1	3
k141_2551	2531	2713	1	4
k141_2551	2825	4495	1	5
k141_2551	4621	5892	1	6
k141_2551	6092	6547	1	7
k141_2551	6650	8275	1	8
k141_2551	8285	8890	1	9
k141_2551	8993	9343	1	10
k141_2551	9355	10800	-1	11
k141_2551	10797	11903	-1	12
k141_2551	12157	12462	1	13
k141_2551	12797	13813	1	14
k141_2551	14153	14563	1	15
k141_2551	14556	15677	1	16
k141_2551	15686	16135	1	17
k141_2551	16148	17560	1	18
k141_2551	17566	17889	1	19
k141_2551	17886	18287	1	20
k141_2551	18310	19668	1	21
k141_2551	19744	20226	1	22
k141_2551	20368	21813	1	23
k141_2551	21900	22688	1	24
k141_2551	22798	23331	-1	25
k141_2551	23411	23947	1	26
k141_2551	24044	25099	1	27
k141_2551	25096	26073	1	28
k141_2551	26171	26476	1	29
k141_2551	26512	26958	1	30
k141_2551	27150	27551	-1	31
k141_2551	27554	27766	-1	32
k141_2551	27836	29080	-1	33
k141_2551	29250	30275	1	34
k141_2551	30272	31204	-1	35
k141_2551	31297	32712	-1	36
k141_2551	32937	33401	1	37
k141_2551	33403	33900	1	38
k141_2551	33972	34868	-1	39
k141_2551	34960	35583	1	40
k141_2551	35622	35750	-1	41
k141_2592	2	127	1	1
k141_2592	300	926	1	2
k141_2592	972	1745	1	3
k141_2592	1782	2519	1	4
k141_2592	2516	3838	1	5
k141_2592	3873	5033	1	6
k141_2592	5054	5641	-1	7
k141_2592	5706	8009	-1	8
k141_2592	8129	9655	-1	9
k141_2592	9661	11838	-1	10
k141_2592	11835	12515	-1	11
k141_2592	12538	13605	-1	12
k141_2592	13738	14778	1	13
k141_2592	14794	15444	1	14
k141_2592	15461	16201	-1	15
k141_2592	16309	16725	1	16
k141_2592	16722	17960	-1	17
k141_2592	18091	19554	1	18
k141_2592	19551	20174	-1	19
k141_2592	20492	21229	-1	20
k141_2592	21326	21748	-1	21
k141_2592	22046	23926	1	22
k141_2592	24020	26161	1	23
k141_2592	26362	26670	1	24
k141_2592	26686	27366	-1	25
k141_2592	27434	27826	-1	26
k141_2592	27846	28175	-1	27
k141_2592	28172	28624	-1	28
k141_2592	28879	30363	-1	29
k141_2592	30487	31626	1	30
k141_2592	31623	32720	1	31
k141_2592	32805	34997	1	32
k141_2592	35067	36344	1	33
k141_2592	36344	37351	1	34
k141_2592	37348	38205	1	35
k141_2592	38211	38870	-1	36
k141_2592	38860	39735	-1	37
k141_2592	39735	40778	-1	38
k141_2592	40799	42082	-1	39
k141_2592	42093	42329	-1	40
k141_2592	42488	43228	-1	41
k141_2592	43225	44178	-1	42
k141_2592	44434	44787	1	43
k141_2592	44802	45056	1	44
k141_2592	45071	45706	1	45
k141_2592	45847	46278	1	46
k141_2592	46521	48008	1	47
k141_2592	47989	49101	1	48
k141_2592	49166	50542	1	49
k141_2592	50554	51198	1	50
k141_2592	51195	52676	1	51
k141_2592	52673	53389	1	52
k141_2592	53529	53939	1	53
k141_2592	53977	55476	-1	54
k141_2592	55545	56921	-1	55
k141_2592	56914	57687	-1	56
k141_2592	57773	58600	-1	57
k141_2592	58678	59022	-1	58
k141_2592	59019	59561	-1	59
k141_2592	59576	59956	-1	60
k141_2592	60046	60606	-1	61
k141_2592	60696	61019	-1	62
k141_2592	61012	61542	-1	63
k141_2592	61545	61964	-1	64
k141_2592	62052	62678	-1	65
k141_2592	62762	63619	-1	66
k141_2592	63704	65299	-1	67
k141_2592	65454	66902	-1	68
k141_2592	67036	68562	1	69
k141_2592	68583	69158	-1	70
k141_2592	69230	70192	-1	71
k141_2592	70303	70512	-1	72
k141_2592	70639	71142	-1	73
k141_2592	71135	71980	-1	74
k141_2592	72056	72487	1	75
k141_2592	72568	73047	1	76
k141_2592	73067	73543	-1	77
k141_2592	73540	74181	-1	78
k141_2592	74252	74797	-1	79
k141_2592	74922	75827	1	80
k141_2592	75834	76532	-1	81
k141_2592	76605	77210	1	82
k141_2592	77207	77428	-1	83
k141_2592	77543	77752	-1	84
k141_2592	77990	78589	-1	85
k141_2592	78586	79734	-1	86
k141_2592	79800	80390	1	87
k141_2592	80387	80938	-1	88
k141_2592	80928	81236	-1	89
k141_2592	81836	82480	-1	90
k141_2592	82437	84011	-1	91
k141_2592	84244	84840	1	92
k141_2592	84943	85740	1	93
k141_2592	85889	86569	1	94
k141_2592	86566	87879	-1	95
k141_2592	88083	88451	-1	96
k141_2592	88448	88864	-1	97
k141_2592	88989	90458	-1	98
k141_2592	90643	90903	1	99
k141_2592	91289	93334	1	100
k141_2592	93356	94111	-1	101
k141_2592	94108	95214	-1	102
k141_2592	95447	95782	1	103
k141_2592	96015	97565	-1	104
k141_2592	97881	98888	-1	105
k141_2592	98949	99944	-1	106
k141_2592	99981	100610	-1	107
k141_2592	100774	101241	-1	108
k141_2592	101454	102362	1	109
k141_2592	102572	105688	-1	110
k141_2592	105678	106487	-1	111
k141_2592	107047	107715	-1	112
k141_2592	107712	108770	-1	113
k141_2592	108852	110891	-1	114
k141_2592	110896	115755	-1	115
k141_2592	115846	116556	-1	116
k141_2592	116667	117449	1	117
k141_2592	117386	117607	-1	118
k141_2592	117607	119790	-1	119
k141_2592	119778	120248	-1	120
k141_2592	120248	121729	-1	121
k141_2592	121771	122709	-1	122
k141_2592	122696	122893	-1	123
k141_2592	122898	123659	-1	124
k141_2592	123669	125321	-1	125
k141_2592	125776	126429	-1	126
k141_2592	126509	127762	-1	127
k141_2592	127860	128009	-1	128
k141_2592	128073	128645	-1	129
k141_2592	128656	129276	-1	130
k141_2592	129215	129619	-1	131
k141_2592	129724	130686	-1	132
k141_2592	130694	131530	-1	133
k141_2592	131527	133038	-1	134
k141_2592	133210	134310	1	135
k141_2592	134307	135149	-1	136
k141_2592	135340	136998	-1	137
k141_2592	137130	140744	-1	138
k141_2592	140749	141189	-1	139
k141_2592	141436	142572	1	140
k141_2592	142927	143094	-1	141
k141_2592	143129	144202	-1	142
k141_2592	144199	144822	-1	143
k141_2592	144863	145081	-1	144
k141_2592	145205	145639	-1	145
k141_2592	145636	146118	-1	146
k141_2592	146115	146576	-1	147
k141_2592	146581	147858	-1	148
k141_2592	147926	148147	-1	149
k141_2592	148443	148931	1	150
k141_2592	149081	150100	1	151
k141_2592	150108	150839	-1	152
k141_2592	151000	152433	1	153
k141_2592	152430	154574	1	154
k141_2592	154735	155445	-1	155
k141_2592	155525	155923	-1	156
k141_2592	155944	156276	-1	157
k141_2592	156497	156769	1	158
k141_2592	156855	157319	-1	159
k141_2592	157466	157939	1	160
k141_2592	157948	158313	-1	161
k141_2592	158323	158919	-1	162
k141_2592	158923	159972	-1	163
k141_2592	160185	162734	-1	164
k141_2592	163008	165077	1	165
k141_2592	165506	166135	-1	166
k141_2592	166160	167914	-1	167
