Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
AbiEii_0_CAS-III	k141_3700_185	227	284	0.001	16.3	195204	195884	k141_3700	185	0.4801762114537445	0.36619718309859156	-1
AbiEii_0_CAS-III	k141_3700_222	247	284	1.8e-05	22.1	236300	237040	k141_3700	222	0.3643724696356275	0.3028169014084507	-1
AbiEii_0_CAS-III	k141_3700_24	265	284	2.1e-05	21.8	28755	29549	k141_3700	24	0.4226415094339623	0.3732394366197183	-1
AbiEii_0_CAS-III	k141_3700_253	225	284	3.9e-05	20.9	280354	281028	k141_3700	253	0.3244444444444444	0.2535211267605634	-1
AbiEii_0_CAS-III	k141_3700_94	257	284	1.1e-05	22.7	109820	110590	k141_3700	94	0.3852140077821012	0.33098591549295775	-1
AbiEii_0_CAS-III	k141_4206_14	424	284	0.0022	15.2	18815	20086	k141_4206	14	0.13443396226415094	0.21830985915492956	1
AbiEii_0_CAS-III	k141_4206_57	232	284	0.00018	18.8	67516	68211	k141_4206	57	0.3922413793103448	0.3204225352112676	1
AbiEii_0_CAS-III	k141_4529_23	265	284	0.032	11.4	21205	21999	k141_4529	23	0.30566037735849055	0.2711267605633803	-1
AbiEii_0_CAS-III	k141_4733_6	320	284	1.8e-08	31.9	5905	6864	k141_4733	6	0.303125	0.3274647887323944	1
AbiEii_0_CAS-III	k141_4733_74	156	284	0.046	10.9	67981	68448	k141_4733	74	0.2948717948717949	0.1619718309859155	1
AbiEii_0_CAS-III	k141_4733_96	256	284	0.0021	15.3	92659	93426	k141_4733	96	0.3125	0.2640845070422535	-1
AbiEii_0_CAS-III	k141_4796_145	296	284	3.1e-06	24.5	155084	155971	k141_4796	145	0.30405405405405406	0.30985915492957744	-1
AbiEii_0_CAS-III	k141_4796_146	613	284	1.9e-07	28.5	156159	157997	k141_4796	146	0.16150081566068517	0.2676056338028169	1
AbiEii_0_CAS-III	k141_5531_32	437	284	0.0059	13.8	16641	17951	k141_5531	32	0.059496567505720827	0.08450704225352113	1
AbiEii_0_CAS-III	k141_5531_38	234	284	4.9e-05	20.6	21827	22528	k141_5531	38	0.405982905982906	0.31338028169014087	1
AbiEii_0_CAS-III	k141_5592_20	560	284	0.003	14.7	18270	19949	k141_5592	20	0.10535714285714286	0.1936619718309859	-1
AbiEii_0_CAS-III	k141_6844_5	255	284	7.1e-06	23.4	4492	5256	k141_6844	5	0.38823529411764707	0.3591549295774648	1
AbiEii_0_CAS-III	k141_7160_206	250	284	1.9e-08	31.8	209143	209892	k141_7160	206	0.384	0.3274647887323944	1
AbiEii_0_CAS-III	k141_7160_266	221	284	1.3e-06	25.8	267597	268259	k141_7160	266	0.45248868778280543	0.3415492957746479	1
AbiEii_0_CAS-III	k141_7160_6	392	284	0.0004	17.6	6783	7958	k141_7160	6	0.1096938775510204	0.1443661971830986	-1
AbiEii_0_CAS-III	k141_7392_8	595	284	0.0029	14.8	8909	10693	k141_7392	8	0.11764705882352941	0.23943661971830985	-1
AbiEii_0_CAS-III	k141_7559_40	556	284	0.001	16.3	44892	46559	k141_7559	40	0.29856115107913667	0.33098591549295775	-1
AbiEii_0_CAS-III	k141_7564_172	309	284	5.9e-12	43.3	185265	186191	k141_7564	172	0.3365695792880259	0.3415492957746479	1
AbiEii_0_CAS-III	k141_7564_33	272	284	0.00027	18.2	43289	44104	k141_7564	33	0.4227941176470588	0.3873239436619718	1
AbiEii_0_CAS-III	k141_7564_65	309	284	1.3e-05	22.6	75309	76235	k141_7564	65	0.22653721682847897	0.24295774647887325	-1
AbiEii_0_CAS-III	k141_768_57	211	284	0.019	12.1	61159	61791	k141_768	57	0.24644549763033174	0.1795774647887324	1
AbiEii_1_CAS-III-A	k141_2767_12	347	335	0.0054	13.5	8306	9346	k141_2767	12	0.09510086455331412	0.09850746268656717	-1
AbiEii_1_CAS-III-A	k141_3700_24	265	335	0.00013	18.8	28755	29549	k141_3700	24	0.3433962264150943	0.2716417910447761	-1
AbiEii_1_CAS-III-A	k141_7160_266	221	335	0.035	10.8	267597	268259	k141_7160	266	0.1493212669683258	0.09850746268656717	1
AbiEii_1_CAS-III-A	k141_7564_33	272	335	6.2e-05	19.9	43289	44104	k141_7564	33	0.30514705882352944	0.2537313432835821	1
Cas10_5_CAS-III	k141_7564_105	341	838	0.011	11.5	119029	120051	k141_7564	105	0.3284457478005865	0.12649164677804295	-1
Cas10d_6_CAS-I-D	k141_2592_43	118	684	0.015	11.1	44434	44787	k141_2592	43	0.4915254237288136	0.08187134502923976	1
Cas11_0_CAS-III-D	k141_7564_100	332	147	0.0027	15.0	113422	114417	k141_7564	100	0.25301204819277107	0.48299319727891155	-1
Cas11d_0_CAS-I-D	k141_1386_2	534	207	0.038	11.3	70	1671	k141_1386	2	0.11423220973782772	0.28502415458937197	-1
Cas12f2_1_CAS-V-F	k141_4733_91	150	422	0.028	11.1	88301	88750	k141_4733	91	0.22666666666666666	0.08530805687203792	1
Cas12f7_0_CAS-V-F	k141_2551_3	212	566	0.0012	15.3	1754	2389	k141_2551	3	0.44339622641509435	0.17491166077738515	1
Cas12m_0_V-M	k141_2878_72	120	577	0.026	10.5	68859	69218	k141_2878	72	0.2916666666666667	0.06239168110918544	-1
Cas2_6_CAS-I-II-III-IV-V-VI	k141_7160_110	286	90	0.014	13.4	109778	110635	k141_7160	110	0.3986013986013986	0.8111111111111111	-1
Cas3HD_0_CAS-I	k141_6226_23	397	203	9.5e-05	19.9	21617	22807	k141_6226	23	0.10327455919395466	0.2413793103448276	1
Cas3HD_0_CAS-I	k141_7160_70	937	203	0.03	11.8	66914	69724	k141_7160	70	0.0576307363927428	0.23645320197044334	-1
Cas3_0_CAS-I	k141_3140_3	719	353	0.0012	15.7	1973	4129	k141_3140	3	0.09874826147426982	0.20113314447592068	1
Cas3_0_CAS-I	k141_4206_25	533	353	6.7e-06	23.0	33243	34841	k141_4206	25	0.4652908067542214	0.6912181303116147	1
Cas3_0_CAS-I	k141_4796_147	378	353	0.00021	18.1	157994	159127	k141_4796	147	0.1455026455026455	0.1558073654390935	-1
Cas3_0_CAS-I	k141_6844_12	455	353	4.1e-05	20.4	10671	12035	k141_6844	12	0.5736263736263736	0.7280453257790368	-1
Cas3_0_CAS-I	k141_7160_56	346	353	0.024	11.4	55641	56678	k141_7160	56	0.17630057803468208	0.17280453257790368	-1
Cas3_0_CAS-I	k141_7641_3	827	353	2.4e-11	41.0	1223	3703	k141_7641	3	0.38331318016928656	0.8781869688385269	-1
Cas3_0_CAS-I	k141_768_14	695	353	2.9e-09	34.1	14338	16422	k141_768	14	0.21294964028776978	0.43342776203966005	-1
Cas3_0_CAS-I-D	k141_4206_25	533	626	0.00099	15.0	33243	34841	k141_4206	25	0.23639774859287055	0.19968051118210864	1
Cas3_0_I	k141_2592_110	1039	358	0.02	11.5	102572	105688	k141_2592	110	0.05582290664100096	0.16201117318435754	-1
Cas3_0_I	k141_3140_3	719	358	0.0025	14.6	1973	4129	k141_3140	3	0.10570236439499305	0.2122905027932961	1
Cas3_0_I	k141_4206_25	533	358	6.6e-05	19.7	33243	34841	k141_4206	25	0.4446529080675422	0.659217877094972	1
Cas3_0_I	k141_4796_147	378	358	7e-05	19.7	157994	159127	k141_4796	147	0.15079365079365079	0.15921787709497207	-1
Cas3_0_I	k141_7160_56	346	358	0.05	10.3	55641	56678	k141_7160	56	0.17630057803468208	0.17039106145251395	-1
Cas3_0_I	k141_7641_3	827	358	4.4e-11	40.0	1223	3703	k141_7641	3	0.34099153567110035	0.8072625698324022	-1
Cas3_0_I	k141_7641_44	868	358	0.0055	13.4	39482	42085	k141_7641	44	0.15668202764976957	0.39385474860335196	1
Cas3_0_I	k141_768_14	695	358	3.8e-08	30.4	14338	16422	k141_768	14	0.17985611510791366	0.3547486033519553	-1
Cas3_0_ID	k141_3140_3	719	357	0.0047	13.6	1973	4129	k141_3140	3	0.10013908205841446	0.20168067226890757	1
Cas3_0_ID	k141_7641_3	827	357	0.00035	17.4	1223	3703	k141_7641	3	0.13422007255139057	0.3081232492997199	-1
Cas3_0_ID	k141_7641_44	868	357	0.002	14.8	39482	42085	k141_7641	44	0.08870967741935484	0.20728291316526612	1
Cas3_0_ID	k141_768_14	695	357	0.012	12.4	14338	16422	k141_768	14	0.1381294964028777	0.24089635854341737	-1
Cas3_0_IU	k141_2592_110	1039	864	0.0036	12.9	102572	105688	k141_2592	110	0.11742059672762271	0.1400462962962963	-1
Cas3_0_IU	k141_7641_3	827	864	0.0026	13.3	1223	3703	k141_7641	3	0.07013301088270858	0.0625	-1
Cas3_1_CAS-I	k141_3700_36	506	745	0.01	11.8	37478	38995	k141_3700	36	0.15019762845849802	0.10469798657718121	-1
Cas3_1_CAS-I	k141_6844_12	455	745	0.015	11.2	10671	12035	k141_6844	12	0.189010989010989	0.11275167785234899	-1
Cas3_1_CAS-I	k141_7641_3	827	745	0.051	9.4	1223	3703	k141_7641	3	0.1596130592503023	0.17583892617449665	-1
Cas3_1_CAS-I	k141_768_14	695	745	7.8e-07	25.4	14338	16422	k141_768	14	0.1697841726618705	0.1610738255033557	-1
Cas3_1_CAS-I-D	k141_3140_3	719	353	0.021	11.5	1973	4129	k141_3140	3	0.09735744089012517	0.19830028328611898	1
Cas3_1_CAS-I-D	k141_5300_39	599	353	0.018	11.7	42203	43999	k141_5300	39	0.13689482470784642	0.2237960339943343	1
Cas3_1_CAS-I-D	k141_7641_3	827	353	0.00062	16.5	1223	3703	k141_7641	3	0.13422007255139057	0.311614730878187	-1
Cas3_1_CAS-I-D	k141_7641_44	868	353	0.0018	15.0	39482	42085	k141_7641	44	0.09216589861751152	0.21813031161473087	1
Cas3_1_CAS-I-D	k141_768_14	695	353	0.0016	15.1	14338	16422	k141_768	14	0.13525179856115108	0.24079320113314448	-1
Cas3_1_I	k141_6226_23	397	178	0.00086	17.0	21617	22807	k141_6226	23	0.1712846347607053	0.42696629213483145	1
Cas3_1_I	k141_7160_70	937	178	0.02	12.5	66914	69724	k141_7160	70	0.05336179295624333	0.24157303370786518	-1
Cas3_2_CAS-I	k141_6844_12	455	967	0.0017	14.0	10671	12035	k141_6844	12	0.24615384615384617	0.10961737331954498	-1
Cas3_2_CAS-I	k141_768_14	695	967	5e-06	22.4	14338	16422	k141_768	14	0.24172661870503598	0.1623578076525336	-1
Cas3_2_CAS-I	k141_768_16	1164	967	4.7e-05	19.2	16815	20306	k141_768	16	0.061855670103092786	0.0703205791106515	1
Cas3d_0_CAS-I-D	k141_6844_12	455	639	0.035	10.1	10671	12035	k141_6844	12	0.1978021978021978	0.13771517996870108	-1
Cas3d_1_CAS-I-D	k141_5300_39	599	627	2.5e-06	23.7	42203	43999	k141_5300	39	0.31385642737896496	0.29505582137161085	1
Cas6_0_CAS-III-D	k141_2592_60	127	268	0.0098	12.8	59576	59956	k141_2592	60	0.47244094488188976	0.20522388059701493	-1
Cas8a1_4_CAS-I-A	k141_3700_121	283	377	0.0081	13.0	136985	137833	k141_3700	121	0.3392226148409894	0.2519893899204244	1
Cas9_0_II-C2	k141_4529_48	189	967	2.5e-10	36.8	47997	48563	k141_4529	48	0.2751322751322751	0.05480868665977249	1
Cas9_0_II-D	k141_4529_48	189	853	2e-19	67.1	47997	48563	k141_4529	48	0.30687830687830686	0.06799531066822978	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_1876_104	227	198	0.0077	13.4	130118	130798	k141_1876	104	0.14977973568281938	0.1717171717171717	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2091_2	104	198	0.007	13.6	957	1268	k141_2091	2	0.46153846153846156	0.24242424242424243	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2388_111	110	198	2.2e-06	25.0	105514	105843	k141_2388	111	0.5181818181818182	0.29292929292929293	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2485_139	108	198	0.0016	15.7	134546	134869	k141_2485	139	0.49074074074074076	0.26262626262626265	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2485_143	162	198	0.00033	17.9	138072	138557	k141_2485	143	0.2962962962962963	0.24242424242424243	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2551_9	202	198	0.0018	15.5	8285	8890	k141_2551	9	0.3316831683168317	0.3333333333333333	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2592_131	135	198	0.0015	15.8	129215	129619	k141_2592	131	0.37037037037037035	0.25757575757575757	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2878_91	124	198	0.0097	13.1	89803	90174	k141_2878	91	0.46774193548387094	0.29292929292929293	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_2878_94	116	198	1.5e-06	25.5	92657	93004	k141_2878	94	0.603448275862069	0.35353535353535354	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_3435_114	106	198	0.0027	14.9	114663	114980	k141_3435	114	0.330188679245283	0.18181818181818182	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_3435_115	101	198	0.0012	16.1	115313	115615	k141_3435	115	0.37623762376237624	0.19696969696969696	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_4733_8	98	198	2e-05	21.9	7402	7695	k141_4733	8	0.5510204081632653	0.2777777777777778	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_4796_19	134	198	0.00023	18.4	19278	19679	k141_4796	19	0.3656716417910448	0.2474747474747475	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_5531_100	119	198	0.00083	16.6	80722	81078	k141_5531	100	0.48739495798319327	0.29292929292929293	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_5592_28	166	198	0.015	12.5	25370	25867	k141_5592	28	0.2710843373493976	0.22727272727272727	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_6747_10	115	198	1.4e-06	25.7	8973	9317	k141_6747	10	0.48695652173913045	0.2727272727272727	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_6747_7	156	198	0.00017	18.9	7354	7821	k141_6747	7	0.3782051282051282	0.30808080808080807	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_6924_29	132	198	0.013	12.7	27430	27825	k141_6924	29	0.4621212121212121	0.2878787878787879	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_7160_289	116	198	0.02	12.1	288040	288387	k141_7160	289	0.31896551724137934	0.18181818181818182	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_7406_2	309	198	0.019	12.1	4021	4947	k141_7406	2	0.13592233009708737	0.20707070707070707	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_7559_32	313	198	0.001	16.3	36430	37368	k141_7559	32	0.15654952076677317	0.25252525252525254	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_7559_39	228	198	0.011	12.9	44206	44889	k141_7559	39	0.17982456140350878	0.21717171717171718	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_7564_122	160	198	1.2e-06	25.9	135262	135741	k141_7564	122	0.3375	0.2676767676767677	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_7564_237	105	198	7.2e-05	20.1	246809	247123	k141_7564	237	0.5047619047619047	0.2777777777777778	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_7641_33	121	198	0.00092	16.5	29499	29861	k141_7641	33	0.48760330578512395	0.2828282828282828	1
CasR_0_CAS-I-II-III-IV-V-VI	k141_8160_20	157	198	9.6e-08	29.5	24642	25112	k141_8160	20	0.42038216560509556	0.3282828282828283	-1
CasR_0_CAS-I-II-III-IV-V-VI	k141_8160_35	229	198	0.0049	14.1	50615	51301	k141_8160	35	0.14410480349344978	0.16666666666666666	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_1876_104	227	218	0.0071	13.1	130118	130798	k141_1876	104	0.14977973568281938	0.1559633027522936	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2091_2	104	218	0.0049	13.7	957	1268	k141_2091	2	0.47115384615384615	0.22477064220183487	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2388_111	110	218	1.8e-06	24.9	105514	105843	k141_2388	111	0.4909090909090909	0.25229357798165136	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2485_139	108	218	0.0041	13.9	134546	134869	k141_2485	139	0.4351851851851852	0.22018348623853212	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2485_143	162	218	9.3e-05	19.3	138072	138557	k141_2485	143	0.4382716049382716	0.3256880733944954	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2551_9	202	218	0.0082	12.9	8285	8890	k141_2551	9	0.21287128712871287	0.20642201834862386	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2592_131	135	218	4.2e-05	20.4	129215	129619	k141_2592	131	0.37037037037037035	0.23394495412844038	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2878_91	124	218	0.011	12.6	89803	90174	k141_2878	91	0.46774193548387094	0.26605504587155965	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_2878_94	116	218	2.9e-06	24.2	92657	93004	k141_2878	94	0.5086206896551724	0.2706422018348624	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_3435_114	106	218	0.001	15.9	114663	114980	k141_3435	114	0.330188679245283	0.1651376146788991	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_3435_115	101	218	5.9e-05	19.9	115313	115615	k141_3435	115	0.40594059405940597	0.1926605504587156	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_4199_13	238	218	0.009	12.8	10808	11521	k141_4199	13	0.21008403361344538	0.23394495412844038	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_4733_8	98	218	1.5e-05	21.9	7402	7695	k141_4733	8	0.47959183673469385	0.22018348623853212	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_4796_19	134	218	0.00015	18.6	19278	19679	k141_4796	19	0.373134328358209	0.22935779816513763	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_5531_100	119	218	0.001	15.9	80722	81078	k141_5531	100	0.42016806722689076	0.22935779816513763	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_5592_28	166	218	0.0099	12.7	25370	25867	k141_5592	28	0.2891566265060241	0.22018348623853212	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_6226_58	132	218	0.026	11.3	58681	59076	k141_6226	58	0.6515151515151515	0.24770642201834864	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_6747_10	115	218	8.7e-07	25.9	8973	9317	k141_6747	10	0.391304347826087	0.21100917431192662	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_6747_7	156	218	0.00044	17.1	7354	7821	k141_6747	7	0.34615384615384615	0.25688073394495414	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_6924_22	298	218	0.016	12.0	20800	21693	k141_6924	22	0.15771812080536912	0.21559633027522937	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_6924_29	132	218	0.0015	15.3	27430	27825	k141_6924	29	0.5227272727272727	0.2981651376146789	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_7160_289	116	218	0.015	12.1	288040	288387	k141_7160	289	0.3103448275862069	0.16972477064220184	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_7406_2	309	218	0.015	12.0	4021	4947	k141_7406	2	0.11974110032362459	0.17889908256880735	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_7559_32	313	218	0.00065	16.5	36430	37368	k141_7559	32	0.14696485623003194	0.21559633027522937	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_7559_39	228	218	0.013	12.3	44206	44889	k141_7559	39	0.17982456140350878	0.19724770642201836	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_7564_122	160	218	1.6e-06	25.1	135262	135741	k141_7564	122	0.33125	0.24311926605504589	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_7564_128	157	218	0.007	13.1	141611	142081	k141_7564	128	0.3885350318471338	0.2798165137614679	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_7564_237	105	218	0.00011	19.0	246809	247123	k141_7564	237	0.47619047619047616	0.23853211009174313	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_7564_94	324	218	0.042	10.6	106442	107413	k141_7564	94	0.08333333333333333	0.12385321100917432	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_7641_33	121	218	0.006	13.4	29499	29861	k141_7641	33	0.4214876033057851	0.22018348623853212	1
CasR_1_CAS-I-II-III-IV-V-VI	k141_8160_20	157	218	3e-07	27.4	24642	25112	k141_8160	20	0.4267515923566879	0.30275229357798167	-1
CasR_1_CAS-I-II-III-IV-V-VI	k141_8160_35	229	218	0.00093	16.0	50615	51301	k141_8160	35	0.14847161572052403	0.1559633027522936	-1
CasR_1_CAS-III-B	k141_7160_260	441	173	0.059	10.8	259640	260962	k141_7160	260	0.15873015873015872	0.4046242774566474	1
CorA_0_CAS-III-B-III-D	k141_8160_24	326	551	3.2e-05	20.4	32161	33138	k141_8160	24	0.1656441717791411	0.09618874773139746	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2091_2	104	118	1.8e-07	29.1	957	1268	k141_2091	2	0.5865384615384616	0.5338983050847458	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2388_111	110	118	1.8e-16	58.2	105514	105843	k141_2388	111	0.6727272727272727	0.6864406779661016	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2485_139	108	118	1.3e-16	58.6	134546	134869	k141_2485	139	0.7407407407407407	0.6610169491525424	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2551_39	299	118	0.00024	19.0	33972	34868	k141_2551	39	0.13043478260869565	0.3474576271186441	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2592_131	135	118	5.7e-13	46.9	129215	129619	k141_2592	131	0.5333333333333333	0.6610169491525424	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2592_182	222	118	0.03	12.3	183732	184397	k141_2592	182	0.46846846846846846	0.6864406779661016	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_2878_94	116	118	3.1e-16	57.4	92657	93004	k141_2878	94	0.7068965517241379	0.7796610169491526	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_3435_115	101	118	9e-21	72.0	115313	115615	k141_3435	115	0.8712871287128713	0.8220338983050848	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_3435_38	164	118	0.0064	14.5	34523	35014	k141_3435	38	0.3475609756097561	0.4491525423728814	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_3700_192	119	118	9.2e-14	49.4	202000	202356	k141_3700	192	0.8151260504201681	0.8728813559322034	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_4199_13	238	118	5.1e-15	53.5	10808	11521	k141_4199	13	0.37815126050420167	0.8305084745762712	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_4733_8	98	118	6.7e-19	66.0	7402	7695	k141_4733	8	0.7755102040816326	0.7203389830508474	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_4796_19	134	118	5.2e-05	21.2	19278	19679	k141_4796	19	0.3582089552238806	0.3728813559322034	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_5277_40	158	118	0.00045	18.2	36500	36973	k141_5277	40	0.43670886075949367	0.5169491525423728	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_5300_51	103	118	0.00037	18.5	57144	57452	k141_5300	51	0.5048543689320388	0.4406779661016949	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_5531_100	119	118	1.5e-15	55.2	80722	81078	k141_5531	100	0.773109243697479	0.864406779661017	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_6747_10	115	118	1.6e-19	68.0	8973	9317	k141_6747	10	0.7478260869565218	0.8135593220338984	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_6924_22	298	118	0.0017	16.3	20800	21693	k141_6924	22	0.12080536912751678	0.288135593220339	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_7160_116	123	118	1.8e-09	35.6	115967	116335	k141_7160	116	0.5447154471544715	0.6016949152542372	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_7160_233	175	118	0.00039	18.4	233202	233726	k141_7160	233	0.32	0.5338983050847458	1
Csa3_1_CAS-I-II-III-IV-V-VI	k141_7160_289	116	118	5.6e-16	56.6	288040	288387	k141_7160	289	0.8017241379310345	0.8389830508474576	1
