Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Csf4_2_IVA1	k83_324474_9	1153	526	0.0021	12.7	8596	12054	k83_324474	9	0.11882046834345186	0.24524714828897337	1
Csf4_2_IVA1	k83_643547_6	644	526	1e-09	33.5	3702	5633	k83_643547	6	0.34627329192546585	0.41634980988593157	-1
Csf4_3_IVE	k83_643547_6	644	648	6.7e-09	30.9	3702	5633	k83_643547	6	0.5170807453416149	0.4876543209876543	-1
Csm2_0_IIID	k83_947918_2	90	148	0.0041	13.0	2135	2404	k83_947918	2	0.5	0.30405405405405406	-1
Csm2gr11_1_CAS-III-D	k83_947918_2	90	149	0.0029	13.5	2135	2404	k83_947918	2	0.5111111111111111	0.3087248322147651	-1
Csm2gr11_5_CAS-III-D	k83_56303_4	397	121	0.01	11.9	1684	2874	k83_56303	4	0.11586901763224182	0.38016528925619836	1
Csn2_7_CAS-II-A	k83_116317_6	296	372	0.0021	13.1	3119	4006	k83_116317	6	0.46283783783783783	0.3709677419354839	-1
Csx19_13_CAS-III-D	k83_1310535_14	1236	136	0.0024	13.9	11908	15615	k83_1310535	14	0.054207119741100325	0.4852941176470588	-1
Csx19_15_CAS-III-D	k83_77854_6	261	149	0.0031	13.5	2524	3306	k83_77854	6	0.26053639846743293	0.4161073825503356	1
Csx1_18_CAS-III	k83_27417_6	518	376	0.0022	13.6	4238	5791	k83_27417	6	0.361003861003861	0.4521276595744681	-1
Csx1_20_CAS-III	k83_99799_11	210	379	0.0053	11.6	5127	5756	k83_99799	11	0.4	0.22691292875989447	1
Csx3_2_CAS-I-III	k83_116317_6	296	277	0.0054	11.9	3119	4006	k83_116317	6	0.08445945945945946	0.09025270758122744	-1
Csx3_2_CAS-I-III	k83_141864_8	453	277	0.0015	13.7	5830	7188	k83_141864	8	0.11920529801324503	0.17689530685920576	-1
CysH_0_IVB	k83_473320_1	176	249	0.0025	13.5	1	528	k83_473320	1	0.4318181818181818	0.30120481927710846	-1
CysH_0_IVB	k83_482126_3	156	249	0.0035	13.0	1362	1829	k83_482126	3	0.5448717948717948	0.25301204819277107	1
CysH_0_IVB	k83_961032_6	301	249	0.013	11.2	5791	6693	k83_961032	6	0.11295681063122924	0.13654618473895583	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	k83_1913446_4	227	160	1.5e-41	138.2	1707	2387	k83_1913446	4	0.7136563876651982	0.99375	1
DEDDh_0_CAS-I-II-III-IV-V-VI	k83_1913446_7	105	160	1.6e-05	21.2	4233	4547	k83_1913446	7	0.4095238095238095	0.21875	1
HTH_0_CAS-I-D	k83_578922_3	331	65	0.00018	17.3	1066	2058	k83_578922	3	0.1268882175226586	0.6	-1
Mem_DnaJ_0_CAS-III-AM	k83_433627_6	374	284	0.01	11.2	1911	3032	k83_433627	6	0.1443850267379679	0.20774647887323944	-1
RecD_0_IVD	k83_1203925_14	318	763	0.00026	15.2	13358	14311	k83_1203925	14	0.4716981132075472	0.17038007863695936	1
RecD_0_IVD	k83_191271_2	719	763	8.6e-08	26.7	259	2415	k83_191271	2	0.29902642559109877	0.25688073394495414	1
RecD_0_IVD	k83_324474_11	353	763	0.00051	14.2	12320	13378	k83_324474	11	0.2719546742209632	0.061598951507208385	-1
RecD_0_IVD	k83_43099_10	668	763	0.00027	15.1	7159	9162	k83_43099	10	0.19161676646706588	0.16251638269986893	1
TPR_0_CAS-III-A	k83_707479_3	68	435	0.0049	11.9	1416	1619	k83_707479	3	0.8382352941176471	0.12643678160919541	1
TPR_0_CAS-III-B	k83_482126_1	234	488	0.0029	12.4	1	702	k83_482126	1	0.39316239316239315	0.18032786885245902	1
TPR_1_CAS-III-B	k83_207441_6	528	537	3e-05	18.9	3130	4713	k83_207441	6	0.2821969696969697	0.3054003724394786	1
htpX_0_CAS-III-B	k83_150722_5	272	343	0.0031	12.7	3208	4023	k83_150722	5	0.3272058823529412	0.2594752186588921	-1
htpX_0_CAS-III-B	k83_1913446_6	410	343	1.5e-05	20.3	2903	4132	k83_1913446	6	0.22439024390243903	0.27405247813411077	-1
