Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
CasR_0_CAS-I-II-III-IV-V-VI	k63_1169125_3	166	198	1.2e-05	21.6	2274	2771	k63_1169125	3	0.35542168674698793	0.29292929292929293	1
CasR_0_CAS-I-II-III-IV-V-VI	k63_1420122_3	132	198	7.8e-05	18.9	1813	2208	k63_1420122	3	0.4090909090909091	0.2727272727272727	-1
CasR_0_CAS-I-II-III-IV-V-VI	k63_274815_2	157	198	0.00038	16.6	1110	1580	k63_274815	2	0.31210191082802546	0.2474747474747475	-1
CasR_0_CAS-III-B-III-D	k63_1331909_4	84	255	0.016	11.2	2797	3048	k63_1331909	4	0.6666666666666666	0.2196078431372549	-1
CasR_1_CAS-I-II-III-IV-V-VI	k63_1169125_3	166	218	7.9e-06	21.7	2274	2771	k63_1169125	3	0.35542168674698793	0.26605504587155965	1
CasR_1_CAS-I-II-III-IV-V-VI	k63_1420122_3	132	218	2.7e-05	19.9	1813	2208	k63_1420122	3	0.42424242424242425	0.25688073394495414	-1
CasR_1_CAS-I-II-III-IV-V-VI	k63_274815_2	157	218	0.0003	16.5	1110	1580	k63_274815	2	0.3057324840764331	0.22018348623853212	-1
Cmr1_0_IIIC	k63_401780_2	362	348	0.01	11.6	888	1973	k63_401780	2	0.26243093922651933	0.22413793103448276	-1
Csa3_1_CAS-I-II-III-IV-V-VI	k63_1702224_2	141	118	0.00095	16.1	1299	1721	k63_1702224	2	0.5177304964539007	0.2288135593220339	-1
Csa5gr11_9_CAS-I-A	k63_1294773_2	382	115	0.0064	12.8	664	1809	k63_1294773	2	0.14136125654450263	0.46956521739130436	-1
Csf4_0_IVA	k63_1103844_1	307	666	0.0099	10.9	3	923	k63_1103844	1	0.16286644951140064	0.06456456456456457	1
Csf4_0_IVA	k63_1352378_1	169	666	2.5e-13	46.0	1	507	k63_1352378	1	0.6035502958579881	0.16966966966966968	1
Csf4_0_IVA	k63_952049_1	478	666	1.7e-46	155.6	138	1571	k63_952049	1	0.9539748953974896	0.6921921921921922	1
Csf4_1_IVA1	k63_1352378_1	169	802	3.9e-06	21.8	1	507	k63_1352378	1	0.5857988165680473	0.13466334164588528	1
Csf4_1_IVA1	k63_952049_1	478	802	6.6e-17	57.4	138	1571	k63_952049	1	0.4121338912133891	0.24189526184538654	1
Csf4_2_IVA1	k63_1352378_1	169	526	4.6e-06	22.0	1	507	k63_1352378	1	0.5266272189349113	0.15019011406844107	1
Csf4_2_IVA1	k63_952049_1	478	526	0.0035	12.5	138	1571	k63_952049	1	0.18619246861924685	0.17490494296577946	1
Csf4_3_IVE	k63_1352378_1	169	648	1.7e-05	20.2	1	507	k63_1352378	1	0.5680473372781065	0.1404320987654321	1
Csf4_3_IVE	k63_952049_1	478	648	0.00093	14.4	138	1571	k63_952049	1	0.3054393305439331	0.2191358024691358	1
Csn2_7_CAS-II-A	k63_1288539_5	253	372	5e-05	18.9	3260	4018	k63_1288539	5	0.3359683794466403	0.23387096774193547	-1
Csx17_0_IU	k63_715004_1	362	718	0.015	10.4	3	1088	k63_715004	1	0.19060773480662985	0.09610027855153204	-1
Csx19_0_IIID	k63_43644_3	315	146	0.0043	13.5	1643	2587	k63_43644	3	0.17777777777777778	0.3493150684931507	-1
Csx3_2_CAS-I-III	k63_1102778_1	157	277	0.0046	12.6	2	472	k63_1102778	1	0.16560509554140126	0.09386281588447654	-1
Csx3_2_CAS-I-III	k63_1214787_4	335	277	0.0074	11.9	1773	2777	k63_1214787	4	0.07761194029850746	0.09386281588447654	-1
Csx3_2_CAS-I-III	k63_976113_2	467	277	6.6e-06	21.9	822	2222	k63_976113	2	0.09850107066381156	0.09386281588447654	1
CysH_0_IVB	k63_53634_1	525	249	0.016	11.4	13	1587	k63_53634	1	0.1295238095238095	0.28112449799196787	-1
CysH_0_IVB	k63_945218_1	201	249	2.9e-16	56.4	3	605	k63_945218	1	0.9751243781094527	0.7710843373493976	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	k63_1727035_1	619	160	0.0037	14.0	1	1857	k63_1727035	1	0.1050080775444265	0.425	1
DEDDh_0_CAS-I-II-III-IV-V-VI	k63_484712_2	240	160	1.5e-41	138.7	490	1209	k63_484712	2	0.6791666666666667	0.99375	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	k63_759396_2	206	160	4.399999999999999e-24	82.0	1775	2392	k63_759396	2	0.8592233009708737	0.99375	-1
Mem_DnaJ_0_CAS-III-AM	k63_1187024_2	273	284	2.2e-05	20.4	509	1327	k63_1187024	2	0.5347985347985348	0.4753521126760563	1
Mem_DnaJ_0_CAS-III-AM	k63_756227_1	377	284	0.012	11.5	117	1247	k63_756227	1	0.13793103448275862	0.19014084507042253	-1
RecD_0_IVD	k63_1141704_1	329	763	0.00087	14.0	152	1138	k63_1141704	1	0.6322188449848024	0.2503276539973788	1
RecD_0_IVD	k63_1421050_1	233	763	8.6e-05	17.3	3	701	k63_1421050	1	0.3133047210300429	0.04980340760157274	-1
RecD_0_IVD	k63_1523819_4	618	763	1.6e-20	69.3	1739	3592	k63_1523819	4	0.5533980582524272	0.43774574049803405	-1
TPR_1_CAS-III-A	k63_1142169_7	211	462	0.00017	16.9	4676	5308	k63_1142169	7	0.6398104265402843	0.2943722943722944	1
WYL_0_CAS-I-II-III-IV-V-VI	k63_158771_4	152	313	7.9e-07	25.4	1631	2086	k63_158771	4	0.48026315789473684	0.23322683706070288	1
WYL_1_CAS-I-II-III-IV-V-VI	k63_158771_4	152	462	0.00048	15.7	1631	2086	k63_158771	4	0.3092105263157895	0.09956709956709957	1
WYL_2_CAS-I-II-III-IV-V-VI	k63_158771_4	152	462	0.00048	15.7	1631	2086	k63_158771	4	0.3092105263157895	0.09956709956709957	1
WYL_3_CAS-I-II-III-IV-V-VI	k63_158771_4	152	172	4e-21	72.4	1631	2086	k63_158771	4	0.6447368421052632	0.5523255813953488	1
WYL_3_CAS-I-II-III-IV-V-VI	k63_366877_1	315	172	0.0085	12.7	1	945	k63_366877	1	0.1365079365079365	0.2558139534883721	1
