Contig	Start	End	Strand	Pos
k63_945559	2796	3908	1	4
k63_125267	77	268	1	1
k63_125267	289	1467	1	2
k63_125267	1485	2033	1	3
k63_1061845	124	1344	-1	1
k63_1061845	1425	2546	1	2
k63_710090	2	1084	1	1
k63_710090	1108	1674	1	2
k63_710090	1765	2271	1	3
k63_710090	2352	3869	1	4
k63_710090	3923	4015	1	5
k63_361015	3	1295	1	1
k63_361015	1318	1689	1	2
k63_361015	1771	2799	1	3
k63_361015	2783	2992	1	4
k63_361015	2996	3121	-1	5
k63_361015	3179	4336	1	6
k63_361015	4349	5140	-1	7
k63_361015	5118	6029	-1	8
k63_361015	6114	6497	-1	9
k63_1295990	2	640	-1	1
k63_1295990	735	1700	-1	2
k63_946228	3	218	-1	1
k63_946228	364	576	-1	2
k63_946228	691	963	-1	3
k63_946228	1064	1657	1	4
k63_946228	1665	1868	-1	5
k63_361363	2	655	1	1
k63_361363	671	1579	-1	2
k63_361363	1598	2101	-1	3
k63_361363	2146	3060	-1	4
k63_361363	3050	3400	-1	5
k63_361363	3403	4062	-1	6
k63_361363	4082	4684	-1	7
k63_361363	4940	5446	1	8
k63_478922	107	370	1	1
k63_478922	367	2079	1	2
k63_478922	2079	2318	1	3
k63_1647502	3	326	-1	1
k63_1647502	562	1680	1	2
k63_1647502	1723	1968	-1	3
k63_1647502	2430	4088	1	4
k63_1647502	4179	4280	1	5
k63_1176348	2	439	-1	1
k63_1176348	472	1740	-1	2
k63_1176348	1743	2642	-1	3
k63_1648027	2	913	-1	1
k63_1648027	919	2475	-1	2
k63_1648027	2472	3665	-1	3
k63_1648027	3662	4348	-1	4
k63_1648027	4381	4470	1	5
k63_1648027	4886	5716	1	6
k63_1648027	5836	6435	1	7
k63_10175	3	386	-1	1
k63_10175	496	1713	-1	2
k63_10175	1799	4432	-1	3
k63_10175	4572	4874	-1	4
k63_1648721	3	806	1	1
k63_1648721	803	1492	-1	2
k63_363015	2	316	-1	1
k63_363015	313	1602	-1	2
k63_363015	1879	2019	1	3
k63_594079	2	196	-1	1
k63_594079	197	763	-1	2
k63_594079	764	1855	-1	3
k63_594079	1931	3622	1	4
k63_594079	3615	3695	1	5
k63_10885	3	497	1	1
k63_10885	578	826	-1	2
k63_10885	907	1998	-1	3
k63_10885	2022	2606	-1	4
k63_10885	2649	3179	-1	5
k63_128029	1	369	1	1
k63_128029	366	1034	1	2
k63_128029	1034	1795	1	3
k63_128029	1941	2696	1	4
k63_128029	2699	2887	1	5
k63_1298454	3	875	1	1
k63_1298454	921	1979	1	2
k63_1298454	1976	2245	1	3
k63_1298454	2269	2697	-1	4
k63_1298454	2895	3137	1	5
k63_1411340	30	782	1	1
k63_1411340	752	1273	-1	2
k63_1411340	1352	1807	1	3
k63_128624	36	392	-1	1
k63_128624	531	1634	-1	2
k63_128624	1751	2518	1	3
k63_128624	2659	2739	1	4
k63_364174	156	542	1	1
k63_364174	590	1762	1	2
k63_364174	1769	3247	1	3
k63_712146	3	602	1	1
k63_712146	603	3032	-1	2
k63_712146	3091	4152	-1	3
k63_712146	4194	5294	-1	4
k63_1065382	1	96	-1	1
k63_1065382	178	588	-1	2
k63_1065382	634	1200	-1	3
k63_1065382	1309	1569	-1	4
k63_1065382	1587	1901	-1	5
k63_594741	2	841	1	1
k63_594741	910	1899	-1	2
k63_594741	2027	4312	1	3
k63_364701	3	905	1	1
k63_364701	1007	3418	1	2
k63_364701	3427	3642	-1	3
k63_364768	1	576	1	1
k63_364768	573	2099	1	2
k63_1533196	146	2017	-1	1
k63_1533196	2362	3516	1	2
k63_1533196	3516	4646	1	3
k63_482656	2	1336	1	1
k63_482656	1370	2677	1	2
k63_482656	2749	3342	1	3
k63_482656	3414	4940	1	4
k63_13006	3	266	-1	1
k63_13006	434	1585	1	2
k63_13006	1751	3064	1	3
k63_13006	3112	3603	-1	4
k63_1067325	73	804	1	1
k63_1067325	819	1769	-1	2
k63_1067325	1779	2564	-1	3
k63_1067325	2650	3912	1	4
k63_483751	3	218	1	1
k63_483751	215	733	1	2
k63_483751	856	2115	-1	3
k63_483751	2142	2591	-1	4
k63_483751	2588	2812	-1	5
k63_483751	2910	4019	-1	6
k63_366877	1	945	1	1
k63_366877	971	1435	-1	2
k63_366877	1425	2516	-1	3
k63_1413380	2	2080	1	1
k63_484465	1	483	-1	1
k63_484465	498	1139	-1	2
k63_484465	1184	1951	-1	3
k63_484465	1951	2376	-1	4
k63_484465	2392	2916	-1	5
k63_484465	3001	3525	-1	6
k63_484465	3530	4489	1	7
k63_484712	111	446	1	1
k63_484712	490	1209	-1	2
k63_484712	1166	1648	-1	3
k63_484712	1645	1896	-1	4
k63_952049	138	1571	1	1
k63_484760	1	762	-1	1
k63_484760	914	2458	1	2
k63_484760	2491	3303	1	3
k63_484760	3314	4291	1	4
k63_484760	4346	5755	-1	5
k63_484760	5830	6465	-1	6
k63_132716	36	1343	-1	1
k63_132716	1364	2311	-1	2
k63_132716	2371	2637	-1	3
k63_714579	2	100	-1	1
k63_714579	190	1140	-1	2
k63_714579	1140	2318	-1	3
k63_714579	2727	2855	-1	4
k63_1652033	3	935	1	1
k63_1652033	987	1724	1	2
k63_368468	3	356	-1	1
k63_368468	353	1258	-1	2
k63_368468	1287	3254	-1	3
k63_368468	3261	4877	-1	4
k63_1302924	2	982	1	1
k63_1302924	984	1964	1	2
k63_1302924	2036	2908	1	3
k63_1302924	3098	4261	1	4
k63_836853	3	317	1	1
k63_836853	480	1724	1	2
k63_715004	3	1088	-1	1
k63_715004	1118	1915	-1	2
k63_486759	1	681	1	1
k63_486759	678	1427	1	2
k63_134021	3	68	-1	1
k63_134021	100	2082	-1	2
k63_134021	2232	2453	1	3
k63_486855	3	1196	-1	1
k63_486855	1223	2221	-1	2
k63_486855	2300	2737	-1	3
k63_1071713	3	956	1	1
k63_1071713	941	1648	-1	2
k63_1071713	1653	1781	-1	3
k63_1415588	2	328	1	1
k63_1415588	915	1148	-1	2
k63_1415588	1145	1774	-1	3
k63_1415588	1908	2108	1	4
k63_1415588	2208	2498	-1	5
k63_1415588	2645	3058	-1	6
k63_1415588	3096	3947	-1	7
k63_17863	83	1411	1	1
k63_17863	1422	1766	-1	2
k63_17863	1885	2514	1	3
k63_1071978	2	340	-1	1
k63_1071978	638	2005	-1	2
k63_1071978	2002	2202	-1	3
k63_1071978	2322	2612	1	4
k63_1071978	2481	3218	-1	5
k63_1071978	3352	4356	1	6
k63_954770	3	167	1	1
k63_954770	212	1612	1	2
k63_954770	1730	2284	-1	3
k63_1539465	3	365	-1	1
k63_1539465	616	909	1	2
k63_1539465	972	2441	-1	3
k63_1539465	2488	3282	-1	4
k63_1072105	178	1326	-1	1
k63_1072105	1585	1740	-1	2
k63_135278	1	768	-1	1
k63_135278	765	1640	-1	2
k63_135278	1640	2809	-1	3
k63_135278	2851	3177	1	4
k63_135278	3284	4060	-1	5
k63_135278	4191	4928	1	6
k63_135278	5030	6484	1	7
k63_135278	6491	7135	1	8
k63_839482	2	1123	-1	1
k63_839482	1120	2358	-1	2
k63_246292	3	374	1	1
k63_246292	379	1893	1	2
k63_246292	1890	3938	1	3
k63_1305147	2	553	-1	1
k63_1305147	563	1324	-1	2
k63_1305147	1393	2145	-1	3
k63_1305147	2192	2272	-1	4
k63_1416787	2	478	-1	1
k63_1416787	711	1649	1	2
k63_1416787	1636	2421	1	3
k63_1416787	2425	2733	1	4
k63_1305529	181	1548	-1	1
k63_1305529	1560	2081	-1	2
k63_1305529	2160	2717	1	3
k63_1183401	1	141	1	1
k63_1183401	234	2060	-1	2
k63_1183401	2134	2547	-1	3
k63_1183401	2861	3445	-1	4
k63_1183500	379	2220	-1	1
k63_489932	3	140	-1	1
k63_489932	137	1087	-1	2
k63_489932	1284	2459	-1	3
k63_489932	2573	3385	1	4
k63_489932	3447	3578	1	5
k63_1074235	2	280	1	1
k63_1074235	277	1941	1	2
k63_1654703	1	210	-1	1
k63_1654703	346	678	-1	2
k63_1654703	866	1927	1	3
k63_1654703	1962	2081	1	4
k63_137459	1	612	-1	1
k63_137459	609	2003	-1	2
k63_137459	2074	2538	-1	3
k63_137459	2575	3483	-1	4
k63_137459	3532	3756	-1	5
k63_137459	3772	4281	-1	6
k63_1654835	2	958	-1	1
k63_1654835	1255	2226	1	2
k63_1543191	1	2091	1	1
k63_374111	174	1469	1	1
k63_374111	1483	3231	1	2
k63_374111	3294	4379	1	3
k63_374111	4372	4824	1	4
k63_21666	181	729	1	1
k63_21666	890	1582	1	2
k63_842640	3	254	1	1
k63_842640	261	1352	1	2
k63_842640	1438	2649	1	3
k63_842640	2909	3535	-1	4
k63_718618	222	1565	-1	1
k63_248140	3	1958	-1	1
k63_958762	1	393	-1	1
k63_958762	561	1802	1	2
k63_958762	1862	2356	1	3
k63_1075527	2	2869	-1	1
k63_1075527	2873	3397	-1	2
k63_1075527	3394	4014	-1	3
k63_1075527	4004	5608	-1	4
k63_1075527	5580	5957	-1	5
k63_139287	2	1003	1	1
k63_139287	1157	1603	-1	2
k63_139287	1630	2448	-1	3
k63_139287	2553	3455	-1	4
k63_491853	1	81	1	1
k63_491853	141	476	1	2
k63_491853	473	739	1	3
k63_491853	791	1171	1	4
k63_491853	1211	1684	1	5
k63_843465	39	641	1	1
k63_843465	707	1945	1	2
k63_843465	1953	2267	-1	3
k63_843465	2268	2471	-1	4
k63_22851	1	228	-1	1
k63_22851	221	1534	-1	2
k63_22851	1549	2619	-1	3
k63_22851	2626	2724	-1	4
k63_1544576	2	424	1	1
k63_1544576	433	1788	1	2
k63_1544576	1785	1985	1	3
k63_375600	21	2105	-1	1
k63_375600	2226	2495	-1	2
k63_375600	2739	2813	1	3
k63_249384	2	178	1	1
k63_249384	318	1016	1	2
k63_249384	1051	2733	1	3
k63_249384	2765	3073	1	4
k63_249384	3073	3360	1	5
k63_249384	3425	3691	1	6
k63_23399	173	481	1	1
k63_23399	501	797	1	2
k63_23399	1073	2110	1	3
k63_23399	2203	2559	1	4
k63_23399	2568	3056	1	5
k63_493375	1	114	-1	1
k63_493375	111	2222	-1	2
k63_493375	2215	2700	-1	3
k63_493375	2687	2932	-1	4
k63_24069	2	85	1	1
k63_24069	236	1045	-1	2
k63_24069	1032	1967	-1	3
k63_24069	1973	2167	-1	4
k63_1307834	2	418	1	1
k63_1307834	498	1847	-1	2
k63_720060	2	523	1	1
k63_720060	638	1048	-1	2
k63_720060	1110	2294	1	3
k63_720060	2463	2648	1	4
k63_720060	2707	3117	1	5
k63_493938	2	1048	1	1
k63_493938	1108	2124	-1	2
k63_1546293	1	429	-1	1
k63_1546293	457	2469	-1	2
k63_1420122	87	1016	1	1
k63_1420122	1006	1782	1	2
k63_1420122	1813	2208	-1	3
k63_1420122	2426	2737	1	4
k63_845838	51	848	1	1
k63_845838	994	1488	1	2
k63_845838	1535	1837	1	3
k63_141943	3	761	1	1
k63_141943	886	1518	1	2
k63_141943	1515	2810	1	3
k63_141943	2836	3948	-1	4
k63_141943	4129	4191	1	5
k63_1546773	3	551	-1	1
k63_1546773	567	1475	-1	2
k63_961623	237	443	1	1
k63_961623	491	2005	1	2
k63_961623	2139	2405	1	3
k63_1547103	2	1168	1	1
k63_1547103	1168	2010	1	2
k63_1547103	1988	3574	1	3
k63_1547103	3571	4743	1	4
k63_1547103	4745	5410	1	5
k63_1547103	5407	6351	1	6
k63_1547239	1	1014	-1	1
k63_1547239	1270	1743	1	2
k63_1547239	1828	2718	-1	3
k63_1547239	2720	3421	-1	4
k63_1547239	3418	4245	-1	5
k63_1547239	4255	5355	-1	6
k63_1547239	5378	6301	-1	7
k63_1547239	6279	7340	-1	8
k63_1547410	2	154	1	1
k63_1547410	163	1506	1	2
k63_1658129	3	1421	1	1
k63_1658129	1576	2103	1	2
k63_1658129	2107	2661	1	3
k63_1187024	3	440	1	1
k63_1187024	509	1327	1	2
k63_1187024	1546	2937	1	3
k63_1187024	2911	3063	-1	4
k63_1420961	1	354	-1	1
k63_1420961	367	1710	-1	2
k63_1420961	1828	2247	-1	3
k63_1420961	2457	2705	1	4
k63_1420961	2743	3639	1	5
k63_1421050	3	701	-1	1
k63_1421050	896	2050	1	2
k63_847829	1	396	-1	1
k63_847829	393	2024	-1	2
k63_1309448	87	725	-1	1
k63_1309448	722	1315	-1	2
k63_1309448	1330	1698	-1	3
k63_1309448	1685	2641	-1	4
k63_848112	2	1738	-1	1
k63_848112	1754	3250	-1	2
k63_1549136	1	1284	-1	1
k63_1549136	1343	1738	-1	2
k63_497350	3	875	1	1
k63_497350	1029	1859	-1	2
k63_253338	131	505	-1	1
k63_253338	566	1225	1	2
k63_253338	1225	2628	1	3
k63_849021	1	1410	1	1
k63_849021	1466	2029	1	2
k63_849021	2030	2512	1	3
k63_849021	2528	4255	1	4
k63_849021	4318	4689	-1	5
k63_145284	1	378	1	1
k63_145284	378	986	1	2
k63_145284	989	1618	1	3
k63_145284	1629	2162	1	4
k63_253910	2	799	1	1
k63_253910	809	2326	1	2
k63_253924	2	898	1	1
k63_253924	1009	1923	-1	2
k63_253924	1920	2276	-1	3
k63_498405	60	1100	-1	1
k63_498405	1084	1758	-1	2
k63_498580	2	613	-1	1
k63_498580	600	1427	-1	2
k63_498580	1583	2311	1	3
k63_498580	2324	2680	1	4
k63_498580	2703	2951	1	5
k63_498580	2973	3965	1	6
k63_498580	3970	4242	1	7
k63_254398	1	366	-1	1
k63_254398	419	1567	-1	2
k63_254398	1678	2706	-1	3
k63_1551042	3	386	1	1
k63_1551042	438	665	-1	2
k63_1551042	817	1773	1	3
k63_1551042	1804	3318	-1	4
k63_146720	133	597	-1	1
k63_146720	750	2102	1	2
k63_723170	1	822	-1	1
k63_723170	885	1361	-1	2
k63_723170	1444	1980	1	3
k63_723170	1980	4463	1	4
k63_723170	4460	5482	1	5
k63_723170	5627	6556	1	6
k63_723338	2	469	-1	1
k63_723338	463	2064	-1	2
k63_723338	2274	2345	1	3
k63_1551720	2	679	1	1
k63_1551720	838	2115	1	2
k63_30621	2	316	-1	1
k63_30621	446	1486	-1	2
k63_30621	1641	2747	-1	3
k63_30621	2926	3891	1	4
k63_30621	3953	4297	-1	5
k63_30621	4396	4974	-1	6
k63_30621	4974	5750	-1	7
k63_1423985	3	1511	1	1
k63_1423985	1686	1817	-1	2
k63_852091	2	640	1	1
k63_852091	744	1454	-1	2
k63_852091	1481	2017	-1	3
k63_968376	1	1089	1	1
k63_968376	1116	1928	-1	2
k63_31268	1	699	1	1
k63_31268	827	1597	1	2
k63_31268	1594	2331	1	3
k63_31268	2341	3279	1	4
k63_148784	3	86	-1	1
k63_148784	266	1363	1	2
k63_148784	1384	2679	1	3
k63_148784	3006	3422	1	4
k63_1081387	3	1190	-1	1
k63_1081387	1183	1332	-1	2
k63_1081387	1576	1902	1	3
k63_1081387	2089	3162	1	4
k63_502099	2	427	-1	1
k63_502099	442	744	-1	2
k63_502099	821	2362	-1	3
k63_385264	1	684	-1	1
k63_385264	909	1355	-1	2
k63_385264	1504	1608	1	3
k63_149887	69	3581	-1	1
k63_149887	3788	4177	1	2
k63_385847	27	1373	-1	1
k63_385847	1467	2027	1	2
k63_385847	2003	2644	1	3
k63_1554793	1	69	1	1
k63_1554793	162	1031	1	2
k63_1554793	1000	1767	1	3
k63_386198	3	1145	1	1
k63_386198	1151	2545	1	2
k63_386198	2613	3281	-1	3
k63_386198	3278	3469	-1	4
k63_386198	3571	4338	1	5
k63_386198	4373	4816	-1	6
k63_386198	4977	5558	-1	7
k63_386198	5562	6251	-1	8
k63_1555125	39	851	-1	1
k63_1555125	867	1946	1	2
k63_1555125	1986	2225	1	3
k63_1425737	10	1545	-1	1
k63_1425737	1599	2036	-1	2
k63_151322	147	1802	1	1
k63_151322	1890	2204	-1	2
k63_151322	2301	2672	-1	3
k63_1555985	91	1581	-1	1
k63_1555985	1571	2314	-1	2
k63_151686	16	693	-1	1
k63_151686	808	1332	1	2
k63_151686	1489	2343	1	3
k63_856000	41	1330	-1	1
k63_856000	1416	3041	-1	2
k63_856000	3073	3297	-1	3
k63_152194	205	1995	1	1
k63_505299	138	737	1	1
k63_505299	734	1720	1	2
k63_505299	1934	2647	-1	3
k63_153436	357	1388	1	1
k63_153436	1391	1816	1	2
k63_857377	1	1221	1	1
k63_857377	1268	2005	1	2
k63_857377	2307	2516	1	3
k63_857377	2539	3105	1	4
k63_1315770	2	508	1	1
k63_1315770	630	2375	1	2
k63_1315770	2432	3394	-1	3
k63_1315770	3510	3623	-1	4
k63_389434	3	458	-1	1
k63_389434	510	1814	-1	2
k63_389434	1843	2823	1	3
k63_389434	2837	2998	-1	4
k63_727586	2	109	1	1
k63_727586	137	283	1	2
k63_727586	276	920	1	3
k63_727586	917	1714	1	4
k63_727586	1722	2642	1	5
k63_727586	2677	2952	1	6
k63_389515	2	226	1	1
k63_389515	213	1049	-1	2
k63_389515	1052	2059	-1	3
k63_389515	2125	3006	1	4
k63_610406	4	1677	-1	1
k63_610406	1735	2604	1	2
k63_36656	117	1499	-1	1
k63_36656	1557	2300	1	2
k63_36656	2322	2849	-1	3
k63_389776	2	652	1	1
k63_389776	646	1803	1	2
k63_1316333	1	750	1	1
k63_1316333	725	1723	1	2
k63_1316333	1788	2042	1	3
k63_507839	80	718	1	1
k63_507839	800	1516	1	2
k63_1194549	1	201	1	1
k63_1194549	220	1236	1	2
k63_1194549	1238	2194	-1	3
k63_1194549	2427	3797	1	4
k63_1194549	3840	4139	-1	5
k63_728354	1	354	-1	1
k63_728354	424	1134	-1	2
k63_728354	1240	2466	1	3
k63_728354	2538	3104	-1	4
k63_390525	3	701	-1	1
k63_390525	704	1846	-1	2
k63_390525	1958	2992	-1	3
k63_390525	3097	3681	-1	4
k63_1559721	3	1187	1	1
k63_1559721	1293	1793	1	2
k63_728622	30	1253	-1	1
k63_728622	1390	2121	1	2
k63_728622	2170	2601	-1	3
k63_37826	188	580	1	1
k63_37826	570	836	-1	2
k63_37826	1183	2169	1	3
k63_859664	1	1029	1	1
k63_859664	1036	1830	1	2
k63_859664	1895	2257	-1	3
k63_976113	2	766	1	1
k63_976113	822	2222	1	2
k63_976113	2297	3361	-1	3
k63_976113	3365	4216	-1	4
k63_976113	4493	5020	1	5
k63_976113	5114	6187	-1	6
k63_976113	6434	7480	1	7
k63_976113	7502	8383	-1	8
k63_976113	8397	9173	-1	9
k63_976113	9241	9882	1	10
k63_1560850	4	237	-1	1
k63_1560850	260	712	-1	2
k63_1560850	852	2252	-1	3
k63_861066	2	541	1	1
k63_861066	553	1416	1	2
k63_861066	1422	1688	1	3
k63_1318313	1	624	-1	1
k63_1318313	767	1966	-1	2
k63_1562203	2	532	1	1
k63_1562203	525	1520	1	2
k63_393294	1	528	1	1
k63_393294	532	1545	1	2
k63_393294	1558	1911	-1	3
k63_1562497	109	495	-1	1
k63_1562497	534	1025	-1	2
k63_1562497	1027	2334	-1	3
k63_1562497	2331	3761	-1	4
k63_158771	3	332	1	1
k63_158771	304	699	1	2
k63_158771	798	1586	1	3
k63_158771	1631	2086	1	4
k63_1196780	1	75	1	1
k63_1196780	136	1617	1	2
k63_1196780	1628	1984	1	3
k63_1196780	2026	2406	1	4
k63_511814	2	466	1	1
k63_511814	463	1203	1	2
k63_511814	1212	1601	-1	3
k63_863146	2	730	-1	1
k63_863146	763	1731	-1	2
k63_266803	3	620	-1	1
k63_266803	640	1500	-1	2
k63_1668704	12	659	-1	1
k63_1668704	679	2106	-1	2
k63_1668704	2206	2427	1	3
k63_395404	2	166	1	1
k63_395404	156	971	-1	2
k63_395404	976	1647	-1	3
k63_863880	2	2263	-1	1
k63_1431451	2	592	-1	1
k63_1431451	589	840	-1	2
k63_1431451	1002	1910	-1	3
k63_1431451	1937	2170	-1	4
k63_1564703	1	252	1	1
k63_1564703	252	1703	1	2
k63_1564703	1719	1943	1	3
k63_1564703	2033	2473	-1	4
k63_864390	2	895	1	1
k63_864390	915	1880	1	2
k63_1321009	55	996	-1	1
k63_1321009	993	1643	-1	2
k63_1321009	1770	2687	1	3
k63_1321009	2772	3824	1	4
k63_1198569	275	1651	1	1
k63_1198569	1766	2395	-1	2
k63_1198569	2768	3301	1	3
k63_43644	1	327	-1	1
k63_43644	561	1643	-1	2
k63_43644	1643	2587	-1	3
k63_397761	2	241	-1	1
k63_397761	272	2290	-1	2
k63_44711	3	863	1	1
k63_44711	980	1951	1	2
k63_866147	3	1055	-1	1
k63_866147	1101	2297	-1	2
k63_866147	2368	3144	1	3
k63_1433061	3	1388	1	1
k63_1433061	1375	1875	1	2
k63_1433061	1883	2134	-1	3
k63_616741	139	516	-1	1
k63_616741	491	763	-1	2
k63_616741	760	1041	-1	3
k63_616741	1325	1699	-1	4
k63_1567825	3	1205	1	1
k63_1567825	1388	2389	1	2
k63_1567825	2489	3289	1	3
k63_1671431	2	1132	-1	1
k63_1671431	1191	2738	1	2
k63_1201052	2	214	-1	1
k63_1201052	314	1261	-1	2
k63_1201052	1289	1744	-1	3
k63_1201052	1760	1852	-1	4
k63_1672173	2	607	-1	1
k63_1672173	710	2347	1	2
k63_1672173	2455	2826	1	3
k63_1568992	174	1196	1	1
k63_1568992	1196	2377	1	2
k63_1568992	2368	3243	1	3
k63_1568992	3248	3940	1	4
k63_1568992	4124	4606	1	5
k63_1568992	4651	5790	1	6
k63_1568992	5832	6422	1	7
k63_165238	1	171	1	1
k63_165238	260	877	1	2
k63_165238	901	1569	1	3
k63_165238	1696	1950	1	4
k63_165238	1914	2135	-1	5
k63_165888	1	60	-1	1
k63_165888	32	1870	-1	2
