Contig	Start	End	Strand	Pos
k83_146764	1172	1417	-1	3
k83_146764	1631	2746	-1	4
k83_146764	2739	3650	-1	5
k83_146764	3634	3945	-1	6
k83_146764	4027	4827	-1	7
k83_146764	4815	5714	-1	8
k83_149998	1	885	1	1
k83_149998	858	2693	-1	2
k83_149998	2690	3400	-1	3
k83_149998	3585	4547	1	4
k83_149998	4702	5124	1	5
k83_161015	1	324	1	1
k83_161015	410	1558	1	2
k83_161015	1635	2588	1	3
k83_161015	2598	3032	1	4
k83_161015	3084	4535	1	5
k83_161015	4564	4788	1	6
k83_176182	3	650	-1	1
k83_176182	923	2446	1	2
k83_190521	3	68	-1	1
k83_190521	65	502	-1	2
k83_190521	499	1323	-1	3
k83_190521	1335	1928	-1	4
k83_190679	3	182	-1	1
k83_190679	210	1046	-1	2
k83_190679	1183	1506	-1	3
k83_191019	1	519	1	1
k83_191019	622	1407	1	2
k83_191019	1466	2908	1	3
k83_194207	1	123	1	1
k83_194207	125	1528	1	2
k83_194207	1557	2225	1	3
k83_194207	2213	3265	1	4
k83_194207	3281	3430	1	5
k83_200726	3	224	1	1
k83_200726	211	1410	1	2
k83_200726	1407	1682	-1	3
k83_204226	222	1139	1	1
k83_204226	1145	1972	1	2
k83_206072	1	171	-1	1
k83_206072	234	1463	1	2
k83_206072	1662	1931	-1	3
k83_219233	62	679	1	1
k83_219233	741	890	1	2
k83_219233	952	1344	1	3
k83_219233	1408	1758	-1	4
k83_219558	3	260	-1	1
k83_219558	475	1614	1	2
k83_223150	1	966	-1	1
k83_223150	963	1940	-1	2
k83_223150	1918	2088	-1	3
k83_225616	603	1142	-1	1
k83_225616	1856	2143	1	2
k83_225616	2196	2795	1	3
k83_226129	1	1170	-1	1
k83_226129	1371	1805	-1	2
k83_226129	1863	2036	-1	3
k83_226129	2645	4306	-1	4
k83_226685	327	845	1	1
k83_226685	939	1397	1	2
k83_226685	1408	2418	1	3
k83_228378	3	926	1	1
k83_228378	905	1750	1	2
k83_228378	1747	2745	1	3
k83_228378	2742	3317	1	4
k83_228378	3511	3672	1	5
k83_234836	1	174	-1	1
k83_234836	171	935	-1	2
k83_234836	985	2283	-1	3
k83_234836	2293	3024	-1	4
k83_237063	2	880	-1	1
k83_237063	954	1541	-1	2
k83_237063	1567	2253	-1	3
k83_237063	2373	3101	1	4
k83_237063	3088	4023	1	5
k83_237063	4113	4211	-1	6
k83_243127	3	290	-1	1
k83_243127	295	1086	-1	2
k83_243127	1083	1967	-1	3
k83_243127	1951	3312	-1	4
k83_243127	3454	4317	-1	5
k83_243127	4335	4784	-1	6
k83_249302	3	1658	-1	1
k83_255245	1	549	1	1
k83_255245	712	1686	-1	2
k83_255245	2150	3175	1	3
k83_255245	3169	3651	-1	4
k83_255245	3846	4190	1	5
k83_255245	4180	4800	-1	6
k83_255245	5087	5188	1	7
k83_255537	145	312	1	1
k83_255537	325	1056	-1	2
k83_255537	1092	1526	-1	3
k83_260984	1	882	-1	1
k83_260984	1022	1648	-1	2
k83_266855	2	3433	-1	1
k83_266855	3927	4262	1	2
k83_273550	1	492	1	1
k83_273550	521	826	1	2
k83_273550	853	1218	1	3
k83_273550	1230	1601	1	4
k83_273550	1598	2491	1	5
k83_286047	2	202	-1	1
k83_286047	243	668	1	2
k83_286047	665	1636	-1	3
k83_286047	1608	3224	-1	4
k83_286047	3246	3701	-1	5
k83_286047	3698	5197	-1	6
k83_286047	5306	6802	-1	7
k83_286047	6819	8498	-1	8
k83_286047	8504	10006	-1	9
k83_303522	1	75	1	1
k83_303522	161	1159	1	2
k83_303522	1210	1800	1	3
k83_303522	1821	2756	1	4
k83_306780	2	592	1	1
k83_306780	700	2100	-1	2
k83_306780	2298	2552	1	3
k83_306780	2546	2869	1	4
k83_306780	3112	3297	1	5
k83_306780	3365	4144	-1	6
k83_306780	4193	4663	-1	7
k83_306780	4928	5413	-1	8
k83_306780	5429	5545	-1	9
k83_311185	2	733	1	1
k83_311185	772	1482	1	2
k83_311484	13	396	-1	1
k83_311484	403	918	-1	2
k83_311484	1057	1857	-1	3
k83_311484	2005	2373	-1	4
k83_314366	192	848	1	1
k83_314366	866	1729	1	2
k83_315152	1	579	1	1
k83_315152	1245	1610	1	2
k83_315152	1821	3686	1	3
k83_315152	3655	4281	1	4
k83_326082	33	2549	-1	1
k83_326082	2564	2824	-1	2
k83_332689	1	537	1	1
k83_332689	576	1526	1	2
k83_332689	1550	1933	1	3
k83_332689	1917	2561	1	4
k83_332689	2569	4203	1	5
k83_332689	4886	5449	1	6
k83_332689	5602	6708	1	7
k83_332689	6753	7268	-1	8
k83_334488	2	337	-1	1
k83_334488	611	976	-1	2
k83_334488	1230	1652	-1	3
k83_334488	1774	3216	-1	4
k83_334880	93	863	1	1
k83_334880	1097	1564	1	2
k83_334880	1561	1947	1	3
k83_335489	1	1827	1	1
k83_340522	28	630	1	1
k83_340522	722	1186	1	2
k83_340522	1333	1905	-1	3
k83_340522	1973	3010	-1	4
k83_340522	3022	3405	-1	5
k83_340522	3602	3904	-1	6
k83_340522	3953	4609	-1	7
k83_340522	4669	5838	-1	8
k83_340522	5835	6641	-1	9
k83_340522	6638	7909	-1	10
k83_341614	3	692	1	1
k83_341614	703	2268	1	2
k83_341614	2277	3995	1	3
k83_341614	4212	4334	1	4
k83_341614	4475	4843	-1	5
k83_341614	4884	5078	-1	6
k83_341614	5126	5638	-1	7
k83_342659	2	2230	1	1
k83_347267	235	1170	-1	1
k83_352289	3	182	-1	1
k83_352289	289	567	1	2
k83_352289	678	1427	1	3
k83_352289	1630	2994	1	4
k83_353263	3	818	-1	1
k83_353263	883	1728	-1	2
k83_353263	1883	2206	1	3
k83_365078	3	1448	-1	1
k83_365078	1780	3357	-1	2
k83_365078	3401	3781	-1	3
k83_369351	2	151	1	1
k83_369351	167	916	1	2
k83_369351	985	2109	1	3
k83_378472	3	2012	1	1
k83_378472	2179	2334	1	2
k83_378472	2574	3056	1	3
k83_378472	3018	3452	-1	4
k83_378472	3857	4516	1	5
k83_378472	4625	5359	-1	6
k83_378472	5680	7320	-1	7
k83_379237	1	906	1	1
k83_379237	1048	4287	1	2
k83_390888	1	261	1	1
k83_390888	370	2271	1	2
k83_390888	2310	3263	1	3
k83_390888	3299	4369	1	4
k83_390888	4438	5118	1	5
k83_393969	3	233	1	1
k83_393969	403	2037	1	2
k83_394098	3	965	-1	1
k83_394098	1108	2139	1	2
k83_394098	2136	2516	1	3
k83_394098	2526	3077	-1	4
k83_394098	3175	3681	-1	5
k83_400965	3	113	1	1
k83_400965	116	517	1	2
k83_400965	619	1962	-1	3
k83_404880	2	751	-1	1
k83_404880	794	1357	-1	2
k83_404880	1485	1940	-1	3
k83_405035	1	291	-1	1
k83_405035	288	1490	-1	2
k83_405035	1487	2410	-1	3
k83_408009	3	1868	1	1
k83_409103	3	911	-1	1
k83_409103	979	1770	-1	2
k83_414041	1	342	1	1
k83_414041	329	1633	1	2
k83_414041	1630	2067	1	3
k83_414041	2064	2849	1	4
k83_414041	3256	4110	1	5
k83_418719	1	84	1	1
k83_418719	274	1341	1	2
k83_418719	1347	1883	-1	3
k83_418719	1968	2618	1	4
k83_418719	2697	2912	1	5
k83_424447	112	459	-1	1
k83_424447	868	1389	1	2
k83_424447	1688	2074	1	3
k83_424447	2076	3584	-1	4
k83_424447	3606	4088	-1	5
k83_424447	4112	4414	-1	6
k83_426337	3	905	1	1
k83_426337	874	1836	1	2
k83_426337	1833	2609	1	3
k83_426337	2745	3350	1	4
k83_426337	3347	4366	1	5
k83_426337	4483	4941	1	6
k83_426337	4948	5082	-1	7
k83_426756	1	1110	-1	1
k83_426756	1119	2555	-1	2
k83_426756	2621	2713	-1	3
k83_428147	257	634	1	1
k83_428147	780	1115	1	2
k83_428147	1340	1669	1	3
k83_428819	1	528	1	1
k83_428819	723	2006	-1	2
k83_434463	2	742	1	1
k83_434463	897	1961	1	2
k83_434463	1988	2689	1	3
k83_448606	2	1051	-1	1
k83_448606	1092	1634	-1	2
k83_449358	2	214	-1	1
k83_449358	356	1288	1	2
k83_449358	1336	2127	1	3
k83_449358	2143	2967	1	4
k83_449358	3239	3874	1	5
k83_449358	4035	4166	-1	6
k83_450439	2	430	-1	1
k83_450439	427	1248	-1	2
k83_450439	1323	2105	-1	3
k83_451969	45	425	1	1
k83_451969	432	971	-1	2
k83_451969	1062	3005	-1	3
k83_453490	290	1981	1	1
k83_453490	1966	2892	1	2
k83_454684	2	223	-1	1
k83_454684	373	1086	1	2
k83_454684	1137	1601	-1	3
k83_456148	39	353	1	1
k83_456148	432	638	-1	2
k83_456148	781	1446	1	3
k83_456148	1635	2282	1	4
k83_456148	2453	3199	1	5
k83_458500	326	682	1	1
k83_458500	694	1944	1	2
k83_458500	2008	2373	1	3
k83_458500	2457	2732	1	4
k83_467220	2	616	1	1
k83_467220	643	1269	1	2
k83_467220	1384	2403	1	3
k83_467220	2435	3070	1	4
k83_467220	3118	3744	1	5
k83_467220	3769	4122	1	6
k83_467220	4129	4758	1	7
k83_471445	3	884	-1	1
k83_471445	1000	2514	-1	2
k83_471445	2677	3798	-1	3
k83_471445	3835	5673	-1	4
k83_471445	5682	6182	-1	5
k83_471445	6179	7057	-1	6
k83_476717	1	396	-1	1
k83_476717	430	1377	-1	2
k83_476717	1392	2348	-1	3
k83_476717	2345	3541	-1	4
k83_476717	3747	4196	-1	5
k83_480573	1	1044	-1	1
k83_480573	1411	1614	1	2
k83_480703	2	238	1	1
k83_480703	252	500	-1	2
k83_480703	729	1493	1	3
k83_492263	2	430	-1	1
k83_492263	550	1485	-1	2
k83_492263	1732	2154	1	3
k83_493890	30	1364	1	1
k83_493890	1361	2128	1	2
k83_495397	3	1190	1	1
k83_495397	1187	2509	1	2
k83_495397	2552	3262	1	3
k83_501442	2	892	1	1
k83_501442	913	1479	1	2
k83_501442	1781	2092	1	3
k83_501442	2102	3007	1	4
k83_501442	3004	4239	1	5
k83_501442	4247	5194	1	6
k83_501442	5231	5746	1	7
k83_501442	5761	6021	1	8
k83_501591	28	564	1	1
k83_501591	620	1045	1	2
k83_501591	1078	1752	1	3
k83_502096	3	134	-1	1
k83_502096	584	1483	-1	2
k83_502096	1480	1839	-1	3
k83_502096	1836	3044	-1	4
k83_502096	3056	3400	-1	5
k83_502096	3452	3790	-1	6
k83_502096	3804	4697	-1	7
k83_502165	1	285	-1	1
k83_502165	361	564	-1	2
k83_502165	656	832	-1	3
k83_502165	994	1308	1	4
k83_502165	1371	2192	1	5
k83_502165	2214	2678	1	6
k83_515135	3	1550	-1	1
k83_515811	1	204	-1	1
k83_515811	595	1815	1	2
k83_517037	3	458	-1	1
k83_517037	464	2137	-1	2
k83_517773	1	1233	-1	1
k83_517773	1260	2285	-1	2
k83_517773	2300	2737	-1	3
k83_519728	2	2842	1	1
k83_538675	2	865	-1	1
k83_538675	1106	1345	1	2
k83_538675	2231	3235	1	3
k83_538675	3256	3507	1	4
k83_538675	3540	4448	-1	5
k83_538675	4493	4588	1	6
k83_539326	3	593	-1	1
k83_539326	831	1322	1	2
k83_542353	118	618	1	1
k83_542353	708	1151	1	2
k83_542353	1188	2288	1	3
k83_542353	2702	3403	1	4
k83_544688	3	1964	1	1
k83_544688	1961	2614	1	2
k83_544688	2665	2913	1	3
k83_544688	2913	3023	1	4
k83_544688	3023	3430	1	5
k83_544688	3521	3913	1	6
k83_544688	4216	4452	-1	7
k83_544688	4576	5688	1	8
k83_551760	1	744	1	1
k83_551760	769	1845	-1	2
k83_551760	1907	2305	-1	3
k83_559402	3	233	1	1
k83_559402	282	806	1	2
k83_559402	721	1554	-1	3
k83_559402	1581	2381	-1	4
k83_559402	2514	3716	-1	5
k83_559402	3802	4248	1	6
k83_559402	4402	4815	1	7
k83_559402	4817	5557	1	8
k83_559402	5627	6049	1	9
k83_562013	2	949	-1	1
k83_562013	992	1654	-1	2
k83_562013	1674	2261	-1	3
k83_575525	3	965	1	1
k83_575525	1021	1938	1	2
k83_584189	180	1655	1	1
k83_584189	1664	2254	1	2
k83_590087	3	1148	-1	1
k83_590087	1249	1731	-1	2
k83_590087	1918	2439	-1	3
k83_590087	2543	3862	-1	4
k83_590087	4141	4626	-1	5
k83_590087	4648	5001	-1	6
k83_590087	5069	5629	-1	7
k83_592557	3	1157	-1	1
k83_592557	1759	2316	1	2
k83_592557	2323	2637	1	3
k83_592557	2776	3807	1	4
k83_598215	2	175	1	1
k83_598215	175	1518	1	2
k83_598215	1660	2040	1	3
k83_598215	2154	2762	1	4
k83_598215	2879	3175	-1	5
k83_609324	1	201	1	1
k83_609324	325	630	1	2
k83_609324	757	3831	1	3
k83_609324	3838	3957	-1	4
k83_611492	1	216	1	1
k83_611492	213	881	-1	2
k83_611492	927	1919	-1	3
k83_611492	1903	2481	-1	4
k83_611492	2757	3311	1	5
k83_623508	3	506	-1	1
k83_623508	985	1266	1	2
k83_623508	1432	1887	1	3
k83_623508	1901	2386	1	4
k83_623508	2427	2855	1	5
k83_623508	2885	3280	1	6
k83_623508	3370	4422	1	7
k83_623508	4477	5682	1	8
k83_623508	5912	6433	1	9
k83_628807	36	1580	1	1
k83_633576	106	1647	1	1
k83_633576	1637	2515	1	2
k83_633576	2541	3890	1	3
k83_638368	37	834	1	1
k83_638368	1004	1990	1	2
k83_638368	1998	2711	1	3
k83_638368	2716	3210	1	4
k83_638368	3274	4353	1	5
k83_638368	4358	4771	1	6
k83_646820	1	417	1	1
k83_646820	438	1583	1	2
k83_646820	1586	1846	1	3
k83_657655	1	375	-1	1
k83_657655	474	1103	1	2
k83_657655	1146	2354	-1	3
k83_657655	2359	2805	-1	4
k83_674672	41	481	1	1
k83_674672	678	1817	-1	2
k83_685980	45	626	1	1
k83_685980	647	1762	1	2
k83_685980	1797	2627	1	3
k83_685980	2639	3601	1	4
k83_685980	3613	4245	1	5
k83_685980	4285	4635	1	6
k83_685980	4669	5157	1	7
k83_685980	5157	5699	1	8
k83_685980	5722	5829	1	9
k83_689749	2	253	1	1
k83_689749	278	1039	1	2
k83_689749	1114	1431	-1	3
k83_689749	1452	2348	-1	4
k83_689749	2370	2801	-1	5
k83_692487	1	66	-1	1
k83_692487	152	1567	-1	2
k83_692487	1564	2427	-1	3
k83_702338	79	1011	-1	1
k83_702338	1013	2329	-1	2
k83_702338	2529	3170	-1	3
k83_702589	3	671	-1	1
k83_702589	851	1528	-1	2
k83_707384	3	767	-1	1
k83_707384	1114	1479	1	2
k83_707384	1621	2208	1	3
k83_710632	3	275	-1	1
k83_710632	291	590	-1	2
k83_710632	690	1613	-1	3
k83_710632	1768	2214	1	4
k83_711244	80	415	-1	1
k83_711244	435	647	-1	2
k83_711244	661	1515	-1	3
k83_711244	2990	3454	-1	4
k83_711244	3594	4718	1	5
k83_711244	4723	5325	-1	6
k83_711244	5330	5890	-1	7
k83_711244	6083	6292	-1	8
k83_711244	6353	6808	-1	9
k83_711244	6805	7323	-1	10
k83_711244	7507	7725	-1	11
k83_711244	7833	8879	-1	12
k83_711244	8921	9541	1	13
k83_711244	9592	10518	1	14
k83_711244	10660	11838	1	15
k83_711244	11822	12382	-1	16
k83_711244	12467	12841	1	17
k83_711244	12846	13790	1	18
k83_711244	13917	14090	1	19
k83_711425	2	109	-1	1
k83_711425	150	596	-1	2
k83_711425	817	1866	-1	3
k83_711425	1987	2196	-1	4
k83_711425	2379	2639	1	5
k83_714399	1	1515	-1	1
k83_716457	1	864	-1	1
k83_716457	866	3133	-1	2
k83_722239	3	671	-1	1
k83_722239	668	1978	-1	2
k83_722239	2129	3253	-1	3
k83_722239	3401	4174	-1	4
k83_722239	4171	4986	-1	5
k83_730414	1	1605	1	1
k83_732315	1	951	-1	1
k83_732315	1039	2883	-1	2
k83_732315	2930	3064	-1	3
k83_732852	2	136	-1	1
k83_732852	163	813	1	2
k83_732852	821	1738	-1	3
k83_732852	1814	2476	1	4
k83_738674	1	171	-1	1
k83_738674	390	842	-1	2
k83_738674	903	1370	-1	3
k83_738674	1324	1740	-1	4
k83_738674	1795	2124	-1	5
k83_742646	48	275	1	1
k83_742646	376	933	-1	2
k83_742646	1046	1522	1	3
k83_742646	1547	2152	-1	4
k83_742646	2290	3123	1	5
k83_742646	3154	3825	-1	6
k83_742646	4051	4365	1	7
k83_743693	41	454	-1	1
k83_743693	525	1301	1	2
k83_743693	1336	1770	1	3
k83_743693	1772	3415	1	4
k83_747902	1	744	-1	1
k83_747902	1048	4251	-1	2
k83_747902	4261	5316	-1	3
k83_747902	5428	5616	-1	4
k83_747902	5686	6309	-1	5
k83_751546	3	1631	1	1
k83_751546	1701	2024	1	2
k83_751546	2021	2983	1	3
k83_751546	2980	3735	1	4
k83_751546	3835	4533	1	5
k83_751546	4618	4887	-1	6
k83_751546	5093	5602	1	7
k83_751728	201	941	1	1
k83_751728	972	2444	1	2
k83_751728	2441	4282	1	3
k83_751728	4632	5147	1	4
k83_751728	5144	5683	1	5
k83_751728	5726	6520	1	6
k83_763463	1	2271	1	1
k83_763463	2305	2919	1	2
k83_763463	2843	3349	-1	3
k83_763463	3408	3881	1	4
k83_763463	4090	4533	1	5
k83_763463	4557	5414	1	6
k83_763463	5434	6315	1	7
k83_763463	6315	6974	1	8
k83_763463	6974	7384	1	9
k83_763463	7389	7835	1	10
k83_763463	7861	8097	1	11
k83_763463	8210	9316	1	12
k83_763463	9347	9979	-1	13
k83_771469	2	106	-1	1
k83_771469	109	576	1	2
k83_771469	599	1831	-1	3
k83_771469	1891	2082	-1	4
k83_773370	1	918	-1	1
k83_773370	948	2819	-1	2
k83_773370	2832	3722	-1	3
k83_773370	3732	3902	-1	4
k83_773471	3	524	1	1
k83_773471	683	1693	1	2
k83_773471	1686	1847	1	3
k83_786075	1	897	-1	1
k83_786075	894	1514	-1	2
k83_786075	1517	2278	-1	3
k83_788832	2	316	-1	1
k83_788832	365	1015	-1	2
k83_788832	1162	2907	-1	3
k83_788832	2895	3539	-1	4
k83_792691	2	769	-1	1
k83_792691	1106	3529	1	2
k83_792691	3894	4148	1	3
k83_792691	4160	4561	1	4
k83_792691	4513	4587	1	5
k83_799151	2	3019	-1	1
k83_800115	152	1585	-1	1
k83_800115	1650	1907	-1	2
k83_801460	1	162	1	1
k83_801460	174	725	-1	2
k83_801460	911	1591	-1	3
k83_801460	1783	3795	1	4
k83_801460	3792	4463	-1	5
k83_801460	4451	5200	-1	6
k83_802647	2	1276	1	1
k83_802647	1294	2298	1	2
k83_802647	2327	3226	1	3
k83_802647	3230	3862	1	4
k83_804697	2	862	1	1
k83_804697	893	2653	-1	2
k83_809250	3	1760	-1	1
k83_809250	1872	2411	-1	2
k83_809250	2413	2706	-1	3
k83_810851	374	571	1	1
k83_810851	643	1332	-1	2
k83_810851	1690	2040	1	3
k83_810851	2411	2788	1	4
k83_810851	3012	3947	1	5
k83_810851	3960	4562	-1	6
k83_811483	48	611	1	1
k83_811483	622	960	1	2
k83_811483	957	3569	1	3
k83_812299	3	266	-1	1
k83_812299	269	544	1	2
k83_812299	684	971	-1	3
k83_812299	1275	1832	1	4
k83_812299	1839	2480	1	5
k83_812511	1	96	1	1
k83_812511	388	717	1	2
k83_812511	798	1166	1	3
k83_812511	1923	2183	-1	4
k83_812511	2353	2964	1	5
k83_812511	2975	3490	1	6
k83_812511	3503	3889	1	7
k83_812511	3894	4316	1	8
k83_812511	4374	5240	1	9
k83_812511	5237	6634	1	10
k83_812511	6624	7817	1	11
k83_812511	8001	8228	1	12
k83_812511	8245	9471	1	13
k83_812511	9546	9923	1	14
k83_812511	9935	11035	1	15
k83_812511	11046	11543	1	16
k83_819937	2	199	-1	1
k83_819937	469	1560	1	2
k83_819937	1569	1799	1	3
k83_819937	1868	2416	1	4
k83_819937	2574	2747	1	5
k83_819937	2848	3159	-1	6
k83_823047	1	1353	1	1
k83_823047	1718	3463	-1	2
k83_823047	3555	5651	-1	3
k83_824624	103	2769	-1	1
k83_824624	2774	3106	-1	2
k83_826117	2	1114	-1	1
k83_826117	1260	1961	-1	2
k83_826117	1958	3031	-1	3
k83_826117	3057	3809	-1	4
k83_826117	3820	4443	-1	5
k83_831427	15	2303	-1	1
k83_832050	34	1416	-1	1
k83_832050	1518	1607	-1	2
k83_833402	1	327	1	1
k83_833402	738	2285	1	2
k83_833402	2371	2733	1	3
k83_833402	2771	3844	1	4
k83_833402	3859	5061	1	5
k83_833402	5072	6094	1	6
k83_833402	6094	6348	1	7
k83_833402	6330	6962	1	8
k83_838071	2	1021	-1	1
k83_838071	1049	2242	-1	2
k83_839709	2	304	-1	1
k83_839709	301	1533	-1	2
k83_839709	1772	2137	1	3
k83_846862	26	508	-1	1
k83_846862	690	2141	1	2
k83_847848	297	719	-1	1
k83_847848	755	1930	-1	2
k83_847848	1951	3633	-1	3
k83_847848	3827	4375	-1	4
k83_847848	4618	5835	1	5
k83_852148	1	600	-1	1
k83_852148	710	1765	-1	2
k83_865904	1	84	-1	1
k83_865904	158	2131	1	2
k83_867131	32	1240	1	1
k83_867131	1237	1638	1	2
k83_872588	1	459	-1	1
k83_872588	537	1385	-1	2
k83_872588	1559	1828	1	3
k83_874092	434	967	-1	1
k83_874092	1118	1528	-1	2
k83_874092	1576	1947	-1	3
k83_874092	1966	2373	-1	4
k83_874092	2391	4037	-1	5
k83_880840	2	715	1	1
k83_880840	736	2121	-1	2
k83_881716	2	280	-1	1
k83_881716	290	676	-1	2
k83_881716	753	2123	-1	3
k83_881716	2328	2747	-1	4
k83_881716	2869	3900	-1	5
k83_881716	3942	5117	-1	6
k83_881716	5102	5851	-1	7
k83_882732	3	788	-1	1
k83_882732	946	1206	1	2
k83_882732	1263	2303	1	3
k83_882732	2369	3445	1	4
k83_882732	3521	3910	1	5
k83_882732	3907	4746	1	6
k83_882732	5097	5423	1	7
k83_882732	5470	6258	1	8
k83_888297	1	648	-1	1
k83_888297	645	1250	-1	2
k83_888297	1216	1788	-1	3
k83_888297	2398	2934	-1	4
k83_892621	1	195	1	1
k83_892621	197	1045	1	2
k83_892621	1055	2518	-1	3
k83_892621	2519	3256	1	4
k83_892621	3253	4503	1	5
k83_892621	4636	5289	-1	6
k83_892621	5388	5942	-1	7
k83_892621	6251	7417	1	8
k83_892621	7630	8151	1	9
k83_893970	5	724	-1	1
k83_893970	733	2334	-1	2
k83_901225	159	1118	1	1
k83_901225	1150	3351	-1	2
k83_901225	3341	4459	-1	3
k83_901225	4499	5440	-1	4
k83_901225	5580	6881	-1	5
k83_901225	7032	8036	1	6
k83_901225	8149	9060	1	7
k83_901225	9180	9371	1	8
k83_901225	9438	9743	-1	9
k83_907936	1	1089	-1	1
k83_913873	2	1435	-1	1
k83_913873	1652	2221	1	2
k83_913873	2224	3378	1	3
k83_913873	3668	5515	1	4
k83_913873	5524	6231	-1	5
k83_913873	6240	7112	-1	6
k83_916335	1	96	-1	1
k83_916335	470	1804	1	2
k83_916335	1806	2051	1	3
